"V1"	"V2"	"V3"	"V4"	"V5"	"V6"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Tri_rep"	"22.3488168273444"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Tar_off"	"26.8185801928133"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Lol_per"	"17.5284837861525"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Arr_ela"	"13.9351446099912"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Fes_rub"	"10.1665205959684"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Fes_pra"	"16.9149868536372"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Tri_fla"	"16.0385626643295"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Ely_rep"	"11.0429447852761"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Tri_pra"	"19.9824715162138"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Ran_rep"	"11.3058720420684"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Bro_ere"	"0.7011393514461"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Ran_acr"	"14.6362839614373"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Bro_hor"	"14.1980718667835"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Pla_lan"	"18.6678352322524"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Ant_syl"	"17.4408413672217"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Her_sph"	"14.8992112182296"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Gal_mol"	"15.863277826468"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Hol_lan"	"5.78439964943032"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Hel_pub"	"4.64504820333041"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Car_hir"	"1.84049079754601"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Pha_aru"	"1.22699386503067"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Tar_off"	"24.5398773006135"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Lol_per"	"16.3891323400526"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Arr_ela"	"10.6047326906223"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Fes_rub"	"8.4136722173532"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Fes_pra"	"14.8992112182296"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Tri_fla"	"13.9351446099912"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Ely_rep"	"10.9553023663453"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Tri_pra"	"19.6319018404908"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Ran_rep"	"10.692375109553"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Bro_ere"	"0.175284837861525"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Ran_acr"	"14.373356704645"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Bro_hor"	"12.8834355828221"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Pla_lan"	"18.0543382997371"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Ant_syl"	"14.373356704645"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Her_sph"	"13.0587204206836"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Gal_mol"	"13.1463628396144"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Hol_lan"	"5.34618755477651"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Hel_pub"	"4.03155127081507"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Car_hir"	"2.1034180543383"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_rep"	"Pha_aru"	"0.525854513584575"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Lol_per"	"18.1419807186678"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Arr_ela"	"13.9351446099912"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Fes_rub"	"10.1665205959684"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Fes_pra"	"17.9666958808063"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Tri_fla"	"15.512708150745"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Ely_rep"	"13.2340052585451"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Tri_pra"	"20.5083260297984"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Ran_rep"	"13.3216476774759"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Bro_ere"	"0.613496932515337"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Ran_acr"	"15.512708150745"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Bro_hor"	"14.8115687992989"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Pla_lan"	"18.8431200701139"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Ant_syl"	"17.0902716914987"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Her_sph"	"16.3014899211218"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Gal_mol"	"15.512708150745"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Hol_lan"	"7.011393514461"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Hel_pub"	"4.73269062226117"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Car_hir"	"3.33041191936897"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tar_off"	"Pha_aru"	"1.75284837861525"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Arr_ela"	"6.74846625766871"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Fes_rub"	"5.43382997370727"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Fes_pra"	"10.692375109553"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Tri_fla"	"10.8676599474145"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Ely_rep"	"7.7125328659071"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Tri_pra"	"14.4609991235758"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Ran_rep"	"7.62489044697634"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Bro_ere"	"0.0876424189307625"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Ran_acr"	"10.6047326906223"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Bro_hor"	"10.5170902716915"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Pla_lan"	"13.0587204206836"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Ant_syl"	"12.2699386503067"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Her_sph"	"9.72830850131464"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Gal_mol"	"10.1665205959684"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Hol_lan"	"2.36634531113059"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Hel_pub"	"2.62927256792287"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Lol_per"	"Car_hir"	"0.262927256792287"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Fes_rub"	"6.92375109553024"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Fes_pra"	"10.2541630148992"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Tri_fla"	"9.64066608238387"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Ely_rep"	"5.52147239263804"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Tri_pra"	"10.2541630148992"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Ran_rep"	"5.43382997370727"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Bro_ere"	"0.613496932515337"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Ran_acr"	"7.97546012269939"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Bro_hor"	"7.18667835232252"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Pla_lan"	"9.20245398773006"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Ant_syl"	"9.72830850131464"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Her_sph"	"9.02716914986854"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Gal_mol"	"9.99123575810692"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Hol_lan"	"4.82033304119194"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Hel_pub"	"3.59333917616126"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Car_hir"	"1.66520595968449"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Arr_ela"	"Pha_aru"	"1.05170902716915"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_rub"	"Fes_pra"	"8.32602979842244"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_rub"	"Tri_fla"	"7.53724802804557"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_rub"	"Ely_rep"	"3.15512708150745"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_rub"	"Tri_pra"	"8.15074496056091"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_rub"	"Ran_rep"	"3.15512708150745"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_rub"	"Bro_ere"	"0.613496932515337"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_rub"	"Ran_acr"	"6.39789658194566"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_rub"	"Bro_hor"	"4.03155127081507"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_rub"	"Pla_lan"	"6.83610867659947"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_rub"	"Ant_syl"	"5.87204206836109"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_rub"	"Her_sph"	"4.9079754601227"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_rub"	"Gal_mol"	"8.06310254163015"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_rub"	"Hol_lan"	"3.94390885188431"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_rub"	"Hel_pub"	"3.59333917616126"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_rub"	"Car_hir"	"0.788781770376862"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_rub"	"Pha_aru"	"0.35056967572305"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_pra"	"Tri_fla"	"10.0788781770377"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_pra"	"Ely_rep"	"8.4136722173532"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_pra"	"Tri_pra"	"13.4092900964067"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_pra"	"Ran_rep"	"8.67659947414549"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_pra"	"Bro_ere"	"0.7011393514461"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_pra"	"Ran_acr"	"9.46538124452235"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_pra"	"Bro_hor"	"9.20245398773006"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_pra"	"Pla_lan"	"11.3058720420684"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_pra"	"Ant_syl"	"10.9553023663453"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_pra"	"Her_sph"	"9.46538124452235"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_pra"	"Gal_mol"	"10.692375109553"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_pra"	"Hol_lan"	"5.34618755477651"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_pra"	"Hel_pub"	"3.33041191936897"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_pra"	"Car_hir"	"2.54163014899211"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Fes_pra"	"Pha_aru"	"0.876424189307625"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_fla"	"Ely_rep"	"3.33041191936897"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_fla"	"Tri_pra"	"13.8475021910605"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_fla"	"Ran_rep"	"3.85626643295355"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_fla"	"Bro_ere"	"0.35056967572305"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_fla"	"Ran_acr"	"12.7081507449606"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_fla"	"Bro_hor"	"7.88781770376862"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_fla"	"Pla_lan"	"12.2699386503067"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_fla"	"Ant_syl"	"12.7081507449606"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_fla"	"Her_sph"	"10.8676599474145"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_fla"	"Gal_mol"	"13.0587204206836"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_fla"	"Hol_lan"	"3.33041191936897"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_fla"	"Hel_pub"	"4.11919368974584"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ely_rep"	"Tri_pra"	"7.7125328659071"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ely_rep"	"Ran_rep"	"7.53724802804557"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ely_rep"	"Bro_ere"	"0.262927256792287"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ely_rep"	"Ran_acr"	"3.24276950043821"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ely_rep"	"Bro_hor"	"6.3102541630149"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ely_rep"	"Pla_lan"	"7.62489044697634"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ely_rep"	"Ant_syl"	"4.9079754601227"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ely_rep"	"Her_sph"	"4.82033304119194"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ely_rep"	"Gal_mol"	"3.5056967572305"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ely_rep"	"Hol_lan"	"3.76862401402279"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ely_rep"	"Hel_pub"	"0.7011393514461"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ely_rep"	"Car_hir"	"2.27870289219982"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ely_rep"	"Pha_aru"	"1.4022787028922"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_pra"	"Ran_rep"	"7.62489044697634"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_pra"	"Bro_ere"	"0.7011393514461"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_pra"	"Ran_acr"	"13.1463628396144"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_pra"	"Bro_hor"	"11.6564417177914"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_pra"	"Pla_lan"	"16.1262050832603"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_pra"	"Ant_syl"	"14.1104294478528"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_pra"	"Her_sph"	"11.5687992988606"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_pra"	"Gal_mol"	"13.0587204206836"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_pra"	"Hol_lan"	"3.85626643295355"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_pra"	"Hel_pub"	"4.38212094653812"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Tri_pra"	"Car_hir"	"0.7011393514461"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_rep"	"Ran_acr"	"5.52147239263804"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_rep"	"Bro_hor"	"5.43382997370727"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_rep"	"Pla_lan"	"6.04732690622261"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_rep"	"Ant_syl"	"6.48553900087642"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_rep"	"Her_sph"	"7.18667835232252"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_rep"	"Gal_mol"	"4.46976336546889"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_rep"	"Hol_lan"	"3.85626643295355"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_rep"	"Hel_pub"	"0.35056967572305"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_rep"	"Car_hir"	"3.33041191936897"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_rep"	"Pha_aru"	"1.66520595968449"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Bro_ere"	"Bro_hor"	"0.613496932515337"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Bro_ere"	"Pla_lan"	"0.7011393514461"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Bro_ere"	"Ant_syl"	"0.175284837861525"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Bro_ere"	"Her_sph"	"0.175284837861525"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Bro_ere"	"Gal_mol"	"0.7011393514461"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Bro_ere"	"Hel_pub"	"0.525854513584575"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_acr"	"Bro_hor"	"7.53724802804557"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_acr"	"Pla_lan"	"11.7440841367222"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_acr"	"Ant_syl"	"11.7440841367222"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_acr"	"Her_sph"	"11.4811568799299"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_acr"	"Gal_mol"	"10.8676599474145"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_acr"	"Hol_lan"	"4.2068361086766"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_acr"	"Hel_pub"	"4.29447852760736"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_acr"	"Car_hir"	"0.7011393514461"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ran_acr"	"Pha_aru"	"0.175284837861525"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Bro_hor"	"Pla_lan"	"11.8317265556529"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Bro_hor"	"Ant_syl"	"8.93952673093777"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Bro_hor"	"Her_sph"	"6.66082383873795"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Bro_hor"	"Gal_mol"	"7.62489044697634"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Bro_hor"	"Hol_lan"	"2.27870289219982"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Bro_hor"	"Hel_pub"	"2.45398773006135"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Bro_hor"	"Car_hir"	"0.262927256792287"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Bro_hor"	"Pha_aru"	"0.0876424189307625"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Pla_lan"	"Ant_syl"	"12.2699386503067"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Pla_lan"	"Her_sph"	"9.99123575810692"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Pla_lan"	"Gal_mol"	"11.8317265556529"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Pla_lan"	"Hol_lan"	"3.76862401402279"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Pla_lan"	"Hel_pub"	"4.64504820333041"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Pla_lan"	"Car_hir"	"0.0876424189307625"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Pla_lan"	"Pha_aru"	"0.262927256792287"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ant_syl"	"Her_sph"	"11.6564417177914"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ant_syl"	"Gal_mol"	"12.532865907099"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ant_syl"	"Hol_lan"	"2.19106047326906"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ant_syl"	"Hel_pub"	"3.06748466257669"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ant_syl"	"Car_hir"	"0.438212094653812"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Ant_syl"	"Pha_aru"	"0.613496932515337"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Her_sph"	"Gal_mol"	"10.2541630148992"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Her_sph"	"Hol_lan"	"4.46976336546889"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Her_sph"	"Hel_pub"	"2.97984224364592"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Her_sph"	"Car_hir"	"2.97984224364592"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Her_sph"	"Pha_aru"	"1.22699386503067"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Gal_mol"	"Hol_lan"	"2.97984224364592"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Gal_mol"	"Hel_pub"	"3.94390885188431"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Gal_mol"	"Car_hir"	"0.35056967572305"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Gal_mol"	"Pha_aru"	"0.35056967572305"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Hol_lan"	"Hel_pub"	"2.45398773006135"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Hol_lan"	"Car_hir"	"2.54163014899211"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Hol_lan"	"Pha_aru"	"0.964066608238387"
"Poa_tri"	"Poa_pra"	"Alo_pra"	"Car_hir"	"Pha_aru"	"1.05170902716915"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"39.4390885188431"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Lol_per"	"28.9219982471516"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Arr_ela"	"15.863277826468"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Fes_rub"	"15.6003505696757"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Fes_pra"	"23.2252410166521"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tri_fla"	"20.6836108676599"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Ely_rep"	"18.6678352322524"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Tri_pra"	"31.5512708150745"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Ran_rep"	"16.3014899211218"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Bro_ere"	"1.66520595968449"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Ran_acr"	"19.6319018404908"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Bro_hor"	"20.5083260297984"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Pla_lan"	"32.6906222611744"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Ant_syl"	"18.1419807186678"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Her_sph"	"14.6362839614373"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Gal_mol"	"20.4206836108677"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Hol_lan"	"10.0788781770377"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Hel_pub"	"7.44960560911481"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Car_hir"	"2.62927256792287"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Bra_pin"	"1.13935144609991"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tri_rep"	"Pha_aru"	"0.788781770376862"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tar_off"	"Lol_per"	"31.6389132340053"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tar_off"	"Arr_ela"	"20.5083260297984"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tar_off"	"Fes_rub"	"18.3172655565294"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tar_off"	"Fes_pra"	"27.6073619631902"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tar_off"	"Tri_fla"	"22.6117440841367"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tar_off"	"Ely_rep"	"22.2611744084137"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tar_off"	"Tri_pra"	"32.7782646801052"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tar_off"	"Ran_rep"	"20.4206836108677"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tar_off"	"Bro_ere"	"2.19106047326906"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tar_off"	"Ran_acr"	"20.6836108676599"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tar_off"	"Bro_hor"	"23.3128834355828"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tar_off"	"Pla_lan"	"34.0052585451358"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tar_off"	"Ant_syl"	"21.7353198948291"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tar_off"	"Her_sph"	"18.4925503943909"
"Poa_tri"	"Poa_pra"	"Dac_glo"	"Tar_off"	"Gal_mol"	"23.7510955302366"
