"combos","SND","SFD","feasibility","LUI"
"Poa_pra.Alo_pra",1.00538924919161,7.01093400145462,1,1.25
"Poa_pra.Dac_glo",0.986097462820625,4.72818416471848,1,1.25
"Poa_pra.Tri_rep",1.03163512465695,1.82947951158087,1,1.25
"Poa_pra.Arr_ela",1.02545719862985,15.8585237101553,1,1.25
"Poa_pra.Fes_rub",1.11938892022115,10.1695473317037,1,1.25
"Poa_pra.Fes_pra",1.12302384872442,33.3190841493057,1,1.25
"Poa_pra.Tri_pra",1.07312927390056,9.23827852897959,1,1.25
"Poa_pra.Ran_rep",1.05685824234429,30.2864395139563,1,1.25
"Poa_pra.Bro_ere",0.968133729818105,8.67459669859533,1,1.25
"Poa_pra.Ran_acr",0.881552123775309,38.7906482005744,1,1.25
"Poa_pra.Bro_hor",1.0040917397621,17.9471232449802,1,1.25
"Poa_pra.Pla_lan",1.14029567863797,20.7006201957655,1,1.25
"Poa_pra.Ach_mil",1.13006193270509,48.37229507574,1,1.25
"Poa_pra.Ant_syl",0.889681810536029,23.2366997374218,1,1.25
"Poa_pra.Hel_pub",0.839168261138578,3.61952692632732,1,1.25
"Poa_pra.Bra_pin",1.03967542333704,17.0729247773702,1,1.25
"Alo_pra.Dac_glo",1.03660662857959,16.9594499850733,1,1.25
"Alo_pra.Tri_rep",0.963219778784561,10.1992055918948,1,1.25
"Alo_pra.Arr_ela",1.06615412236252,25.3331256143026,1,1.25
"Alo_pra.Fes_rub",0.922235745612624,11.1931779991561,1,1.25
"Alo_pra.Fes_pra",0.989693958626649,35.4663778633916,1,1.25
"Alo_pra.Tri_pra",0.945817843745058,4.8434547807944,1,1.25
"Alo_pra.Ran_rep",1.05272583984422,34.1824894089023,1,1.25
"Alo_pra.Bro_ere",0.903833453141006,1.85292880458615,1,1.25
"Alo_pra.Ran_acr",1.14598638058,49.202135654751,1,1.25
"Alo_pra.Bro_hor",1.02364665430817,25.7956023714513,1,1.25
"Alo_pra.Pla_lan",1.02990897816581,23.2348141385146,1,1.25
"Alo_pra.Ach_mil",0.992251820293372,43.0751403462593,1,1.25
"Alo_pra.Ant_syl",0.979347893635378,31.7216929552815,1,1.25
"Alo_pra.Hel_pub",0.881079206931768,7.29751336095472,1,1.25
"Alo_pra.Bra_pin",0.776594478198268,13.2769267449484,1,1.25
"Dac_glo.Tri_rep",1.07633482601466,5.45498067590367,1,1.25
"Dac_glo.Arr_ela",1.06825151421073,12.9267224290706,1,1.25
"Dac_glo.Fes_rub",0.916862665696311,3.38867018588944,1,1.25
"Dac_glo.Fes_pra",1.10044151214629,27.732574179051,1,1.25
"Dac_glo.Tri_pra",0.947928738337387,20.5261908073574,1,1.25
"Dac_glo.Ran_rep",0.999872410359798,26.7550485921277,1,1.25
"Dac_glo.Bro_ere",0.92451274091026,13.5992246294575,1,1.25
"Dac_glo.Ran_acr",0.909804072866609,38.9764818160536,1,1.25
"Dac_glo.Bro_hor",1.15358772015236,20.0060044616997,1,1.25
"Dac_glo.Pla_lan",0.877507130222278,3.05482403823116,1,1.25
"Dac_glo.Ach_mil",1.0681856160526,41.8541290121903,1,1.25
"Dac_glo.Ant_syl",0.986473773289465,22.9693079031711,1,1.25
"Dac_glo.Hel_pub",0.956695727149616,4.1069705722325,1,1.25
"Dac_glo.Bra_pin",0.909697473095798,6.9501596368727,1,1.25
"Tri_rep.Arr_ela",0.936133293023948,14.5933436116929,1,1.25
"Tri_rep.Fes_rub",0.853976816731009,3.15348950606734,1,1.25
"Tri_rep.Fes_pra",1.09375914845723,35.4875682567833,1,1.25
"Tri_rep.Tri_pra",0.959080873990995,13.8355746729618,1,1.25
"Tri_rep.Ran_rep",1.01838146792362,28.2622488186043,1,1.25
"Tri_rep.Bro_ere",0.940142635975056,9.41711508162459,1,1.25
"Tri_rep.Ran_acr",1.09893763666309,47.0191645941024,1,1.25
"Tri_rep.Bro_hor",0.979249138946635,16.2647819511265,1,1.25
"Tri_rep.Pla_lan",1.15288745804124,19.9846583845293,1,1.25
"Tri_rep.Ach_mil",1.24203348007034,52.8108126093561,1,1.25
"Tri_rep.Ant_syl",1.08149538689871,31.2836915609961,1,1.25
"Tri_rep.Hel_pub",0.884090766468449,2.28571701613277,1,1.25
"Tri_rep.Bra_pin",1.01578877899847,17.1510751716293,1,1.25
"Arr_ela.Fes_rub",1.08681849640612,11.2947322991323,1,1.25
"Arr_ela.Fes_pra",0.988776475892607,25.0901350457254,1,1.25
"Arr_ela.Tri_pra",0.91416581089079,30.7459352571124,1,1.25
"Arr_ela.Ran_rep",0.944794032317589,14.9864953206271,1,1.25
"Arr_ela.Bro_ere",0.951440115087238,24.7499626837892,1,1.25
"Arr_ela.Ran_acr",1.12021551978831,48.5539028722608,1,1.25
"Arr_ela.Bro_hor",0.957597758017096,0.0919531870684508,1,1.25
"Arr_ela.Pla_lan",1.03628614322916,1.53824331326251,1,1.25
"Arr_ela.Ach_mil",1.11178447166866,46.901678424396,1,1.25
"Arr_ela.Ant_syl",1.2896835307962,26.9923950434775,1,1.25
"Arr_ela.Hel_pub",0.875177559573628,19.0598953575977,1,1.25
"Arr_ela.Bra_pin",1.12443944969863,4.68147065704,1,1.25
"Fes_rub.Fes_pra",1.01570490960034,32.8337995501893,1,1.25
"Fes_rub.Tri_pra",0.929243240007482,13.4927627226622,1,1.25
"Fes_rub.Ran_rep",0.973983291923064,26.5868781610672,1,1.25
"Fes_rub.Bro_ere",0.923047512588692,13.8091728660437,1,1.25
"Fes_rub.Ran_acr",1.08611866028382,43.8349424638945,1,1.25
"Fes_rub.Bro_hor",0.935285552164619,16.8237468901855,1,1.25
"Fes_rub.Pla_lan",1.18339964191315,16.8428552849059,1,1.25
"Fes_rub.Ach_mil",0.952678312847105,39.3561418732626,1,1.25
"Fes_rub.Ant_syl",0.906951333614835,23.1525484161751,1,1.25
"Fes_rub.Hel_pub",1.13562545941257,4.15363192781737,1,1.25
"Fes_rub.Bra_pin",0.674653195170915,0.360977060394202,1,1.25
"Fes_pra.Tri_pra",1.03039185616005,36.8996902447827,1,1.25
"Fes_pra.Ran_rep",1.05493570612148,11.6382191363305,1,1.25
"Fes_pra.Bro_ere",1.00867913379608,37.1682180198646,1,1.25
"Fes_pra.Ran_acr",1.10523309882206,42.4878884326494,1,1.25
"Fes_pra.Bro_hor",1.02010394832741,24.2007525801388,1,1.25
"Fes_pra.Pla_lan",1.04729146598503,25.2930075984237,1,1.25
"Fes_pra.Ach_mil",1.06606145536785,41.2670454821216,1,1.25
"Fes_pra.Ant_syl",0.998112942925047,12.6048278888379,1,1.25
"Fes_pra.Hel_pub",0.982279659437031,33.2502295051801,1,1.25
"Fes_pra.Bra_pin",0.892790469477305,31.6208542116969,1,1.25
"Tri_pra.Ran_rep",0.943119617903083,33.2583062608405,1,1.25
"Tri_pra.Bro_ere",0.963331684642868,4.55435228681429,1,1.25
"Tri_pra.Ran_acr",1.080322711476,46.6687051425005,1,1.25
"Tri_pra.Bro_hor",0.972291786451848,27.1610456695898,1,1.25
"Tri_pra.Pla_lan",1.01490258803078,24.0763687424175,1,1.25
"Tri_pra.Ach_mil",0.977063589076341,44.7459904561158,0,1.25
"Tri_pra.Ant_syl",0.948865635033259,31.4676921082652,1,1.25
"Tri_pra.Hel_pub",0.941104685598657,12.4001494801498,1,1.25
"Tri_pra.Bra_pin",0.8895395282216,22.9213323582827,1,1.25
"Ran_rep.Bro_ere",0.956804013685081,31.9559143477953,1,1.25
"Ran_rep.Ran_acr",0.950660914307918,38.9262904525093,1,1.25
"Ran_rep.Bro_hor",1.00863008384742,16.4185140978624,1,1.25
"Ran_rep.Pla_lan",0.945356914815328,20.656481053571,1,1.25
"Ran_rep.Ach_mil",0.966203964258678,38.8725284972876,1,1.25
"Ran_rep.Ant_syl",0.924223671397576,2.45532058586019,1,1.25
"Ran_rep.Hel_pub",0.931767206456908,27.8650615996581,1,1.25
"Ran_rep.Bra_pin",0.944844290610755,18.5366732507136,1,1.25
"Bro_ere.Ran_acr",0.952643451563684,42.2691820344888,1,1.25
"Bro_ere.Bro_hor",0.959749250374558,24.1379056397633,1,1.25
"Bro_ere.Pla_lan",1.00513962740064,22.1252568500991,1,1.25
"Bro_ere.Ach_mil",0.943960511237926,41.2656312843744,1,1.25
"Bro_ere.Ant_syl",0.934101491157815,30.6437496973486,1,1.25
"Bro_ere.Hel_pub",0.914876988602405,4.43444764152565,1,1.25
"Bro_ere.Bra_pin",1.40999466201834,42.583814329944,1,1.25
"Ran_acr.Bro_hor",1.03239936926627,42.7687175032552,1,1.25
"Ran_acr.Pla_lan",0.987429904157695,41.0859473665944,1,1.25
"Ran_acr.Ach_mil",1.11512573885937,3.737616458734,1,1.25
"Ran_acr.Ant_syl",1.03370446641181,36.3595294889965,1,1.25
"Ran_acr.Hel_pub",1.04463673540863,41.3337392576676,1,1.25
"Ran_acr.Bra_pin",0.958278436662665,43.8933469303349,0,1.25
"Bro_hor.Pla_lan",1.02460646021057,2.57645596743239,1,1.25
"Bro_hor.Ach_mil",1.02915132649198,43.5990098160444,1,1.25
"Bro_hor.Ant_syl",0.945344726846502,12.2153084655652,1,1.25
"Bro_hor.Hel_pub",0.922397956215272,17.3462473368716,1,1.25
"Bro_hor.Bra_pin",0.968260884807789,3.40812859623511,1,1.25
"Pla_lan.Ach_mil",1.0143413327859,40.5532164984037,1,1.25
"Pla_lan.Ant_syl",0.960874651128708,18.7939793060846,1,1.25
"Pla_lan.Hel_pub",0.985220598309431,12.1649768315369,1,1.25
"Pla_lan.Bra_pin",1.04196351137944,9.89044408941457,1,1.25
"Ach_mil.Ant_syl",0.953477840670851,38.9427156638982,1,1.25
"Ach_mil.Hel_pub",0.968527180684076,39.4632405658434,1,1.25
"Ach_mil.Bra_pin",0.924995456900846,44.6622468524166,0,1.25
"Ant_syl.Hel_pub",0.957486715971852,26.3679140027748,1,1.25
"Ant_syl.Bra_pin",0.955951762223317,17.7518193254506,1,1.25
"Hel_pub.Bra_pin",0.939464699622291,10.1905437269314,1,1.25
"Poa_tri.Poa_pra",1.02502224278599,7.52029630907773,1,1.5
"Poa_tri.Alo_pra",1.00692780198756,13.2906832231599,1,1.5
"Poa_tri.Dac_glo",0.979783133676267,17.166108543524,1,1.5
"Poa_tri.Tri_rep",0.919327040284357,4.09017696570575,1,1.5
"Poa_tri.Arr_ela",0.91145007713079,27.4501377727656,1,1.5
"Poa_tri.Fes_rub",0.831738378222906,10.8331340596664,1,1.5
"Poa_tri.Fes_pra",0.985112639784887,33.7897723476892,1,1.5
"Poa_tri.Tri_pra",0.929201940217214,7.4248597308989,1,1.5
"Poa_tri.Ran_rep",1.17532464400201,39.1009832720297,1,1.5
"Poa_tri.Bro_ere",0.925596258296139,17.6965984973171,1,1.5
"Poa_tri.Bro_hor",0.941645472312486,23.9587786846489,1,1.5
"Poa_tri.Pla_lan",0.899733552869634,25.2174752203353,1,1.5
"Poa_tri.Ach_mil",0.829456163874223,37.1322125344795,1,1.5
"Poa_tri.Ant_syl",1.0031274830719,39.5530654091779,1,1.5
"Poa_tri.Gal_mol",0.951077953456448,41.1323664170418,1,1.5
"Poa_tri.Hel_pub",0.816614319269315,21.2411464468289,1,1.5
"Poa_tri.Bra_pin",0.785673037857669,27.1778403242584,1,1.5
"Poa_pra.Alo_pra",1.00338989146082,5.09388681019439,1,1.5
"Poa_pra.Dac_glo",0.989128429128408,7.25395247314212,1,1.5
"Poa_pra.Tri_rep",0.993546997703035,3.38604963733234,1,1.5
"Poa_pra.Arr_ela",0.998860800817352,27.5514614353496,1,1.5
"Poa_pra.Fes_rub",1.10459899881921,12.4995403076198,1,1.5
"Poa_pra.Fes_pra",1.09648546232631,30.9849490662868,1,1.5
"Poa_pra.Tri_pra",1.02942681610258,0.173129469236999,1,1.5
"Poa_pra.Ran_rep",1.04728120560157,33.0605037162609,1,1.5
"Poa_pra.Bro_ere",0.969926134094282,11.7021418578997,1,1.5
"Poa_pra.Bro_hor",0.977999667203722,19.1062524927491,1,1.5
"Poa_pra.Pla_lan",1.0798373795396,27.3259866650421,1,1.5
"Poa_pra.Ach_mil",1.15229606132749,49.7221891651138,1,1.5
"Poa_pra.Ant_syl",0.8624433572773,32.8310597884145,1,1.5
"Poa_pra.Gal_mol",0.916024465038181,38.8881068592601,1,1.5
"Poa_pra.Hel_pub",0.827740525237096,16.2692683195882,1,1.5
"Poa_pra.Bra_pin",1.02556717612819,34.033541679418,1,1.5
"Alo_pra.Dac_glo",1.02715077005462,8.15204408739286,1,1.5
"Alo_pra.Tri_rep",0.942064229070945,8.04065456661576,1,1.5
"Alo_pra.Arr_ela",1.06331104771245,28.7728521249822,1,1.5
"Alo_pra.Fes_rub",0.902178357570226,0.999228846328155,1,1.5
"Alo_pra.Fes_pra",0.99404166999219,29.4115907050473,1,1.5
"Alo_pra.Tri_pra",0.964068203242893,5.17824413070356,1,1.5
"Alo_pra.Ran_rep",1.00258521823048,29.0271368965828,1,1.5
"Alo_pra.Bro_ere",0.897522629313237,5.38718235085779,1,1.5
"Alo_pra.Bro_hor",1.01307596854344,18.1977577707466,1,1.5
"Alo_pra.Pla_lan",1.00030823184058,20.7410484187824,1,1.5
"Alo_pra.Ach_mil",0.965381565004911,41.9336741546104,1,1.5
"Alo_pra.Ant_syl",1.00734026458154,37.9323198893849,1,1.5
"Alo_pra.Gal_mol",0.987049869166203,41.8125828965859,1,1.5
"Alo_pra.Hel_pub",0.931627966414818,18.2651286531379,1,1.5
"Alo_pra.Bra_pin",0.704928139134322,18.3907015520762,1,1.5
"Dac_glo.Tri_rep",1.01966287621221,14.1827479874029,1,1.5
"Dac_glo.Arr_ela",1.05481414527369,23.5089348568913,1,1.5
"Dac_glo.Fes_rub",0.933401714690162,1.84730529949869,1,1.5
"Dac_glo.Fes_pra",1.07836945366122,25.2962859592899,1,1.5
"Dac_glo.Tri_pra",0.932508691598859,13.2083509286425,1,1.5
"Dac_glo.Ran_rep",1.00590804309737,28.6113641528687,1,1.5
"Dac_glo.Bro_ere",0.93690336263065,2.90974168245914,1,1.5
"Dac_glo.Bro_hor",1.12814921966546,18.8754948495479,1,1.5
"Dac_glo.Pla_lan",0.939374919893329,13.3150366638899,1,1.5
"Dac_glo.Ach_mil",1.0923272965639,44.4287085848547,1,1.5
"Dac_glo.Ant_syl",1.07171566159271,38.5188185469616,1,1.5
"Dac_glo.Gal_mol",1.17202401115315,50.2125499938063,1,1.5
"Dac_glo.Hel_pub",0.89895321687505,12.1915307164119,1,1.5
"Dac_glo.Bra_pin",0.926823446979526,25.9739546182113,1,1.5
"Tri_rep.Arr_ela",0.888987381017572,27.6785965410593,1,1.5
"Tri_rep.Fes_rub",0.782225737230113,8.84552996782873,1,1.5
"Tri_rep.Fes_pra",1.08923689101533,36.4665268494056,1,1.5
"Tri_rep.Tri_pra",0.991349999020568,5.12564404589052,1,1.5
"Tri_rep.Ran_rep",0.971712625250817,32.3889437772588,1,1.5
"Tri_rep.Bro_ere",0.92531056762691,15.9589438825968,1,1.5
"Tri_rep.Bro_hor",0.97544082800516,23.1967495224691,1,1.5
"Tri_rep.Pla_lan",1.13066314420862,32.4770504759654,1,1.5
"Tri_rep.Ach_mil",1.26351054394945,54.8879287251777,1,1.5
"Tri_rep.Ant_syl",1.06921041379016,42.3692344039863,1,1.5
"Tri_rep.Gal_mol",0.944649308526404,40.9476893514487,1,1.5
"Tri_rep.Hel_pub",0.895152803834244,23.2850320582812,1,1.5
"Tri_rep.Bra_pin",0.94181608267658,33.5765399695063,1,1.5
"Arr_ela.Fes_rub",1.09839271819153,21.7782855299439,1,1.5
"Arr_ela.Fes_pra",1.00926366628609,6.60996257359796,1,1.5
"Arr_ela.Tri_pra",0.951101125657588,31.2962836930288,1,1.5
"Arr_ela.Ran_rep",0.947294712889846,3.62880924711244,1,1.5
"Arr_ela.Bro_ere",0.964278653711477,23.3342649448498,1,1.5
"Arr_ela.Bro_hor",0.968781466190544,13.1320861612461,1,1.5
"Arr_ela.Pla_lan",1.02023637200376,8.99668097953292,1,1.5
"Arr_ela.Ach_mil",1.09461489922642,45.1937245656571,1,1.5
"Arr_ela.Ant_syl",1.2957330835155,35.6862223772036,1,1.5
"Arr_ela.Gal_mol",0.956845450892728,36.5166349785914,1,1.5
"Arr_ela.Hel_pub",0.938406375575389,13.00076327557,1,1.5
"Arr_ela.Bra_pin",1.22789232895768,18.158856777195,1,1.5
"Fes_rub.Fes_pra",1.00847754213285,29.6369879633526,1,1.5
"Fes_rub.Tri_pra",0.912592368349716,6.87023982396089,1,1.5
"Fes_rub.Ran_rep",0.945523190400801,28.3685796722445,1,1.5
"Fes_rub.Bro_ere",0.942748821846904,3.10867871679739,1,1.5
"Fes_rub.Bro_hor",0.914386714626964,16.3625076837595,1,1.5
"Fes_rub.Pla_lan",1.16056089679817,23.3673681816014,1,1.5
"Fes_rub.Ach_mil",0.991070009768552,39.5903987721269,1,1.5
"Fes_rub.Ant_syl",0.892905874440172,33.1403288555467,1,1.5
"Fes_rub.Gal_mol",1.01510734051773,44.4012698656368,1,1.5
"Fes_rub.Hel_pub",1.07985857510603,21.8787092662729,1,1.5
"Fes_rub.Bra_pin",0.533704735503011,10.9250790522675,1,1.5
"Fes_pra.Tri_pra",1.01042100448688,33.0091001444646,1,1.5
"Fes_pra.Ran_rep",1.03326228403443,2.91234171576325,1,1.5
"Fes_pra.Bro_ere",1.0101245441871,26.9972003439058,1,1.5
"Fes_pra.Bro_hor",1.02129757509664,19.1206604334984,1,1.5
"Fes_pra.Pla_lan",1.01984828635686,15.8771844262596,1,1.5
"Fes_pra.Ach_mil",1.02917077548215,42.6062982883047,1,1.5
"Fes_pra.Ant_syl",0.971610259921593,16.9004762373721,1,1.5
"Fes_pra.Gal_mol",1.14479284014818,44.2746380342039,1,1.5
"Fes_pra.Hel_pub",0.954183972087735,18.7687602622882,1,1.5
"Fes_pra.Bra_pin",0.778515703726563,10.2974168370685,1,1.5
"Tri_pra.Ran_rep",0.932640757019799,30.4435515778076,1,1.5
"Tri_pra.Bro_ere",0.974153358104162,13.495976198645,1,1.5
"Tri_pra.Bro_hor",0.94825941758756,22.0046911013584,1,1.5
"Tri_pra.Pla_lan",0.992635846282198,22.9501087217372,1,1.5
"Tri_pra.Ach_mil",0.966877123707272,44.2778445345293,0,1.5
"Tri_pra.Ant_syl",0.943709710293914,34.9906867487688,1,1.5
"Tri_pra.Gal_mol",1.00338383320142,40.6098758246561,1,1.5
"Tri_pra.Hel_pub",0.956538925476168,21.7179189099582,1,1.5
"Tri_pra.Bra_pin",0.888764881028937,30.1974509047165,1,1.5
"Ran_rep.Bro_ere",0.962574334316552,24.1853579315782,1,1.5
"Ran_rep.Bro_hor",0.974809215238713,17.4175629518372,1,1.5
"Ran_rep.Pla_lan",0.950303294233795,15.1294701795524,1,1.5
"Ran_rep.Ach_mil",0.969191700402231,39.7257919804149,1,1.5
"Ran_rep.Ant_syl",0.925402847432141,18.7916723061175,1,1.5
"Ran_rep.Gal_mol",0.98838667810313,38.9991669239153,1,1.5
"Ran_rep.Hel_pub",0.946669959251568,14.9150703863925,1,1.5
"Ran_rep.Bra_pin",0.945154617760178,1.77554572873574,1,1.5
"Bro_ere.Bro_hor",0.964817547838584,9.77398363000586,1,1.5
"Bro_ere.Pla_lan",1.00151640240993,13.6629318508853,1,1.5
"Bro_ere.Ach_mil",0.969138967567313,41.8082663500239,1,1.5
"Bro_ere.Ant_syl",0.948025689534874,33.8202512398017,1,1.5
"Bro_ere.Gal_mol",1.05514970882423,45.9452189583018,1,1.5
"Bro_ere.Hel_pub",1.06776551887062,10.5691560557733,1,1.5
"Bro_ere.Bra_pin",1.4568506446905,48.6029315415195,1,1.5
"Bro_hor.Pla_lan",1.03606770120195,5.97608360440923,1,1.5
"Bro_hor.Ach_mil",1.02382017687524,43.9870092979222,1,1.5
"Bro_hor.Ant_syl",0.932624273028936,29.050590909916,1,1.5
"Bro_hor.Gal_mol",1.07294884358124,45.4055587426601,1,1.5
"Bro_hor.Hel_pub",0.931136623147845,2.0964914171279,1,1.5
"Bro_hor.Bra_pin",0.965801156537636,19.1973475545201,1,1.5
"Pla_lan.Ach_mil",1.03111370858666,40.4435500914936,1,1.5
"Pla_lan.Ant_syl",0.956024608859727,30.157659952644,1,1.5
"Pla_lan.Gal_mol",1.02563965906044,39.1789424642034,1,1.5
"Pla_lan.Hel_pub",0.985532678458115,0.935072782912794,1,1.5
"Pla_lan.Bra_pin",1.18514437571347,29.4250087023583,1,1.5
"Ach_mil.Ant_syl",0.945109010487186,35.0251419215946,1,1.5
"Ach_mil.Gal_mol",0.899656655865535,12.585761194827,1,1.5
"Ach_mil.Hel_pub",0.990865170303044,39.2382464037985,1,1.5
"Ach_mil.Bra_pin",0.906440801014504,43.6613115764961,0,1.5
"Ant_syl.Gal_mol",0.937754115727965,30.1295701652681,1,1.5
"Ant_syl.Hel_pub",0.993720692063913,27.3659984048768,1,1.5
"Ant_syl.Bra_pin",0.961550356257455,19.1459849806684,1,1.5
"Gal_mol.Hel_pub",1.04108082647513,37.1242262051881,1,1.5
"Gal_mol.Bra_pin",1.04537098962936,33.3077826623985,1,1.5
"Hel_pub.Bra_pin",0.928719833220324,13.9517595292107,1,1.5
"Poa_tri.Poa_pra",0.996166512907574,2.11572921923694,1,1.75
"Poa_tri.Alo_pra",0.99226399485267,15.5749640669835,1,1.75
"Poa_tri.Dac_glo",0.956681265611653,12.198934193668,1,1.75
"Poa_tri.Tri_rep",0.874376014161636,4.47901409966558,1,1.75
"Poa_tri.Arr_ela",0.925904709838699,31.5528623510296,1,1.75
"Poa_tri.Fes_rub",0.81824133326588,6.32426850785392,1,1.75
"Poa_tri.Fes_pra",0.98814362582468,31.4106160365089,1,1.75
"Poa_tri.Tri_pra",0.898189496166953,7.06206986462428,1,1.75
"Poa_tri.Ran_rep",1.21945375663415,40.6089022103553,1,1.75
"Poa_tri.Bro_ere",0.926225852693199,27.3711966296086,1,1.75
"Poa_tri.Bro_hor",0.951442553189274,21.1510668061025,1,1.75
"Poa_tri.Pla_lan",0.920686395491561,27.0037248273709,1,1.75
"Poa_tri.Ach_mil",0.81372247621906,36.2766280855384,1,1.75
"Poa_tri.Ant_syl",1.15314320117318,49.9002320533432,1,1.75
"Poa_tri.Gal_mol",0.89305570799228,36.8269948004148,1,1.75
"Poa_tri.Hel_pub",0.830082700504921,30.0031509422565,1,1.75
"Poa_tri.Car_hir",1.84164001486424,80.6221952222302,1,1.75
"Poa_tri.Bra_pin",0.73129992435063,30.7956613825218,1,1.75
"Poa_pra.Alo_pra",1.00084410943708,13.1170071281844,1,1.75
"Poa_pra.Dac_glo",0.992079198723451,8.4135749097464,1,1.75
"Poa_pra.Tri_rep",0.958528871213279,4.74064908568681,1,1.75
"Poa_pra.Arr_ela",0.974644950698479,33.5144341476514,1,1.75
"Poa_pra.Fes_rub",1.09165958264729,13.6422671757196,1,1.75
"Poa_pra.Fes_pra",1.06998175377695,29.4140945292703,1,1.75
"Poa_pra.Tri_pra",0.981990415675753,6.1974531920665,1,1.75
"Poa_pra.Ran_rep",1.03586819201754,34.2294576877328,1,1.75
"Poa_pra.Bro_ere",0.970923540470465,27.6294946130599,1,1.75
"Poa_pra.Bro_hor",0.951048369675279,19.0107091388338,1,1.75
"Poa_pra.Pla_lan",1.01753361003928,29.5492424937636,1,1.75
"Poa_pra.Ach_mil",1.17540195814307,50.8991430634631,1,1.75
"Poa_pra.Ant_syl",0.833692523174935,36.9065961151941,1,1.75
"Poa_pra.Gal_mol",0.839227278934572,33.9782202151632,1,1.75
"Poa_pra.Hel_pub",0.818375127494401,28.8429356954018,1,1.75
"Poa_pra.Car_hir",0.139178682774444,4.30557797461383,1,1.75
"Poa_pra.Bra_pin",1.00295336748154,42.4865887895241,1,1.75
"Alo_pra.Dac_glo",1.01725533740773,1.11912177819051,1,1.75
"Alo_pra.Tri_rep",0.921268355130178,17.0780537602387,1,1.75
"Alo_pra.Arr_ela",1.06048659576506,32.4789423443381,1,1.75
"Alo_pra.Fes_rub",0.883908263248008,6.90238607184832,1,1.75
"Alo_pra.Fes_pra",0.998415657076825,23.4461787137336,1,1.75
"Alo_pra.Tri_pra",0.984088382606538,5.40912030744438,1,1.75
"Alo_pra.Ran_rep",0.938063502614614,23.1971828789078,1,1.75
"Alo_pra.Bro_ere",0.891228070917966,15.6721493332368,1,1.75
"Alo_pra.Bro_hor",1.00242893917002,11.3159618579564,1,1.75
"Alo_pra.Pla_lan",0.970517391132168,18.2141926735307,1,1.75
"Alo_pra.Ach_mil",0.93719333040312,40.7252906631741,1,1.75
"Alo_pra.Ant_syl",1.03696327541908,44.5823794337521,1,1.75
"Alo_pra.Gal_mol",1.00363020621104,39.1471172794848,1,1.75
"Alo_pra.Hel_pub",0.977730095647743,31.3881930675869,1,1.75
"Alo_pra.Car_hir",0.471490667457242,18.9726784881925,1,1.75
"Alo_pra.Bra_pin",0.612628107315655,23.742520325581,1,1.75
"Dac_glo.Tri_rep",0.969015334982387,17.7477742955888,1,1.75
"Dac_glo.Arr_ela",1.04139958017494,29.9331022321736,1,1.75
"Dac_glo.Fes_rub",0.947699249095458,0.440315699415837,1,1.75
"Dac_glo.Fes_pra",1.05993425121154,24.2316870715864,1,1.75
"Dac_glo.Tri_pra",0.917399015644358,7.36372666530519,1,1.75
"Dac_glo.Ran_rep",1.01266027653679,29.7545180791212,1,1.75
"Dac_glo.Bro_ere",0.945415942898319,20.2388913168486,1,1.75
"Dac_glo.Bro_hor",1.10123927804462,17.6563732099165,1,1.75
"Dac_glo.Pla_lan",1.00170134872004,20.8050043759603,1,1.75
"Dac_glo.Ach_mil",1.1204102723964,46.8175963006651,1,1.75
"Dac_glo.Ant_syl",1.15963007640303,49.2868950928105,1,1.75
"Dac_glo.Gal_mol",1.11896019948283,45.1436061231777,1,1.75
"Dac_glo.Hel_pub",0.848460777766858,26.0111011089886,1,1.75
"Dac_glo.Car_hir",0.439102185027723,18.384507447851,1,1.75
"Dac_glo.Bra_pin",0.945259768248139,39.066514209957,1,1.75
"Tri_rep.Arr_ela",0.84735522016184,31.5114925236514,1,1.75
"Tri_rep.Fes_rub",0.724211849452852,9.90216547617976,1,1.75
"Tri_rep.Fes_pra",1.08475689623022,36.7966557861372,1,1.75
"Tri_rep.Tri_pra",1.02608968786623,16.5772562095128,1,1.75
"Tri_rep.Ran_rep",0.912591052752888,32.2921835424191,1,1.75
"Tri_rep.Bro_ere",0.910352124524829,29.7394765407204,1,1.75
"Tri_rep.Bro_hor",0.97147870367956,25.6107042626961,1,1.75
"Tri_rep.Pla_lan",1.10800950687586,36.7328392188069,1,1.75
"Tri_rep.Ach_mil",1.28575643925129,56.5748515428424,1,1.75
"Tri_rep.Ant_syl",1.05537089381139,45.6312491133958,1,1.75
"Tri_rep.Gal_mol",0.949173996790229,39.9761948367391,1,1.75
"Tri_rep.Hel_pub",0.905673197807308,35.0509922717624,1,1.75
"Tri_rep.Car_hir",1.45903473429924,64.8002507450779,1,1.75
"Tri_rep.Bra_pin",0.834367515512794,36.1018156914585,1,1.75
"Arr_ela.Fes_rub",1.10718451401808,27.921964709319,1,1.75
"Arr_ela.Fes_pra",1.02851289797569,11.009211314097,1,1.75
"Arr_ela.Tri_pra",0.994046979307759,31.5997239406803,1,1.75
"Arr_ela.Ran_rep",0.951532444440351,8.57153551816315,1,1.75
"Arr_ela.Bro_ere",0.975643572030592,19.31170488369,1,1.75
"Arr_ela.Bro_hor",0.981612580550111,22.6012421449846,1,1.75
"Arr_ela.Pla_lan",1.00390900732579,17.0829275463783,1,1.75
"Arr_ela.Ach_mil",1.07629803147454,42.8902700936155,1,1.75
"Arr_ela.Ant_syl",1.30200980282512,51.4876997879485,1,1.75
