"Omega"	"theta"	"feasibility"	"treatment"	"combos"
0.709420760848078	174.26106641656	0	0.5	"Dac_glo_Pla_lan"
1.02289157094161	154.871616317368	0	0.5	"Dac_glo_Ach_mil"
1.27031194717618	126.704418025793	0	0.5	"Dac_glo_Her_sph"
0.737121352100282	159.746477419557	0	0.5	"Dac_glo_Gal_mol"
1.03017985841243	155.766722605032	0	0.5	"Dac_glo_Hol_lan"
1.22064243259991	165.550814201753	0	0.5	"Dac_glo_Hel_pub"
0.985252870497248	174.045693451452	0	0.5	"Dac_glo_Car_hir"
0.843268588652767	159.151106528976	0	0.5	"Dac_glo_Bra_pin"
1.12638644534122	158.108118796283	0	0.5	"Arr_ela_Fes_rub"
0.850623264495292	147.610435900135	0	0.5	"Arr_ela_Fes_pra"
0.912808194707681	166.363198740056	0	0.5	"Arr_ela_Tri_pra"
0.931106184928542	143.143923474263	0	0.5	"Arr_ela_Ran_rep"
0.97265990023281	166.868831112112	0	0.5	"Arr_ela_Bro_ere"
1.20465922184068	131.363398709064	0	0.5	"Arr_ela_Bro_hor"
1.23911459537045	165.075836976999	0	0.5	"Arr_ela_Pla_lan"
1.19615140454506	161.069794120736	0	0.5	"Arr_ela_Ach_mil"
1.14878390431269	141.431117898966	0	0.5	"Arr_ela_Her_sph"
1.28362003308586	161.5570678113	0	0.5	"Arr_ela_Gal_mol"
1.21546044623493	179.447379182169	0	0.5	"Arr_ela_Hol_lan"
0.71645137382888	141.947458680758	0	0.5	"Arr_ela_Hel_pub"
0.876718323818102	151.612254016852	0	0.5	"Arr_ela_Car_hir"
0.950895989090885	145.701691692591	0	0.5	"Arr_ela_Bra_pin"
1.01372706962922	160.801461655712	0	0.5	"Fes_rub_Fes_pra"
1.05775090413204	144.872061298808	0	0.5	"Fes_rub_Tri_pra"
0.789766360819924	156.274421317605	0	0.5	"Fes_rub_Ran_rep"
1.07020127727167	162.894825244302	0	0.5	"Fes_rub_Bro_ere"
1.17344255362461	134.380079839448	0	0.5	"Fes_rub_Bro_hor"
1.22029230071751	163.58815646421	0	0.5	"Fes_rub_Pla_lan"
0.829726934032725	146.474168810196	0	0.5	"Fes_rub_Ach_mil"
0.92325705166059	141.673670570825	0	0.5	"Fes_rub_Her_sph"
0.92695393277282	147.356441922316	0	0.5	"Fes_rub_Gal_mol"
1.02025288920053	159.350977940707	0	0.5	"Fes_rub_Hol_lan"
1.45753454870102	162.283943347607	0	0.5	"Fes_rub_Hel_pub"
1.05319799909151	178.996781691321	0	0.5	"Fes_rub_Car_hir"
0.752290893635838	164.288351704051	0	0.5	"Fes_rub_Bra_pin"
1.06263420743829	141.189890296711	0	0.5	"Fes_pra_Tri_pra"
0.970432871219519	164.08195968736	0	0.5	"Fes_pra_Ran_rep"
1.07270819077136	145.625535559375	0	0.5	"Fes_pra_Bro_ere"
1.1287884610164	129.5337427517	0	0.5	"Fes_pra_Bro_hor"
1.005711106659	154.504276615892	0	0.5	"Fes_pra_Pla_lan"
1.00255165474312	139.503012018429	0	0.5	"Fes_pra_Ach_mil"
0.903491704186987	141.175100224913	0	0.5	"Fes_pra_Her_sph"
1.03254560889579	137.305822470625	0	0.5	"Fes_pra_Gal_mol"
1.02088513281363	144.103454088258	0	0.5	"Fes_pra_Hol_lan"
1.0096927650429	154.846311320622	0	0.5	"Fes_pra_Hel_pub"
1.03437410043574	155.573581465209	0	0.5	"Fes_pra_Car_hir"
0.985843981578297	175.614566570224	0	0.5	"Fes_pra_Bra_pin"
0.982405944916284	140.832455012254	0	0.5	"Tri_pra_Ran_rep"
0.975216894956719	166.445686935971	0	0.5	"Tri_pra_Bro_ere"
1.10342614732845	133.678033781384	0	0.5	"Tri_pra_Bro_hor"
1.09689325200124	154.910578347498	0	0.5	"Tri_pra_Pla_lan"
1.03532223935226	166.656497964015	0	0.5	"Tri_pra_Ach_mil"
0.94682181080096	147.373202183337	0	0.5	"Tri_pra_Her_sph"
1.03184104181011	168.496745578744	0	0.5	"Tri_pra_Gal_mol"
0.977831332567269	168.582045746019	0	0.5	"Tri_pra_Hol_lan"
1.02975626068418	152.060624237074	0	0.5	"Tri_pra_Hel_pub"
0.9903233656587	151.220213618965	0	0.5	"Tri_pra_Car_hir"
0.921968954427486	143.718353225165	0	0.5	"Tri_pra_Bra_pin"
0.933924119096344	143.892160638201	0	0.5	"Ran_rep_Bro_ere"
0.899948232677582	139.695909625814	0	0.5	"Ran_rep_Bro_hor"
1.02166521338748	145.300379617824	0	0.5	"Ran_rep_Pla_lan"
0.853395470955321	144.508455987354	0	0.5	"Ran_rep_Ach_mil"
0.821105403040883	143.934029041031	0	0.5	"Ran_rep_Her_sph"
0.911676974229533	141.740501682485	0	0.5	"Ran_rep_Gal_mol"
0.905985988498568	144.216994409755	0	0.5	"Ran_rep_Hol_lan"
0.418406967156316	171.359517981447	0	0.5	"Ran_rep_Hel_pub"
1.00821046329595	145.673253936472	0	0.5	"Ran_rep_Car_hir"
1.31422651766147	147.475125148723	0	0.5	"Ran_rep_Bra_pin"
0.986074892344524	139.050481999262	0	0.5	"Bro_ere_Bro_hor"
0.898714149285687	161.206744115893	0	0.5	"Bro_ere_Pla_lan"
0.950199533729091	159.763054048751	0	0.5	"Bro_ere_Ach_mil"
1.09356275123876	138.503901475822	0	0.5	"Bro_ere_Her_sph"
0.925935329214084	160.361957827495	0	0.5	"Bro_ere_Gal_mol"
0.897507616581612	179.104618935452	0	0.5	"Bro_ere_Hol_lan"
0.885132584929214	159.547787282338	0	0.5	"Bro_ere_Hel_pub"
0.92889469473223	148.346670021449	0	0.5	"Bro_ere_Bra_pin"
1.03212933483944	141.616897642831	0	0.5	"Bro_hor_Pla_lan"
1.11643868424011	148.820431816656	0	0.5	"Bro_hor_Ach_mil"
1.02338912790075	165.523901764736	0	0.5	"Bro_hor_Her_sph"
1.03994587111972	147.339511361964	0	0.5	"Bro_hor_Gal_mol"
0.952479863405902	138.795836521404	0	0.5	"Bro_hor_Hol_lan"
1.17819374566826	141.75108424491	0	0.5	"Bro_hor_Hel_pub"
1.15789868041986	142.734644954892	0	0.5	"Bro_hor_Car_hir"
0.982398225100615	136.584763509592	0	0.5	"Bro_hor_Bra_pin"
0.984218737497809	150.21231375936	0	0.5	"Pla_lan_Ach_mil"
0.922527544646948	141.553697897625	0	0.5	"Pla_lan_Her_sph"
0.97854726053671	147.89547920647	0	0.5	"Pla_lan_Gal_mol"
0.967889679884973	154.530908162318	0	0.5	"Pla_lan_Hol_lan"
0.959941598763027	175.922858485044	0	0.5	"Pla_lan_Hel_pub"
1.08465121650041	176.699278987573	0	0.5	"Pla_lan_Car_hir"
0.95044747156068	155.930156633685	0	0.5	"Pla_lan_Bra_pin"
1.00116182612001	148.916070344994	0	0.5	"Ach_mil_Her_sph"
0.984151059668445	179.206983767814	0	0.5	"Ach_mil_Gal_mol"
1.15550062294651	162.384370686664	0	0.5	"Ach_mil_Hol_lan"
0.968568260830078	150.19591247415	0	0.5	"Ach_mil_Hel_pub"
1.05782162646749	149.155902529063	0	0.5	"Ach_mil_Car_hir"
0.929167152371867	143.599940171787	0	0.5	"Ach_mil_Bra_pin"
1.11794797599227	143.43741679993	0	0.5	"Her_sph_Gal_mol"
0.904326678003298	147.341349359354	0	0.5	"Her_sph_Hol_lan"
0.991717816529539	135.524838063944	0	0.5	"Her_sph_Hel_pub"
0.977830594149029	139.101226905683	0	0.5	"Her_sph_Car_hir"
0.94675183795456	138.852555826636	0	0.5	"Her_sph_Bra_pin"
0.96597255218042	161.221351199889	0	0.5	"Gal_mol_Hol_lan"
0.876638497149564	141.124661168327	0	0.5	"Gal_mol_Hel_pub"
0.989208531264184	148.27136461157	0	0.5	"Gal_mol_Car_hir"
0.943508037823879	142.528265625756	0	0.5	"Gal_mol_Bra_pin"
0.928362712833248	158.01695796058	0	0.5	"Hol_lan_Hel_pub"
0.874078089183347	161.318968943022	0	0.5	"Hol_lan_Car_hir"
0.920805263947234	147.240232493717	0	0.5	"Hol_lan_Bra_pin"
1.04198590512971	168.368397250632	0	0.5	"Hel_pub_Car_hir"
0.991029304809394	157.390062831456	0	0.5	"Hel_pub_Bra_pin"
1.11320221768678	141.262545723845	0	0.75	"Poa_tri_Poa_pra"
1.08670011017142	162.576049454665	0	0.75	"Poa_tri_Alo_pra"
1.08117524386415	142.668779253614	0	0.75	"Poa_tri_Dac_glo"
0.81622551565885	150.510766045523	0	0.75	"Poa_tri_Arr_ela"
0.917662501676076	156.712363208419	0	0.75	"Poa_tri_Fes_rub"
0.957836266953546	169.281542212433	0	0.75	"Poa_tri_Fes_pra"
1.01627472409713	138.396451837911	0	0.75	"Poa_tri_Tri_pra"
0.921714332497684	178.166594211296	0	0.75	"Poa_tri_Ran_rep"
1.0766798425414	145.757235799905	0	0.75	"Poa_tri_Bro_ere"
0.918355351365435	138.60900327131	0	0.75	"Poa_tri_Ran_acr"
1.16041094870704	129.657812112956	0	0.75	"Poa_tri_Bro_hor"
0.732590440180386	160.064661129136	0	0.75	"Poa_tri_Pla_lan"
0.884579768688342	141.228762336269	0	0.75	"Poa_tri_Ach_mil"
1.53177754530889	112.559573238814	0	0.75	"Poa_tri_Her_sph"
0.680702634187899	153.320758796134	0	0.75	"Poa_tri_Gal_mol"
1.04202526057456	142.346924098601	0	0.75	"Poa_tri_Hol_lan"
0.782455429948025	155.855622605205	0	0.75	"Poa_tri_Hel_pub"
0.802304565766323	154.886572735585	0	0.75	"Poa_tri_Car_hir"
0.747893307285229	170.387804209198	0	0.75	"Poa_tri_Bra_pin"
1.00138802325578	142.79548017568	0	0.75	"Poa_pra_Alo_pra"
0.99907730812735	147.909012045536	0	0.75	"Poa_pra_Dac_glo"
1.13786037670266	163.219898194657	0	0.75	"Poa_pra_Arr_ela"
1.13007525270697	148.248505878846	0	0.75	"Poa_pra_Fes_rub"
1.16596713845933	140.506606092231	0	0.75	"Poa_pra_Fes_pra"
1.15752459511902	162.485771811608	0	0.75	"Poa_pra_Tri_pra"
0.953854659720247	139.803372478936	0	0.75	"Poa_pra_Ran_rep"
1.02505609091403	151.45831218719	0	0.75	"Poa_pra_Bro_ere"
1.04228290044364	147.687204261165	0	0.75	"Poa_pra_Ran_acr"
0.918755012791908	148.81703133782	0	0.75	"Poa_pra_Bro_hor"
1.27594440907207	159.461873188255	0	0.75	"Poa_pra_Pla_lan"
1.15193643755758	175.078585643312	0	0.75	"Poa_pra_Ach_mil"
0.740970094908889	169.334756867659	0	0.75	"Poa_pra_Her_sph"
1.01775047532137	176.957518232169	0	0.75	"Poa_pra_Gal_mol"
1.24786032068732	168.905589760071	0	0.75	"Poa_pra_Hol_lan"
0.883484188276292	145.104921939384	0	0.75	"Poa_pra_Hel_pub"
1.15824394318424	155.261304816638	0	0.75	"Poa_pra_Car_hir"
1.09360465984116	145.953272428882	0	0.75	"Poa_pra_Bra_pin"
1.05336454883035	154.226631396073	0	0.75	"Alo_pra_Dac_glo"
1.16054186125322	143.856649286162	0	0.75	"Alo_pra_Arr_ela"
0.949416247379563	165.887318117969	0	0.75	"Alo_pra_Fes_rub"
0.967955605685919	175.853853938014	0	0.75	"Alo_pra_Fes_pra"
0.940085412284225	148.589648198545	0	0.75	"Alo_pra_Tri_pra"
0.902926600578331	165.987420799656	0	0.75	"Alo_pra_Ran_rep"
1.1186468101652	146.52245400481	0	0.75	"Alo_pra_Bro_ere"
1.07231086284684	133.72869940152	0	0.75	"Alo_pra_Ran_acr"
1.17367738883182	129.811666182867	0	0.75	"Alo_pra_Bro_hor"
1.05798027685402	154.286671646811	0	0.75	"Alo_pra_Pla_lan"
1.04380852635148	138.440159371494	0	0.75	"Alo_pra_Ach_mil"
0.434532699924866	162.01718986225	0	0.75	"Alo_pra_Her_sph"
0.901223471836099	143.701329471376	0	0.75	"Alo_pra_Gal_mol"
0.940531211420443	148.755709901438	0	0.75	"Alo_pra_Hol_lan"
0.855025586173381	160.119540579147	0	0.75	"Alo_pra_Hel_pub"
0.996458232149046	155.393622479382	0	0.75	"Alo_pra_Car_hir"
0.893360372698237	177.659584447561	0	0.75	"Alo_pra_Bra_pin"
1.12802469185109	156.964704256001	0	0.75	"Dac_glo_Arr_ela"
0.759603915405689	160.953516868603	0	0.75	"Dac_glo_Fes_rub"
1.1419927705282	148.180037770281	0	0.75	"Dac_glo_Fes_pra"
1.04130588159228	168.20886423597	0	0.75	"Dac_glo_Tri_pra"
0.886434757198591	151.763678292278	0	0.75	"Dac_glo_Ran_rep"
0.993671058557963	168.059887009201	0	0.75	"Dac_glo_Bro_ere"
1.17420810427028	128.050360276818	0	0.75	"Dac_glo_Ran_acr"
0.94028697199844	139.776830370178	0	0.75	"Dac_glo_Bro_hor"
0.767067019116258	170.290574989071	0	0.75	"Dac_glo_Pla_lan"
1.04113779675804	152.919059377189	0	0.75	"Dac_glo_Ach_mil"
1.22740043375143	130.169104695736	0	0.75	"Dac_glo_Her_sph"
0.819754204969313	155.109690444373	0	0.75	"Dac_glo_Gal_mol"
1.02465246921764	158.820315239611	0	0.75	"Dac_glo_Hol_lan"
1.14414942310059	169.743155865001	0	0.75	"Dac_glo_Hel_pub"
0.992406082333374	174.946524048697	0	0.75	"Dac_glo_Car_hir"
0.865323961805395	158.134079864217	0	0.75	"Dac_glo_Bra_pin"
1.12056264863743	157.770168094028	0	0.75	"Arr_ela_Fes_rub"
0.888333205253455	147.46013481939	0	0.75	"Arr_ela_Fes_pra"
0.93181707780093	163.083869040996	0	0.75	"Arr_ela_Tri_pra"
0.938625056362275	143.35178185676	0	0.75	"Arr_ela_Ran_rep"
0.968269343499526	167.177500166296	0	0.75	"Arr_ela_Bro_ere"
0.994082628597195	143.91425922796	0	0.75	"Arr_ela_Ran_acr"
1.17719868838411	132.277651216406	0	0.75	"Arr_ela_Bro_hor"
1.19952799393764	166.238914870395	0	0.75	"Arr_ela_Pla_lan"
1.16900941912144	155.113557538571	0	0.75	"Arr_ela_Ach_mil"
1.10112416348095	143.78209436193	0	0.75	"Arr_ela_Her_sph"
1.28521241039082	149.474312733384	0	0.75	"Arr_ela_Gal_mol"
1.18944975024826	175.456012500854	0	0.75	"Arr_ela_Hol_lan"
0.791027414341126	151.543875609603	0	0.75	"Arr_ela_Hel_pub"
0.893250115095801	158.254920418555	0	0.75	"Arr_ela_Car_hir"
0.987902172269528	149.528006271375	0	0.75	"Arr_ela_Bra_pin"
1.0099804799326	163.487603381407	0	0.75	"Fes_rub_Fes_pra"
1.03786170178331	149.984596461238	0	0.75	"Fes_rub_Tri_pra"
0.840416500898226	157.851488379861	0	0.75	"Fes_rub_Ran_rep"
1.03108036770764	162.204274217408	0	0.75	"Fes_rub_Bro_ere"
0.975993901476791	135.270124491139	0	0.75	"Fes_rub_Ran_acr"
1.15137724407032	134.660566858855	0	0.75	"Fes_rub_Bro_hor"
1.20781832732158	161.516130763095	0	0.75	"Fes_rub_Pla_lan"
0.881079014655264	145.132262746773	0	0.75	"Fes_rub_Ach_mil"
0.927508595681023	141.949251349909	0	0.75	"Fes_rub_Her_sph"
0.927186108662094	144.202179450792	0	0.75	"Fes_rub_Gal_mol"
1.00879738132404	155.243495448347	0	0.75	"Fes_rub_Hol_lan"
1.36824204196391	155.963885201055	0	0.75	"Fes_rub_Hel_pub"
1.04992460521688	169.677885225479	0	0.75	"Fes_rub_Car_hir"
0.80321635696341	170.944524871369	0	0.75	"Fes_rub_Bra_pin"
1.04898308998131	144.741941946281	0	0.75	"Fes_pra_Tri_pra"
0.977238869480957	167.286248091584	0	0.75	"Fes_pra_Ran_rep"
1.05665117517839	147.879924391277	0	0.75	"Fes_pra_Bro_ere"
1.01940084139938	135.235607246344	0	0.75	"Fes_pra_Ran_acr"
1.13035233810811	129.602132899356	0	0.75	"Fes_pra_Bro_hor"
0.994344090768291	154.975886014781	0	0.75	"Fes_pra_Pla_lan"
0.983805856548146	139.631321625471	0	0.75	"Fes_pra_Ach_mil"
0.919223253739196	140.838620301327	0	0.75	"Fes_pra_Her_sph"
1.00374207129334	137.606547280793	0	0.75	"Fes_pra_Gal_mol"
1.00399062167779	144.234538351333	0	0.75	"Fes_pra_Hol_lan"
0.994428306204062	152.263766648903	0	0.75	"Fes_pra_Hel_pub"
1.03153344270757	152.337946731193	0	0.75	"Fes_pra_Car_hir"
0.934887160014707	173.443704631862	0	0.75	"Fes_pra_Bra_pin"
0.985572007754388	143.358106567199	0	0.75	"Tri_pra_Ran_rep"
0.973390675547725	172.143436730206	0	0.75	"Tri_pra_Bro_ere"
1.0136508552858	142.182719709138	0	0.75	"Tri_pra_Ran_acr"
1.10419193398804	133.42945508818	0	0.75	"Tri_pra_Bro_hor"
1.0827318042273	162.287597259342	0	0.75	"Tri_pra_Pla_lan"
1.03455039247058	154.842012721479	0	0.75	"Tri_pra_Ach_mil"
0.963656207678154	145.838447715436	0	0.75	"Tri_pra_Her_sph"
1.01876799983214	154.108880185379	0	0.75	"Tri_pra_Gal_mol"
0.966331273638515	179.084721348401	0	0.75	"Tri_pra_Hol_lan"
1.03453033032152	164.088416317197	0	0.75	"Tri_pra_Hel_pub"
0.993565477419021	163.198607398222	0	0.75	"Tri_pra_Car_hir"
0.95448775249217	150.346206591455	0	0.75	"Tri_pra_Bra_pin"
0.936240320422587	145.756608212598	0	0.75	"Ran_rep_Bro_ere"
0.946176223324367	138.005619000746	0	0.75	"Ran_rep_Ran_acr"
0.905796455061111	139.588522989837	0	0.75	"Ran_rep_Bro_hor"
1.01981501383623	146.906782442139	0	0.75	"Ran_rep_Pla_lan"
0.871438151782668	143.639455325126	0	0.75	"Ran_rep_Ach_mil"
0.847848679991164	142.950850953495	0	0.75	"Ran_rep_Her_sph"
0.916698629972326	140.993119926139	0	0.75	"Ran_rep_Gal_mol"
0.91760595543126	144.028835804377	0	0.75	"Ran_rep_Hol_lan"
0.581168665150077	165.129861928738	0	0.75	"Ran_rep_Hel_pub"
1.01177598565723	145.481091667725	0	0.75	"Ran_rep_Car_hir"
1.35016241620324	144.501842401081	0	0.75	"Ran_rep_Bra_pin"
1.06168137092386	143.281724253916	0	0.75	"Bro_ere_Ran_acr"
0.986243183194257	138.954224124425	0	0.75	"Bro_ere_Bro_hor"
0.905288931461052	165.493162802273	0	0.75	"Bro_ere_Pla_lan"
0.94997526359129	154.551843044652	0	0.75	"Bro_ere_Ach_mil"
1.06366601680551	140.122770499075	0	0.75	"Bro_ere_Her_sph"
0.926620965181629	152.31894648764	0	0.75	"Bro_ere_Gal_mol"
0.930928505302483	173.885069167169	0	0.75	"Bro_ere_Hol_lan"
0.907618402539612	169.409441497226	0	0.75	"Bro_ere_Hel_pub"
0.916122117098707	152.244840622213	0	0.75	"Bro_ere_Bra_pin"
1.08604335232953	166.306383667839	0	0.75	"Ran_acr_Bro_hor"
1.02159910476134	140.831696453601	0	0.75	"Ran_acr_Pla_lan"
1.07902357088703	153.744772097994	0	0.75	"Ran_acr_Ach_mil"
1.18256288506666	175.713423527103	0	0.75	"Ran_acr_Her_sph"
0.964925991786175	149.261634184343	0	0.75	"Ran_acr_Gal_mol"
0.976448827032949	141.867135113232	0	0.75	"Ran_acr_Hol_lan"
0.961002150567745	138.877867989143	0	0.75	"Ran_acr_Hel_pub"
0.968357776858764	137.852283927233	0	0.75	"Ran_acr_Car_hir"
0.977238608257733	137.75065932144	0	0.75	"Ran_acr_Bra_pin"
1.02207621235861	140.985169905611	0	0.75	"Bro_hor_Pla_lan"
1.11228163874359	150.279052293995	0	0.75	"Bro_hor_Ach_mil"
1.02294170802328	162.615356185854	0	0.75	"Bro_hor_Her_sph"
1.03797417521423	150.682827036202	0	0.75	"Bro_hor_Gal_mol"
0.960757753625673	139.712245362741	0	0.75	"Bro_hor_Hol_lan"
1.15477431027929	140.969743325551	0	0.75	"Bro_hor_Hel_pub"
1.14227240009589	142.981458724117	0	0.75	"Bro_hor_Car_hir"
0.97571813291055	136.408005748195	0	0.75	"Bro_hor_Bra_pin"
1.00159839621169	148.891938483433	0	0.75	"Pla_lan_Ach_mil"
0.928472631296428	142.08864766442	0	0.75	"Pla_lan_Her_sph"
0.973509801314609	144.61603557412	0	0.75	"Pla_lan_Gal_mol"
0.982254866260313	154.674494525805	0	0.75	"Pla_lan_Hol_lan"
0.971643170580557	177.489594097912	0	0.75	"Pla_lan_Hel_pub"
1.09688370736859	178.632928505553	0	0.75	"Pla_lan_Car_hir"
0.970400752180117	160.469798016977	0	0.75	"Pla_lan_Bra_pin"
0.997427281441376	155.776990504765	0	0.75	"Ach_mil_Her_sph"
0.975333954434763	175.783550764304	0	0.75	"Ach_mil_Gal_mol"
1.13840049187453	161.300503384456	0	0.75	"Ach_mil_Hol_lan"
0.982337380331183	150.826996890261	0	0.75	"Ach_mil_Hel_pub"
1.03890763252808	149.549948556577	0	0.75	"Ach_mil_Car_hir"
0.932492705612877	143.148616379995	0	0.75	"Ach_mil_Bra_pin"
1.12947813588758	155.362230441125	0	0.75	"Her_sph_Gal_mol"
0.919075678938663	149.332554899085	0	0.75	"Her_sph_Hol_lan"
1.00730995562904	138.399252641679	0	0.75	"Her_sph_Hel_pub"
0.977267419858876	140.958369108194	0	0.75	"Her_sph_Car_hir"
0.950680828401496	139.057357800844	0	0.75	"Her_sph_Bra_pin"
0.972301146822432	156.318113381273	0	0.75	"Gal_mol_Hol_lan"
0.927099291551255	142.919736437672	0	0.75	"Gal_mol_Hel_pub"
0.990133790653608	146.937781824433	0	0.75	"Gal_mol_Car_hir"
0.947917257700805	141.444414415827	0	0.75	"Gal_mol_Bra_pin"
0.934323027951546	161.11641165086	0	0.75	"Hol_lan_Hel_pub"
0.940248890465863	163.535443027409	0	0.75	"Hol_lan_Car_hir"
0.923935543199968	147.894872561266	0	0.75	"Hol_lan_Bra_pin"
1.04292113666219	170.404960245124	0	0.75	"Hel_pub_Car_hir"
0.974472941326351	156.658685247445	0	0.75	"Hel_pub_Bra_pin"
1.08066037043847	159.805233046978	0	1	"Poa_tri_Poa_pra"
1.05949717317516	161.940915377661	0	1	"Poa_tri_Alo_pra"
1.03477826593208	141.48501046475	0	1	"Poa_tri_Dac_glo"
0.961152518659315	135.441900531958	0	1	"Poa_tri_Tri_rep"
0.960363284416552	139.566259904146	0	1	"Poa_tri_Tar_off"
0.883023019930436	143.322500092641	0	1	"Poa_tri_Lol_per"
0.830143820166402	149.386626920377	0	1	"Poa_tri_Arr_ela"
0.863393576996437	158.387215011921	0	1	"Poa_tri_Fes_rub"
0.961301282845885	165.699706081903	0	1	"Poa_tri_Fes_pra"
0.992839896960883	140.860560955488	0	1	"Poa_tri_Tri_pra"
0.910837821561545	174.810001273852	0	1	"Poa_tri_Ran_rep"
1.08389264354302	144.739694370179	0	1	"Poa_tri_Bro_ere"
0.927993114855751	142.339738407634	0	1	"Poa_tri_Ran_acr"
1.14886064039448	130.052882469669	0	1	"Poa_tri_Bro_hor"
0.753806254974898	157.302098484218	0	1	"Poa_tri_Pla_lan"
0.86132463816281	141.851714725734	0	1	"Poa_tri_Ach_mil"
1.49465639939898	114.426263597977	0	1	"Poa_tri_Her_sph"
0.790213843116541	147.258439424793	0	1	"Poa_tri_Gal_mol"
1.06834513411286	139.533219220131	0	1	"Poa_tri_Hol_lan"
0.766589612078724	153.167939519853	0	1	"Poa_tri_Hel_pub"
0.835724783542678	149.973943919067	0	1	"Poa_tri_Car_hir"
0.647260735303667	168.365816826483	0	1	"Poa_tri_Bra_pin"
0.99465420157225	173.335436742417	0	1	"Poa_pra_Alo_pra"
0.987781384031939	156.850025179984	0	1	"Poa_pra_Dac_glo"
1.05255675751288	134.855008547629	0	1	"Poa_pra_Tri_rep"
1.16549999241896	134.1776579954	0	1	"Poa_pra_Tar_off"
1.13789781430054	138.253163930919	0	1	"Poa_pra_Lol_per"
1.08141836677503	148.281371607789	0	1	"Poa_pra_Arr_ela"
1.11136739195255	170.034385958167	0	1	"Poa_pra_Fes_rub"
1.13389771178141	169.989606676263	0	1	"Poa_pra_Fes_pra"
1.11477070498808	149.54023863906	0	1	"Poa_pra_Tri_pra"
0.949644322003563	163.264385635054	0	1	"Poa_pra_Ran_rep"
1.01217454249805	157.045444837926	0	1	"Poa_pra_Bro_ere"
1.0171291178465	145.130777461323	0	1	"Poa_pra_Ran_acr"
0.888151953173193	140.906246719836	0	1	"Poa_pra_Bro_hor"
1.19607652043143	153.014070316866	0	1	"Poa_pra_Pla_lan"
1.15795876466897	133.890275947844	0	1	"Poa_pra_Ach_mil"
0.755580539233967	148.592537767249	0	1	"Poa_pra_Her_sph"
0.966128161917617	140.311090010716	0	1	"Poa_pra_Gal_mol"
1.16934957910592	140.646016458029	0	1	"Poa_pra_Hol_lan"
0.824738016514488	160.864161214069	0	1	"Poa_pra_Hel_pub"
1.12723700861689	149.155070143316	0	1	"Poa_pra_Car_hir"
