"","Poa_tri","Poa_pra","Alo_pra","Dac_glo","Tri_rep","Tar_off","Lol_per","Arr_ela","Fes_rub","Fes_pra","Tri_fla","Ely_rep","Tri_pra","Bro_ere","Ran_rep","Bro_hor","Ran_acr","Pla_lan","Ach_mil","Gal_mol","Her_sph","Ant_syl","Hol_lan","Hel_pub","Ant_odo","Bra_pin","Car_hir","Ver_cha","Rum_ace","Fes_ovi","Phl_pra","Pha_aru","Des_ces","Agr_sto","Cyn_cri","Cir_ole","Cer_hol","Pla_med","Cre_bie","Urt_dio","Thy_pul","Lol_mul","Cir_arv","Lot_cor","Ran_bul","Tri_dub","Med_lup","Leo_his","Car_car","Vic_sep","Pru_sp"
"Poa_tri",1.00418449657061,0.498190879461837,-0.198438421835892,-0.878568874449308,-0.501119563575812,1.12563123090444,0.87474123789739,1.18170604773344,-0.0356315685587349,0.0394306574418662,1.51595867849348,0.196008684007382,-3.05956334018098,0.140370977219654,0.654694315029865,0.430713432307244,-0.79058419061493,2.41419907820462,-0.882302684472593,-0.292582915394784,1.31724945413168,3.81141714117647,0.729403003473562,1.26603337833215,4.17826158856606,0.819994405215622,5.61612205601431,-0.00904180576511775,2.0338624260776,-2.81543674531105,-1.10822962586609,-2.15440991063152,-4.63861178758022,-1.80023056730876,-1.00320276425548,-4.83882944349631,-10.138482856786,0.411090069288854,-0.561147960327919,-0.191402705242404,2.39443864846253,0.878768256534657,3.81833467941572,-0.760280392867947,1.62898605642488,-1.73716927155317,0.201482734866768,-1.6684973585137,2.28882970565303,-0.767260054455913,0.544018002197028
"Poa_pra",-0.36937945201182,-0.384475947566491,-0.398784336220591,0.69276538382989,0.0965257624891362,-0.873608551056312,-0.513525989754657,-0.060622531044283,0.397678087278786,-1.17062853063443,-0.732302438433542,-0.200277726621708,-0.445827449406974,0.124768903967853,-0.966763779696318,-0.293329596278142,-2.17876701889767,-3.37616031373665,1.20056849113122,-0.087345329604954,2.89227106045907,-2.91206996771636,-2.14935232589751,0.0368400390663693,-0.543667382397246,-0.596682758021636,-2.66902391862053,3.52399345382353,2.26861386005241,-0.757886929169283,-0.401424174740154,1.10447535081296,2.48703823752922,-1.3020079107981,2.40383338339241,3.22568792769123,3.34225940489565,2.86722609959288,-1.15230505281473,0.979990657198671,-2.1694558668798,0.296702430319263,-6.68222700060095,5.28123398963825,0.754842190291732,-1.81276856241516,-0.085336127338325,-3.89712901024562,-0.997763536892112,-0.127755378010161,0.797264718808327
"Alo_pra",0.410124374820083,0.263675541418812,0.170728097279106,0.658713633735565,-0.385085859834638,0.0804911320741527,-0.0137793479472385,0.132939249217601,-0.316923997515503,-0.199220284068073,-0.73642657146456,-0.0651195391173691,1.09519223868513,0.0365543972836316,-1.91357636387054,-0.182843220977931,-1.14214543224817,-1.25687897104519,-0.0969531961063532,-0.33186621765711,2.19354803381765,-0.612919609536282,0.761708481806847,0.941194560511485,-0.93629842401252,0.0424796699965983,-0.570662514626435,-1.43711749388639,-1.60105939901511,-0.302464683318702,0.275042943443257,-1.0897837655188,2.39637916134234,0.834576003369436,0.655123643839023,-0.820616792493511,-3.50491503528893,0.0414046784370765,-1.08067330311114,-1.22736419659943,-0.994282980879858,0.0665976114046048,1.03920000974913,0.319126837178879,-0.588193574790919,0.99835809493769,-1.5797484551085,1.7795931330159,-1.53866204470968,2.86241570411223,-0.456880336950025
"Dac_glo",0.116222407255546,0.726150536129654,-0.377619222751571,-1.5495763556934,-1.10579551546139,0.43951842103882,0.151420554601485,0.0196222105547292,0.188363675183365,-0.381137099468636,1.43604908466895,-0.584986064889314,-0.400399293770996,-0.581010975668233,-0.502062784161135,-0.715373667536268,1.92865095697749,0.316433882942689,-0.854394174847574,-1.52939490354556,-3.5405496387445,3.77000411610075,0.333029653128713,-1.80493619236877,-3.49044364343093,0.0938536407363512,-2.35023184268919,-2.90246873117406,2.76995851627529,-2.61334388535454,-0.975774699471966,1.32980487332944,-1.37659375620716,0.192436041119077,4.51685670398402,-1.49128896331488,-6.5350775357655,-3.7354465304785,-5.36823314548478,0.822431217992721,-0.010999602144384,-0.246727017137293,-2.77614688385407,-0.488780134205832,5.73369027637724,1.88499590988395,-1.19063627201699,1.51011290504772,-3.6282598749512,3.05625511425627,-1.14670692664683
"Tri_rep",0.0543026315813275,-1.57049961899137,-0.406998623821051,-0.690207757139351,0.208506683795594,-0.678370341694411,-1.49421409567876,-0.518518824507935,-1.91741554778036,0.0985942217100539,-0.965991498201697,1.06952635632238,0.297621709465191,-0.521606950985545,-0.79247261555953,-1.04629310041601,-1.40158849609375,-2.41481118577808,0.725489658394244,0.555058552267714,-0.580629957230387,-1.44774881580799,0.324582865036238,1.86531785147378,0.749907083264199,2.55270645883491,-0.499887013673671,-0.280599085180066,0.59513008544924,0.403033371512235,-5.9428018114098,1.64970675918878,1.23070637197302,-2.9050168063729,-10.5679380452208,-1.22511312102181,16.9718886219352,1.77745443506225,3.16334767818479,0.0227788347110922,-0.837823086519219,-0.175248821973989,-2.14331022754619,-0.377763945565825,-0.954189403299495,0.862178078633792,0.63491746555651,-2.61367034624812,-2.01907059912986,-1.87351597244605,-2.30923182069628
"Tar_off",0.39295161932663,-0.328292561275102,-0.776143469754859,-1.24278211771493,-1.02404792154518,0.477437167229554,-0.862574000229373,-0.100004297244347,0.0960943181109814,-1.31779156189999,-0.903396143904577,0.331818725692286,-1.18709514641941,-0.388879116473225,-1.64584169216562,-0.999707325276524,1.98229107848102,-1.28803939835413,-1.07695228610592,0.134578612556641,-0.839461078070862,-2.78088549153933,0.852749139426834,-1.62890157798467,-0.494261069386795,-0.0173327877738334,0.115196387113077,-3.26918095899265,1.24092427067966,-0.807238836303391,0.247001842866609,1.85287461288821,-0.417160913021916,-2.93950990484371,1.47545145906019,-1.76545583693936,-0.757575718592464,-1.94943570608218,1.87341041202542,0.187228229363697,-3.95435423502574,-1.33929429520184,8.11671921854308,0.814265942780659,-3.58375389354006,-4.61523186819427,-1.7010863057754,6.50590718854203,1.05962181515791,4.69878039266505,-1.75446420121678
"Lol_per",0.439401903202507,1.45085961381431,0.662452321995793,0.138071078844679,0.583446103357808,0.251672066546973,0.725925467829396,0.745373126314006,-0.266401277147571,0.633356701908732,0.099086537632894,1.44759821890335,-0.113907231555309,0.281939997790412,2.02222120661444,1.12500868812676,1.04712788389586,1.1987984844458,-1.18608456578963,1.93249521198534,-1.43095070043362,0.919379581785251,-0.129659552677693,0.580912647115654,-0.891047748383529,1.62091244293303,-1.45452219926677,-1.95896661225065,0.0625720744302372,-0.0698342041365038,0.111061626312339,1.22359989568269,-5.73171761142827,0.366305999566654,-2.04652556164403,2.68855091806552,1.30241122478239,-0.855475630511344,0.926204512004689,1.52324289336803,0.930846953660038,0.315154545889151,-2.94990673391476,4.61607583822545,5.64107522876133,3.7521999741394,-0.577860052841058,-1.12061732863724,-1.44784159940612,-1.40550562038758,1.02237517826014
"Arr_ela",0.0565061370086361,0.0110684862180869,0.250341584135506,0.291873043359338,0.125395142277217,0.59113056500578,0.480923565595337,-0.619438726654825,-0.0207334922857785,-0.0446521334944943,0.311760391704932,0.045724034664567,2.70031980431654,-0.142548271606223,-0.0408103355943141,0.138183896305351,-0.363756137835709,-1.58579744753907,0.46088333797001,1.10894269028051,-0.193704117694659,0.470591394464209,-0.272172591447562,1.98346513022885,-0.329187835474628,1.54449201593831,1.81709573826093,-1.32646339930187,-4.74747855498844,1.79131848933073,-1.63199257275402,2.07803675318566,-1.15022476342777,1.62807697523132,-2.00885687658426,2.36124963503566,-9.09435840527358,0.438227808131852,0.514565663542717,1.71899685665874,-0.294127022844633,-1.23479899640525,-1.1876055242443,5.70558833518314,-1.85463081644634,2.92577998026312,-1.74984150022802,1.39695823183445,3.84106482184891,1.97674636896051,2.74000267296399
"Fes_rub",-0.15487378006978,-0.114527918786705,-0.527357595173455,-0.354645734125774,-0.300138353290486,-0.537506788577767,-0.766236691238951,-0.367399271902009,-1.66595595770842,-0.380749524403957,-1.82660479611501,-0.483553674159262,-1.31341935518767,-1.06612978136966,-0.649449914094206,-1.08918329162169,0.321636503341755,-2.05611639020186,0.169624565122181,-0.289669708179086,-0.708493829671276,-1.37775486310375,-0.330867941049649,-0.350409870359108,0.319017026913257,-1.27729956635864,-2.36193757425685,-2.28225600634621,-0.109509668533174,-2.25912549325776,4.79871348264489,-1.7525395824242,-3.48983230322464,-0.305395148919804,-5.11116623582219,1.46329625455876,3.12412212089054,-4.50259386896529,0.983912161271041,3.71954037751689,1.9401481920649,-0.539695863593799,-1.19602475070943,-0.291025961494566,-0.647730080769334,-0.943388701488019,-3.80028217050157,-1.67520562494123,-1.07468329437797,-6.68444763554587,-1.11516039562571
"Fes_pra",0.210733257878883,0.270588518516014,0.109189081555365,0.105372198321759,0.155304515879938,0.615687063766294,0.574573204200893,0.635359805027078,-0.057761485275965,0.116287899622027,-0.0388049815867566,0.534485153438219,-0.0635392256432473,0.701821067404097,-0.0489158090658262,-1.06185078028796,0.294866501585836,-1.24637198778329,-0.469767291341257,-3.49790826866511,-0.855376741462833,0.261277657906662,-0.927394108875641,-0.405079424720198,-1.58872002779946,-2.23386368908304,2.63642601896956,-1.86003412548005,2.00637445926534,-1.59312923872927,0.176904322495786,0.589871958705213,-3.02753324627983,1.81588141811909,-3.76930892827074,-1.51646390172651,-2.88147220977482,-4.174305612719,-2.41202060062417,1.37741173244055,-2.3493752802424,-0.8120558170772,-0.54723922073516,3.08627442665339,2.15057010782625,-2.39626437707122,3.27770715828961,3.53441206718122,-3.00297515750786,0.0429387361916829,5.80429645598436
"Tri_fla",0.119449156331065,-0.325676052067004,0.458534389323611,1.44809953291434,-0.0725049527318333,0.109868366144256,0.365956612366594,0.0813925603905391,0.302553158012574,-0.211065411228177,1.83725301866788,-0.0110788088679167,0.398306388918178,0.566208441243604,0.42955032384229,-0.377434651896285,0.169906763517604,-3.10185945481974,0.18973328967854,0.753312057886005,0.421602633802681,0.651189916553658,-0.473064559465953,0.385720193735837,-1.03882212131741,-2.38923764306081,0.375719499046284,-0.857686765157404,-2.94139694472542,0.817194182859221,0.380301227317979,0.108223784999401,-0.877957056320444,1.05671934355745,2.30443434152414,0.503186592455699,-6.84780545904875,5.29581258626386,-1.55433622812485,0.592051105216579,0.0367634198966803,0.63234011630093,0.289058240992651,-0.33105665567997,-1.30006746230496,1.12889872950836,2.69287413383395,3.2524315572862,-1.09843054848858,-1.07493779199123,1.27606020052644
"Ely_rep",-0.0666066579737803,0.5818122763585,0.50526742936376,0.362545056932916,-0.0761244496441827,0.950782334532342,0.248756119128292,0.647762902926359,-0.256291537091505,-0.207564306730414,0.715922109595996,-1.60334650973531,1.30217030060559,0.579905919233622,-0.866038007472336,-0.437172930658273,-0.133438334488727,1.2835993393846,1.94861952737539,0.495266157130327,-0.106346741441002,-2.94369434893093,1.2206943113325,0.95400477049553,1.90357506014872,1.25030278948111,-0.714231970753167,1.8436936651923,0.549812859386623,1.16680444183608,-0.313397374068017,4.5819132711764,-0.0712977977952598,3.37145189587818,-3.77500940495596,-0.977091095016504,-1.45038375510372,0.77536536394395,1.14829053375296,-1.2465921270766,0.264226378660584,-0.0535804646755859,-4.48367349292801,-4.89666982184454,-0.969461765475363,-2.37043087749356,-1.70542448974032,-1.33616167329389,-1.55752520507459,-0.499563470418539,2.88678294612652
