"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Tri_rep"	"Tar_sp"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Bro_ere"	"Ran_acr"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hol_lan"	"Hel_pub"	"Car_hir"	"Bra_pin"	"Pha_aru"	"Ant_odo"	"Ver_cha"	"Fes_ovi"	"Rum_ace"	"Des_ces"	"Phl_pra"	"Agr_sto"	"Cyn_cri"	"Cir_ole"	"Cre_bie"	"Cer_hol"	"Pla_med"	"Thy_pul"	"Urt_dio"	"Lol_mul"	"Cir_arv"	"Ran_bul"	"Tri_dub"	"Lot_cor"	"Car_car"	"Leo_his"	"Vic_sep"	"Med_lup"	"Pru_sp"
"Tri_fla"	0.0245732291854979	0.0657401947530442	-0.0395274546826209	-0.23918909896006	0.0300932913125293	0.0104162764487156	-0.000583717121598309	-0.0347884906246356	0.0713102599973713	0.0485614508823234	-0.552055069307724	0.0169313057445975	-0.0448695263462377	-0.0633701922194036	0.00576342936762604	-0.0149847459351091	0.143489160839984	0.274100999255627	0.272213058715527	0.119425935034896	0.0356732450795336	0.00497354745203655	0.0288175987453961	-0.0524136853188499	-0.0187410928511962	0.152190953090548	0.0605763482348752	0.127764636268196	0.163117564717283	0.0719337170175147	-0.149147658588387	0.0426063768919618	-0.0169186105889567	-0.172754563843161	-0.253204889432916	0.012480472283195	0.169294306951262	0.0937638846433318	-0.722422124465385	0.0173344527413624	-0.0802430361143216	-0.0401705233520673	-0.318269337416089	0.376255857480202	-0.099120579970932	-0.417286341338707	0.542514776139887	-0.00384085825260733	0.105960908613051	-0.187277622453864	-0.174444019087103
"Ely_rep"	0.151087136427522	-0.0751238128165183	-0.0499058122246372	-0.0544487518330932	0.0240652781737469	-0.0367034850188674	-0.00623369068351594	-0.0309304506893859	0.0636681357142474	0.0226204831230165	-0.0954235976680557	0.340227743997716	-0.0654155483799917	0.0731863788686723	-0.0160016871639953	-0.0353678113597314	0.142562529460509	-0.116822074226657	-0.118864402130558	0.344483648895502	-0.186190259678512	-0.107538758646672	-0.113659778239886	-0.0729104506471696	0.272521137387578	-0.0519227017648141	-0.185479888775853	-0.239934815265672	0.145304768866038	-0.020939260112015	-0.112969185138611	-0.0620122226838227	-1.06655098997248	-0.432833534279178	0.629052283888966	-0.151139379350968	-0.114322407777643	0.229259685159244	-0.136468911181538	0.0244875300737435	0.0608500165722822	-0.0433585184053135	0.6818662827349	-0.290091888907622	0.00461113598077439	0.297159279131993	0.289105874364322	0.158190880711469	0.134166736123699	0.261260879683708	-0.141619268748266
"Tri_pra"	-0.112357329157785	0.00119919147966927	-0.0332356925145996	0.0206265567629637	-0.0391193394345692	0.079246684676427	0.014338058200798	0.0442813950806671	-0.0575525655194601	0.0177977002017915	0.126322653477551	-0.0744128278708747	-1.02023207668923	-0.0267293645441753	-0.0357629235300687	0.252816565094422	0.0196516961164111	0.136591153482039	0.032410731680419	0.00384430544568155	-0.0700781900847626	-0.227207568796906	-0.0536606099930782	-0.0463951155918033	-0.0733526131608349	-0.0578423753070249	-0.0505059656262696	-0.0819974943935015	-0.366191626828419	-0.0808296771371648	0.027202043576982	-0.120466418033201	0.088910738090291	0.0879435944188344	0.21095391072297	-0.0960413148488728	-0.00935062503484922	0.147424384165406	-0.17399549013672	-0.158734943411979	-0.099633141535276	0.0263837553071195	-0.380838099091536	-0.240584820764159	-0.0636609360004833	-0.205389055727313	-0.316701641351183	-0.0587576275105427	-0.323091744550548	-0.244571570008982	0.0015514361534963
"Ran_rep"	0.108999120691187	0.0309268317822704	0.0417117387271548	-0.018325187277778	0.0476237126227071	-0.0271125963932528	-0.00285685041973364	-0.00190987932655574	0.0376003075706437	0.0775638549980314	-0.0826482859808148	0.0124911612505231	-0.0225368194728141	-1.06565322856137	0.00113570807029712	-0.108864481292646	0.00674918994905684	-0.131000460222371	-0.0437602072897381	-0.0505701861844958	0.0966486903898421	-0.00325942524026301	-0.109052016836616	-0.0387027564443659	0.191422353723787	-0.0147017877976262	0.110825596038997	-0.0517626059813285	0.123650825707753	0.0131261148930173	0.160898333818399	-0.0304180605786013	0.310110012624685	0.0977881042020001	-0.0591907423771819	-0.131568934253923	-0.126180370392498	0.927962354237869	0.067070397470353	-0.0285919388499887	0.0100726033554986	0.11065648536409	-0.0888517690218577	-0.0308571616568019	-0.0230516967499735	0.120105107197273	0.0359017045604671	0.00200764178940074	0.578338817141701	-0.00135973018489882	0.0543488801584806
"Bro_ere"	-0.0747969865081357	-0.105276024742546	-0.107809321477036	-0.115895972941542	-0.0967617685765987	-0.0820610279610483	-0.0998661318824578	-0.0705589687666075	-0.111998960206695	-0.0268706907920193	-0.0532963282528279	-0.0999120095287316	-0.0903067557961815	-0.0937584303518312	-0.946519625299215	-0.116540542099405	-0.11665138265248	0.0311376958971435	-0.146276729856675	-0.117228423302395	-0.163541576524728	0.219759728899752	-0.137294718136092	-0.457531330863497	-0.13516093985818	0.267366154357007	-0.0970115264231892	-0.000268939150525961	-0.110319506191368	0.0210522921166781	-0.135344097545515	-0.184056157640255	0.0333062361612389	-0.142462695885126	0.324745502279459	-0.0621088809528898	-0.295730158562792	-0.118314598235202	0.349734119047526	0.319404500839974	-0.0802301822118605	-0.0617319989898509	-0.329184495355017	0.3757810131961	0.098558101252963	0.343824527999801	-0.159275562338904	0.329787760756809	-1.38816430348985	-0.492371012704891	-0.327964509447502
"Ran_acr"	0.00856656398917798	-0.0314774210151747	-0.0188252562888311	-0.0517015176008999	-0.0449776433881659	-0.0426568044551167	-0.0130204971992486	-0.0387589162847192	-0.00388340152395675	-0.0399140507698123	0.0987071786649952	-0.0296522035865048	-0.104566293813477	-0.059657163712773	-0.051212446373687	-1.21913322269661	-0.0240852541179872	0.0630388383052164	0.103401592390518	0.0886541691348486	-0.00692386357904978	-0.142509230415333	-0.0632907735769441	0.0585674357269544	-0.101142315141579	-0.0109079977404165	-0.0153954804226939	0.222123501336783	0.0343705173252762	-0.0400866718583053	-0.00928697041724156	-0.292702100607032	-0.222246635657675	-0.0589317288663122	-0.318878110391229	0.0361065918374329	-0.127149153701203	0.0755872851324231	-0.0818875844040308	-0.0565134908031466	-0.097180791495092	-0.0494518553671794	-0.252544299517004	-0.14958538301426	-0.0742392865650756	-0.174838257059884	0.021055845000421	-0.0394709818717332	1.20736272022418	-0.121835812784679	-0.104113560341707
"Bro_hor"	-0.0193987796156688	-0.0128185440229011	0.0234172832118722	-0.00799475026178177	-0.0025424862927083	0.0864469951783228	0.0479729723722446	0.0269801191369936	-0.02030188352528	0.0238996159835679	-0.000451352553289936	-0.0427377832958792	0.0957586517029248	0.167091422853772	0.0219046896933179	0.158473794752554	-0.981405576123165	-0.00151750176428751	0.0443442987471605	-0.0140295941149574	0.222054727454435	0.27399891510111	0.025559858199144	-0.0134810333416955	0.0546475137059846	-0.00366640034883024	0.0416730492650055	-0.00805874820818925	0.0972679631474544	-0.0279923386797232	0.0956768656836499	0.243549399450795	-0.13946515291095	0.0625335641756341	-0.0956911603821026	-0.11168723811459	0.208027095564721	0.276137077376883	0.0553155635501225	0.026846728417348	0.0393342306841402	-0.282832532986922	0.377522652005446	0.236505928851414	0.0352660312434039	-0.165817896449585	-0.0311353664730372	-0.0521031583586145	0.0187357467271221	0.398418656397231	0.0812006935904017
"Pla_lan"	-0.0102232040671566	-0.00284048099114997	-0.00944020913089497	-0.0211727562638532	0.0036117509823269	-0.0463233970089769	-0.00116786367463657	-0.0119340033579647	-0.0101389973121178	-0.00543509306953164	0.057150213221697	-0.00608986167659546	0.0308584240524481	0.0110017851514816	-0.00137554476753818	-0.0810394824355373	-0.0449499723741691	-0.827614064133242	-0.0481801209940173	0.00341563759180755	-0.0216188654884461	0.0425234804973213	0.0377689100824073	-0.037210967675682	-0.0230719926912249	-0.154246764991979	-0.0396880819563814	0.00336065466368923	-0.0907773364501001	0.00285814266476411	-0.16365073777771	-0.0615722036868667	0.156455415906893	0.0670784907298025	0.0317417095433408	-0.0465475733556629	0.123164520007951	0.0961602053311503	-0.224199751773606	-0.00844585445116349	-0.0165868717007102	0.132942276873636	-0.113374895185092	0.305569789646589	0.295453792095614	0.133281539406257	-0.0102328526907776	0.0846109655560755	0.102904804013886	0.00101296375137083	0.108483117813682
"Ach_mil"	-0.0198834332275344	0.00699725846793505	0.0185362264704065	0.0694711654720386	0.0482808683906917	-0.0661400179472788	0.0614401327468641	0.00280458503986806	-0.0646069512146346	0.000758474297238008	0.120792829539698	0.0263787496096322	-0.0253660852247035	0.000799886636631364	-0.0021617345516007	-0.0440651281515058	0.00409814579530621	-0.0114613977028657	-0.57082528910914	0.0396300339860942	0.00877302827887278	-0.0951842353229783	0.0922398233833973	0.00218696771436115	-0.042992701779832	-0.00579540314835077	0.0123729277399694	0.0953508777854738	-0.0586003682679795	0.0548662294916962	0.0481152357057973	0.126603383194615	0.0124106986107799	-0.0227343780921941	0.0503453866775646	0.00560565344875179	0.00450224544784197	-0.223091833665894	0.152145736985851	-0.0429290186723202	-0.00374862217809278	0.014503488910073	-0.342945846853661	-0.0505328724685518	0.200377069601294	0.536579684147819	0.159943327697306	-0.227232208154277	0.201280449183603	0.168059241045467	0.028037858051087
"Ant_syl"	0.00920050541492455	-0.00607850993766142	-0.0331034138618477	-0.025337769245849	-0.0253679339512794	-0.027011326370568	-0.0330980900703723	0.000744181582029101	-0.0443444348677058	-0.0698063085375091	0.00577572020619071	-0.0158495870547097	-0.0506927900885179	-0.0524281088678682	-0.0313927468930507	-0.125556270321653	0.0178891901025128	-0.0283732442337261	-0.0429180681002007	-0.713129787351878	0.10609479237957	0.00249522443717132	-0.044236274932991	-0.130651996067617	-0.00456406228113332	-0.0204353286564055	0.00982807088232844	-0.00902680290382778	-0.00258194794079531	-0.031360098277664	-0.0859877381378142	0.0489994772677906	-0.129361607504916	-0.0361014851450332	-0.0368675980308279	-0.223002595441639	0.0670355526108777	-0.355040286989901	-0.0756622331196803	-0.093824774850393	0.2951358806138	-0.0217212874969954	0.0293759178789378	-0.0935123453681674	-0.0681047268127924	-0.0653209634042903	-0.0109349275802935	0.00099852135674	0.138563648922375	-0.10024047303166	-0.0574743264215163
