"species","LUI","SND","SFD","Type"
"Poa_tri.Alo_pra.Lot_cor","0.5",0.771014039703028,16.3877709348726,"Predicted"
"Poa_tri.Alo_pra.Car_car","0.5",0.00338395242462641,19.1268792206988,"Predicted"
"Poa_tri.Alo_pra.Leo_his","0.5",0.77684076400283,9.48330836637493,"Predicted"
"Poa_tri.Alo_pra.Vic_sep","0.5",0.780193098492639,33.5693678429696,"Predicted"
"Poa_tri.Alo_pra.Med_lup","0.5",0.990864777212055,32.902888229886,"Predicted"
"Poa_tri.Arr_ela.Tri_pra","0.5",0.767097395378308,18.0174601927992,"Predicted"
"Poa_tri.Arr_ela.Ran_rep","0.5",0.85554439671507,28.1061076668905,"Predicted"
"Poa_tri.Arr_ela.Bro_ere","0.5",0.705324520832336,21.9993253718747,"Predicted"
"Poa_tri.Arr_ela.Ran_acr","0.5",1.22936723790727,16.3949677674609,"Predicted"
"Poa_tri.Arr_ela.Pla_lan","0.5",0.698766540615063,12.0706703962901,"Predicted"
"Poa_tri.Arr_ela.Ach_mil","0.5",0.804477903008876,31.0578433764673,"Predicted"
"Poa_tri.Arr_ela.Ant_syl","0.5",0.498904919499606,13.3489062283769,"Predicted"
"Poa_tri.Arr_ela.Her_sph","0.5",1.60007883474611,30.1033045482682,"Predicted"
"Poa_tri.Arr_ela.Hel_pub","0.5",0.435883118152816,22.1478697261726,"Predicted"
"Poa_tri.Arr_ela.Bra_pin","0.5",0.679286271218053,6.34630634329563,"Predicted"
"Poa_tri.Arr_ela.Pha_aru","0.5",1.02899110225468,18.0113843344089,"Predicted"
"Poa_tri.Arr_ela.Ant_odo","0.5",0.565556188632957,25.5869652276534,"Predicted"
"Poa_tri.Arr_ela.Ver_cha","0.5",0.939701847563441,19.5668917524388,"Predicted"
"Poa_tri.Arr_ela.Fes_ovi","0.5",0.687578446995045,5.44156018380859,"Predicted"
"Poa_tri.Arr_ela.Rum_ace","0.5",0.864597348527668,24.8112468005876,"Predicted"
"Poa_tri.Arr_ela.Des_ces","0.5",1.08049415793879,23.6985696089922,"Predicted"
"Poa_tri.Arr_ela.Agr_sto","0.5",1.09323232421365,28.5209451026338,"Predicted"
"Poa_tri.Arr_ela.Cre_bie","0.5",0.659296449315145,32.6002412570298,"Predicted"
"Poa_tri.Arr_ela.Pla_med","0.5",0.548964723293552,22.0912197435091,"Predicted"
"Poa_tri.Arr_ela.Thy_pul","0.5",0.52102115826438,5.12415142441777,"Predicted"
"Poa_tri.Arr_ela.Lol_mul","0.5",0.743598693312199,5.68455385888781,"Predicted"
"Poa_tri.Arr_ela.Tri_dub","0.5",0.888118702768256,27.9295574479675,"Predicted"
"Poa_tri.Arr_ela.Lot_cor","0.5",0.403272815032519,22.3421649029349,"Predicted"
"Poa_tri.Arr_ela.Car_car","0.5",0.00377078165991397,16.7210232862243,"Predicted"
"Poa_tri.Arr_ela.Leo_his","0.5",0.458346843389171,8.85071724513113,"Predicted"
"Poa_tri.Arr_ela.Vic_sep","0.5",1.18230332680348,36.4055299382554,"Predicted"
"Poa_tri.Arr_ela.Med_lup","0.5",0.684247507860152,24.9270995150951,"Predicted"
"Poa_tri.Tri_pra.Ran_rep","0.5",1.06635695436262,32.1227715562545,"Predicted"
"Poa_tri.Tri_pra.Bro_ere","0.5",0.892379183341484,13.3992160956163,"Predicted"
"Poa_tri.Tri_pra.Ran_acr","0.5",1.31536476724339,26.3026303491567,"Predicted"
"Poa_tri.Tri_pra.Pla_lan","0.5",0.931287306306853,18.3658077844681,"Predicted"
"Poa_tri.Tri_pra.Ach_mil","0.5",0.930782022678053,34.7562050389012,"Predicted"
"Poa_tri.Tri_pra.Ant_syl","0.5",0.605531878950386,10.5312646219023,"Predicted"
"Poa_tri.Tri_pra.Her_sph","0.5",1.19637886988015,39.7512686604793,"Predicted"
"Poa_tri.Tri_pra.Hel_pub","0.5",0.718055085397188,11.0088117287947,"Predicted"
"Poa_tri.Tri_pra.Bra_pin","0.5",0.814822821143091,4.32215558292928,"Predicted"
"Poa_tri.Tri_pra.Ant_odo","0.5",0.803671062343312,27.885060002401,"Predicted"
"Poa_tri.Tri_pra.Ver_cha","0.5",0.802711080035702,16.6567235319127,"Predicted"
"Poa_tri.Tri_pra.Fes_ovi","0.5",0.868264911628717,3.49044233914434,"Predicted"
"Poa_tri.Tri_pra.Rum_ace","0.5",1.2056082568423,30.8843387101696,"Predicted"
"Poa_tri.Tri_pra.Des_ces","0.5",1.06436904009138,28.4331174204135,"Predicted"
"Poa_tri.Tri_pra.Agr_sto","0.5",1.28721944060994,35.8461808082919,"Predicted"
"Poa_tri.Tri_pra.Cre_bie","0.5",1.32630976330661,37.2667492209261,"Predicted"
"Poa_tri.Tri_pra.Pla_med","0.5",0.666665217212242,24.6524186119416,"Predicted"
"Poa_tri.Tri_pra.Thy_pul","0.5",0.594579934586617,2.70745025142623,"Predicted"
"Poa_tri.Tri_pra.Lol_mul","0.5",1.00360784122833,12.5202785356353,"Predicted"
"Poa_tri.Tri_pra.Tri_dub","0.5",1.05922881092243,34.7965674802394,"Predicted"
"Poa_tri.Tri_pra.Lot_cor","0.5",0.820294824810636,17.61919274576,"Predicted"
"Poa_tri.Tri_pra.Car_car","0.5",0.00772278673448702,4.75957149224152,"Predicted"
"Poa_tri.Tri_pra.Leo_his","0.5",0.620472692030918,2.10669113429501,"Predicted"
"Poa_tri.Tri_pra.Vic_sep","0.5",0.870890186317607,36.8962517453715,"Predicted"
"Poa_tri.Tri_pra.Med_lup","0.5",0.792662452152302,26.2691569171204,"Predicted"
"Poa_tri.Ran_rep.Bro_ere","0.5",0.942869682536988,31.7346491431687,"Predicted"
"Poa_tri.Ran_rep.Ran_acr","0.5",1.20605630520292,45.775423228161,"Predicted"
"Poa_tri.Ran_rep.Pla_lan","0.5",0.826784666813497,34.2776395910782,"Predicted"
"Poa_tri.Ran_rep.Ach_mil","0.5",0.919945228725638,48.6003918218415,"Predicted"
"Poa_tri.Ran_rep.Ant_syl","0.5",0.582701883727248,25.7088584212197,"Predicted"
"Poa_tri.Ran_rep.Her_sph","0.5",1.82109060623969,64.2331891074234,"Predicted"
"Poa_tri.Ran_rep.Hel_pub","0.5",0.731351915346479,31.6118492236734,"Predicted"
"Poa_tri.Ran_rep.Bra_pin","0.5",0.903925796959188,29.0838052014175,"Predicted"
"Poa_tri.Ran_rep.Pha_aru","0.5",1.24559427698532,43.5376747927765,"Predicted"
"Poa_tri.Ran_rep.Ant_odo","0.5",0.821008931499498,42.9918146024327,"Predicted"
"Poa_tri.Ran_rep.Ver_cha","0.5",1.0292967102194,32.8100790529971,"Predicted"
"Poa_tri.Ran_rep.Fes_ovi","0.5",0.9401024294537,28.4460910098413,"Predicted"
"Poa_tri.Ran_rep.Rum_ace","0.5",1.55577586379241,45.3466000621403,"Predicted"
"Poa_tri.Ran_rep.Des_ces","0.5",1.27172815146786,48.329453872511,"Predicted"
"Poa_tri.Ran_rep.Agr_sto","0.5",1.50508861774595,54.7862883710293,"Predicted"
"Poa_tri.Ran_rep.Cre_bie","0.5",0.979319095428186,67.5919881638105,"Predicted"
"Poa_tri.Ran_rep.Pla_med","0.5",0.757690935281039,35.9966280870416,"Predicted"
"Poa_tri.Ran_rep.Thy_pul","0.5",0.766087286730388,27.1406580040236,"Predicted"
"Poa_tri.Ran_rep.Lol_mul","0.5",1.01902624397084,26.466274616982,"Predicted"
"Poa_tri.Ran_rep.Tri_dub","0.5",1.20574124997278,53.8401928008438,"Predicted"
"Poa_tri.Ran_rep.Lot_cor","0.5",1.26418760262258,33.5197017720256,"Predicted"
"Poa_tri.Ran_rep.Car_car","0.5",0.00353093722683018,19.7990483112763,"Predicted"
"Poa_tri.Ran_rep.Leo_his","0.5",0.769157485847297,26.5451199269407,"Predicted"
"Poa_tri.Ran_rep.Vic_sep","0.5",2.16562138549512,49.1814091128199,"Predicted"
"Poa_tri.Ran_rep.Med_lup","0.5",0.901190820433462,42.9630253917847,"Predicted"
"Poa_tri.Bro_ere.Ran_acr","0.5",1.02074786632506,22.5926573281566,"Predicted"
"Poa_tri.Bro_ere.Pla_lan","0.5",0.768391755761425,29.3681241856595,"Predicted"
"Poa_tri.Bro_ere.Ach_mil","0.5",0.724867629496542,32.7347807669963,"Predicted"
"Poa_tri.Bro_ere.Ant_syl","0.5",0.492475026162073,26.4376070403885,"Predicted"
"Poa_tri.Bro_ere.Her_sph","0.5",1.03169577414082,24.929335423717,"Predicted"
"Poa_tri.Bro_ere.Hel_pub","0.5",0.348287050764442,13.0519319035165,"Predicted"
"Poa_tri.Bro_ere.Bra_pin","0.5",1.07099005143581,32.8326822789436,"Predicted"
"Poa_tri.Bro_ere.Ant_odo","0.5",0.717097610554933,36.4380924585317,"Predicted"
"Poa_tri.Bro_ere.Ver_cha","0.5",0.811986421822272,26.8962146736826,"Predicted"
"Poa_tri.Bro_ere.Fes_ovi","0.5",0.908494311225984,22.3266139599938,"Predicted"
"Poa_tri.Bro_ere.Rum_ace","0.5",0.946700782451581,24.8643344215586,"Predicted"
"Poa_tri.Bro_ere.Cre_bie","0.5",0.432562894133794,13.6588272459402,"Predicted"
"Poa_tri.Bro_ere.Pla_med","0.5",0.815547141884879,46.3920043540189,"Predicted"
"Poa_tri.Bro_ere.Thy_pul","0.5",0.88460456921661,36.5564704751016,"Predicted"
"Poa_tri.Bro_ere.Lol_mul","0.5",0.832328018156273,20.8832838809343,"Predicted"
"Poa_tri.Bro_ere.Tri_dub","0.5",1.0890263917433,36.5710572848036,"Predicted"
"Poa_tri.Bro_ere.Lot_cor","0.5",1.35135444025804,36.4624188834989,"Predicted"
"Poa_tri.Bro_ere.Car_car","0.5",0.0051167267839435,27.0940346578204,"Predicted"
"Poa_tri.Bro_ere.Leo_his","0.5",0.624415086495662,20.9119864878764,"Predicted"
"Poa_tri.Bro_ere.Vic_sep","0.5",0.274895450275295,10.6511649489108,"Predicted"
"Poa_tri.Bro_ere.Med_lup","0.5",0.618573406511373,26.9072418645256,"Predicted"
"Poa_tri.Ran_acr.Pla_lan","0.5",1.01653353382542,23.79135844437,"Predicted"
"Poa_tri.Ran_acr.Ach_mil","0.5",1.20246412068537,43.1131333901295,"Predicted"
"Poa_tri.Ran_acr.Ant_syl","0.5",0.76221509013151,6.70947197309033,"Predicted"
"Poa_tri.Ran_acr.Her_sph","0.5",1.57086173300123,62.1822565693017,"Predicted"
"Poa_tri.Ran_acr.Hel_pub","0.5",1.00115526514976,14.6764833048102,"Predicted"
"Poa_tri.Ran_acr.Bra_pin","0.5",1.05040487191181,17.9670698576334,"Predicted"
"Poa_tri.Ran_acr.Pha_aru","0.5",1.30057927792444,39.4289194330186,"Predicted"
"Poa_tri.Ran_acr.Ant_odo","0.5",1.1270751469841,36.430960504925,"Predicted"
"Poa_tri.Ran_acr.Ver_cha","0.5",1.12901532444162,27.0618837469436,"Predicted"
"Poa_tri.Ran_acr.Fes_ovi","0.5",1.03759467822351,18.4961951030768,"Predicted"
"Poa_tri.Ran_acr.Rum_ace","0.5",1.33185772126544,46.8415063994584,"Predicted"
"Poa_tri.Ran_acr.Des_ces","0.5",1.19055384899779,43.7277259687644,"Predicted"
"Poa_tri.Ran_acr.Agr_sto","0.5",1.47079053195322,51.3309440976555,"Predicted"
"Poa_tri.Ran_acr.Cre_bie","0.5",0.911339461282315,57.8273937977633,"Predicted"
"Poa_tri.Ran_acr.Pla_med","0.5",0.827707876482084,30.5753995494816,"Predicted"
"Poa_tri.Ran_acr.Thy_pul","0.5",0.864480592340131,15.3297241061499,"Predicted"
"Poa_tri.Ran_acr.Lol_mul","0.5",1.07308888764386,24.2815035840755,"Predicted"
"Poa_tri.Ran_acr.Tri_dub","0.5",1.26432568086544,49.2591860918815,"Predicted"
"Poa_tri.Ran_acr.Lot_cor","0.5",0.919215591183958,35.0057264322984,"Predicted"
"Poa_tri.Ran_acr.Car_car","0.5",0.00700157611541574,3.25982009611286,"Predicted"
"Poa_tri.Ran_acr.Leo_his","0.5",0.804927427973135,16.7962449288682,"Predicted"
"Poa_tri.Ran_acr.Vic_sep","0.5",2.79613495374963,45.3166777775774,"Predicted"
"Poa_tri.Ran_acr.Med_lup","0.5",0.954602344759385,37.7971074262083,"Predicted"
"Poa_tri.Pla_lan.Ach_mil","0.5",0.695859467018826,31.9964350881877,"Predicted"
"Poa_tri.Pla_lan.Ant_syl","0.5",0.437419698689088,7.51931047387726,"Predicted"
"Poa_tri.Pla_lan.Her_sph","0.5",1.24625579589665,41.1295740185021,"Predicted"
"Poa_tri.Pla_lan.Hel_pub","0.5",0.593174553940812,26.314239660855,"Predicted"
"Poa_tri.Pla_lan.Bra_pin","0.5",0.560847035443404,14.9545633483164,"Predicted"
"Poa_tri.Pla_lan.Pha_aru","0.5",0.882386407142677,26.0345819279686,"Predicted"
"Poa_tri.Pla_lan.Ant_odo","0.5",0.659971833434268,24.3134005025452,"Predicted"
"Poa_tri.Pla_lan.Ver_cha","0.5",0.729446109426472,16.2192878858208,"Predicted"
"Poa_tri.Pla_lan.Fes_ovi","0.5",0.716125931285748,15.3208768069893,"Predicted"
"Poa_tri.Pla_lan.Rum_ace","0.5",0.888303602354909,31.9690407897075,"Predicted"
"Poa_tri.Pla_lan.Des_ces","0.5",0.938906362666904,28.7059198089073,"Predicted"
"Poa_tri.Pla_lan.Agr_sto","0.5",1.1358169092693,33.8302223394276,"Predicted"
"Poa_tri.Pla_lan.Cre_bie","0.5",1.69511111272027,32.6416132057202,"Predicted"
"Poa_tri.Pla_lan.Pla_med","0.5",0.401656287268645,25.9685469492847,"Predicted"
"Poa_tri.Pla_lan.Thy_pul","0.5",0.543030745516906,13.5362800447458,"Predicted"
"Poa_tri.Pla_lan.Lol_mul","0.5",0.847453638769919,8.83316330266225,"Predicted"
"Poa_tri.Pla_lan.Tri_dub","0.5",1.15219542485922,30.1999105977462,"Predicted"
"Poa_tri.Pla_lan.Lot_cor","0.5",1.00891978081653,13.3750913907764,"Predicted"
"Poa_tri.Pla_lan.Car_car","0.5",0.0016622175971178,6.24015722866633,"Predicted"
"Poa_tri.Pla_lan.Leo_his","0.5",0.651900429363215,4.21499945013943,"Predicted"
"Poa_tri.Pla_lan.Vic_sep","0.5",1.24619689704184,42.6205848235601,"Predicted"
"Poa_tri.Pla_lan.Med_lup","0.5",0.669306344601308,27.216605016864,"Predicted"
"Poa_tri.Ach_mil.Ant_syl","0.5",0.484582928318447,25.8288564658671,"Predicted"
"Poa_tri.Ach_mil.Her_sph","0.5",1.33520866350227,61.2950993591503,"Predicted"
"Poa_tri.Ach_mil.Hel_pub","0.5",0.608686153274069,30.3944603169646,"Predicted"
"Poa_tri.Ach_mil.Bra_pin","0.5",0.749951175108437,31.3921786229503,"Predicted"
"Poa_tri.Ach_mil.Pha_aru","0.5",0.880925193653705,44.2872630344527,"Predicted"
"Poa_tri.Ach_mil.Ant_odo","0.5",0.711523821309434,39.9396805957003,"Predicted"
"Poa_tri.Ach_mil.Ver_cha","0.5",0.777610305459998,35.4360368555936,"Predicted"
"Poa_tri.Ach_mil.Fes_ovi","0.5",0.874852935430554,32.3740242164175,"Predicted"
"Poa_tri.Ach_mil.Rum_ace","0.5",1.13769099691392,47.3907828722435,"Predicted"
"Poa_tri.Ach_mil.Des_ces","0.5",1.07829501920813,44.7977884157911,"Predicted"
"Poa_tri.Ach_mil.Agr_sto","0.5",1.14488008329727,53.3038799010989,"Predicted"
"Poa_tri.Ach_mil.Cre_bie","0.5",1.30043966176253,60.2482807518987,"Predicted"
"Poa_tri.Ach_mil.Pla_med","0.5",0.670332413487166,31.2334348374833,"Predicted"
"Poa_tri.Ach_mil.Thy_pul","0.5",0.598327485778509,30.4468176182322,"Predicted"
"Poa_tri.Ach_mil.Lol_mul","0.5",0.846594824858059,32.1334863904362,"Predicted"
"Poa_tri.Ach_mil.Tri_dub","0.5",1.12629639522274,47.5234037031994,"Predicted"
"Poa_tri.Ach_mil.Lot_cor","0.5",1.32771531392238,16.9990944989992,"Predicted"
"Poa_tri.Ach_mil.Car_car","0.5",0.00629042510626586,17.8612733821208,"Predicted"
"Poa_tri.Ach_mil.Leo_his","0.5",0.463515555770164,37.5228904288014,"Predicted"
"Poa_tri.Ach_mil.Vic_sep","0.5",1.50756404425109,57.2097529158237,"Predicted"
"Poa_tri.Ach_mil.Med_lup","0.5",0.774287054758436,40.0577888252557,"Predicted"
"Poa_tri.Ant_syl.Her_sph","0.5",1.17841607672834,23.0260538460241,"Predicted"
"Poa_tri.Ant_syl.Hel_pub","0.5",0.36802023760432,25.7060224574331,"Predicted"
"Poa_tri.Ant_syl.Bra_pin","0.5",0.478467601745792,10.8695095882717,"Predicted"
"Poa_tri.Ant_syl.Pha_aru","0.5",0.69467535171869,12.8542653106882,"Predicted"
"Poa_tri.Ant_syl.Ant_odo","0.5",0.419021721332508,23.2707016050987,"Predicted"
"Poa_tri.Ant_syl.Ver_cha","0.5",0.503159099776111,8.53441430771195,"Predicted"
"Poa_tri.Ant_syl.Fes_ovi","0.5",0.486553618491355,11.8768717184974,"Predicted"
"Poa_tri.Ant_syl.Rum_ace","0.5",0.716868958979121,17.8838711196603,"Predicted"
"Poa_tri.Ant_syl.Des_ces","0.5",0.712669923280616,17.7084610696203,"Predicted"
"Poa_tri.Ant_syl.Agr_sto","0.5",0.808244019495196,21.6255189656682,"Predicted"
"Poa_tri.Ant_syl.Cre_bie","0.5",1.20821177315717,22.2107861219546,"Predicted"
"Poa_tri.Ant_syl.Pla_med","0.5",0.335190154876387,19.4187444206409,"Predicted"
"Poa_tri.Ant_syl.Thy_pul","0.5",0.367670906516567,8.93108982309349,"Predicted"
"Poa_tri.Ant_syl.Lol_mul","0.5",0.519980314581357,1.56947072887899,"Predicted"
"Poa_tri.Ant_syl.Tri_dub","0.5",0.639570963363365,26.6537701907615,"Predicted"
"Poa_tri.Ant_syl.Lot_cor","0.5",0.56929449798843,6.62405511366341,"Predicted"
"Poa_tri.Ant_syl.Car_car","0.5",0.000800692367953451,11.2996108187071,"Predicted"
"Poa_tri.Ant_syl.Leo_his","0.5",0.375083764660264,8.70080132034269,"Predicted"
"Poa_tri.Ant_syl.Vic_sep","0.5",1.05259636210211,29.4664160100997,"Predicted"
"Poa_tri.Ant_syl.Med_lup","0.5",0.447388346282332,21.5046208073534,"Predicted"
"Poa_tri.Her_sph.Hel_pub","0.5",1.10877380031511,26.1140789302365,"Predicted"
"Poa_tri.Her_sph.Pha_aru","0.5",1.44554463480128,61.902685741339,"Predicted"
"Poa_tri.Her_sph.Ant_odo","0.5",1.28837260995322,52.9773900269606,"Predicted"
"Poa_tri.Her_sph.Ver_cha","0.5",1.28207299524358,46.3748509289048,"Predicted"
"Poa_tri.Her_sph.Fes_ovi","0.5",1.272327700159,32.3087710700932,"Predicted"
"Poa_tri.Her_sph.Rum_ace","0.5",1.48905211110279,70.1756998969655,"Predicted"
"Poa_tri.Her_sph.Des_ces","0.5",1.56596371537478,66.7273421162751,"Predicted"
"Poa_tri.Her_sph.Agr_sto","0.5",1.71916381108413,77.891343711494,"Predicted"
"Poa_tri.Her_sph.Cre_bie","0.5",2.62633025737899,92.2943540827874,"Predicted"
"Poa_tri.Her_sph.Pla_med","0.5",1.2198572306936,45.1056113325953,"Predicted"
"Poa_tri.Her_sph.Thy_pul","0.5",1.09356716195486,29.4830824641966,"Predicted"
"Poa_tri.Her_sph.Lol_mul","0.5",1.3564822774172,41.410958557862,"Predicted"
"Poa_tri.Her_sph.Tri_dub","0.5",1.56077727576609,71.7285426850584,"Predicted"
"Poa_tri.Her_sph.Lot_cor","0.5",1.44648405042418,51.7354135543615,"Predicted"
"Poa_tri.Her_sph.Car_car","0.5",0.00909738846590594,18.1071084179221,"Predicted"
"Poa_tri.Her_sph.Leo_his","0.5",1.12298883882748,29.1893164479346,"Predicted"
"Poa_tri.Her_sph.Vic_sep","0.5",1.18473610611412,85.5866390499663,"Predicted"
"Poa_tri.Her_sph.Med_lup","0.5",1.2904234745913,55.5228530196777,"Predicted"
"Poa_tri.Hel_pub.Bra_pin","0.5",0.655167300612581,14.2087253204436,"Predicted"
"Poa_tri.Hel_pub.Ant_odo","0.5",0.575532213328541,26.375220090452,"Predicted"
"Poa_tri.Hel_pub.Ver_cha","0.5",0.752120760746856,27.8484635237817,"Predicted"
"Poa_tri.Hel_pub.Fes_ovi","0.5",0.529862648190832,16.024514488846,"Predicted"
"Poa_tri.Hel_pub.Rum_ace","0.5",0.784964312665464,28.5164582813614,"Predicted"
"Poa_tri.Hel_pub.Des_ces","0.5",0.810409838827427,19.3082262684488,"Predicted"
"Poa_tri.Hel_pub.Agr_sto","0.5",0.931869101381863,27.6923490013066,"Predicted"
"Poa_tri.Hel_pub.Cre_bie","0.5",1.55310167009869,31.1732627110973,"Predicted"
"Poa_tri.Hel_pub.Pla_med","0.5",0.483031224553744,29.1511741196668,"Predicted"
"Poa_tri.Hel_pub.Thy_pul","0.5",0.511150449812294,17.786706501026,"Predicted"
"Poa_tri.Hel_pub.Tri_dub","0.5",0.716878788614946,27.1626115691176,"Predicted"
"Poa_tri.Hel_pub.Lot_cor","0.5",0.422290821189361,8.40293007322612,"Predicted"
"Poa_tri.Hel_pub.Car_car","0.5",0.000407024345819384,31.4700846849257,"Predicted"
"Poa_tri.Hel_pub.Leo_his","0.5",0.340634991936939,9.56434548575183,"Predicted"
"Poa_tri.Hel_pub.Vic_sep","0.5",1.74395506436432,44.1946622938967,"Predicted"
"Poa_tri.Hel_pub.Med_lup","0.5",0.631506793564344,32.8318892526754,"Predicted"
"Poa_tri.Bra_pin.Ant_odo","0.5",0.610776398626627,29.3308793389499,"Predicted"
"Poa_tri.Bra_pin.Ver_cha","0.5",0.780286285821701,15.8886168296621,"Predicted"
"Poa_tri.Bra_pin.Fes_ovi","0.5",1.01545740996947,13.3916021113823,"Predicted"
"Poa_tri.Bra_pin.Rum_ace","0.5",1.02159026401965,25.4457782743477,"Predicted"
"Poa_tri.Bra_pin.Des_ces","0.5",0.966311316235293,25.4418627568352,"Predicted"
"Poa_tri.Bra_pin.Agr_sto","0.5",1.06503358908045,29.7762355700336,"Predicted"
"Poa_tri.Bra_pin.Cre_bie","0.5",0.563156818564185,27.6497276706234,"Predicted"
"Poa_tri.Bra_pin.Pla_med","0.5",0.76395119680433,34.2384439689214,"Predicted"
"Poa_tri.Bra_pin.Thy_pul","0.5",0.37330137444748,7.74207256022406,"Predicted"
"Poa_tri.Bra_pin.Tri_dub","0.5",0.902038502382398,29.4308497292416,"Predicted"
"Poa_tri.Bra_pin.Lot_cor","0.5",0.693312997541603,13.6793810098991,"Predicted"
"Poa_tri.Bra_pin.Car_car","0.5",0.00171157763553121,15.1603413587307,"Predicted"
"Poa_tri.Bra_pin.Leo_his","0.5",0.470001625447392,1.95800495228932,"Predicted"
"Poa_tri.Bra_pin.Med_lup","0.5",0.661487906766074,24.108261826342,"Predicted"
"Poa_tri.Pha_aru.Ver_cha","0.5",1.00004021524355,28.8173173422288,"Predicted"
"Poa_tri.Pha_aru.Rum_ace","0.5",1.2682433429593,46.7351759149786,"Predicted"
"Poa_tri.Pha_aru.Des_ces","0.5",1.30228872951115,43.1853826360344,"Predicted"
"Poa_tri.Pha_aru.Agr_sto","0.5",1.40293292164151,51.6391417383945,"Predicted"
"Poa_tri.Pha_aru.Med_lup","0.5",0.942971135017105,37.7682573241216,"Predicted"
"Poa_tri.Ant_odo.Ver_cha","0.5",0.69631522277844,29.5354781299451,"Predicted"
"Poa_tri.Ant_odo.Fes_ovi","0.5",0.677107513597939,25.41762417429,"Predicted"
"Poa_tri.Ant_odo.Rum_ace","0.5",0.933752005321424,42.8806247238295,"Predicted"
"Poa_tri.Ant_odo.Des_ces","0.5",0.919066783657825,40.3189952870369,"Predicted"
"Poa_tri.Ant_odo.Agr_sto","0.5",1.0980873246133,45.4115618122702,"Predicted"
"Poa_tri.Ant_odo.Cre_bie","0.5",0.822427722711425,57.3951309151013,"Predicted"
"Poa_tri.Ant_odo.Pla_med","0.5",0.449807133997721,36.3857846603068,"Predicted"
"Poa_tri.Ant_odo.Thy_pul","0.5",0.557388381250922,23.4233525507022,"Predicted"
"Poa_tri.Ant_odo.Tri_dub","0.5",1.10030283484103,37.8809952750744,"Predicted"
"Poa_tri.Ant_odo.Lot_cor","0.5",1.0370764904187,17.7147607722894,"Predicted"
"Poa_tri.Ant_odo.Car_car","0.5",0.000849367247683936,26.4300320908879,"Predicted"
"Poa_tri.Ant_odo.Leo_his","0.5",0.571408797611501,22.8812815498787,"Predicted"
"Poa_tri.Ant_odo.Vic_sep","0.5",1.68071964727494,29.8177119750585,"Predicted"
"Poa_tri.Ant_odo.Med_lup","0.5",0.707755934834717,33.06948541018,"Predicted"
"Poa_tri.Ver_cha.Fes_ovi","0.5",0.783009212039921,16.1913128579508,"Predicted"
"Poa_tri.Ver_cha.Rum_ace","0.5",1.03434340785378,35.1368573075651,"Predicted"
"Poa_tri.Ver_cha.Des_ces","0.5",1.03709063097249,32.200001337745,"Predicted"
"Poa_tri.Ver_cha.Agr_sto","0.5",1.19617813710081,38.2646020837401,"Predicted"
"Poa_tri.Ver_cha.Cre_bie","0.5",1.23658894012851,45.4069179884778,"Predicted"
"Poa_tri.Ver_cha.Pla_med","0.5",0.546154800969823,25.5142818407794,"Predicted"
"Poa_tri.Ver_cha.Thy_pul","0.5",0.635621297102017,11.6864003245094,"Predicted"
"Poa_tri.Ver_cha.Lol_mul","0.5",0.841109620315724,17.4828266363786,"Predicted"
"Poa_tri.Ver_cha.Tri_dub","0.5",1.13840298647298,34.8551514478948,"Predicted"
