"Omega"	"theta"	"differential"	"overlap"	"feasibility"	"1_2"	"1_3"	"2_3"	"coex_rate"	"treatment"	"combos"
0.280644165981775	166.380712805195	0	0	0	0	0	0	0	0.5	"Alo_pra_Her_sph_Hel_pub"
0.374054026042582	165.639468713188	0	0	0	0	0	0	0	0.5	"Alo_pra_Her_sph_Car_hir"
0.720617074735683	147.699565114434	0	0	0	0	0	0	0	0.5	"Alo_pra_Gal_mol_Hol_lan"
0.63309741337442	150.200221791707	0	0	0	0	0	0	0	0.5	"Alo_pra_Gal_mol_Hel_pub"
0.883049019521647	149.590083796151	0	0	0	0	0	0	0	0.5	"Alo_pra_Gal_mol_Car_hir"
0.760971209697339	153.180809956536	0	0	0	0	0	0	0	0.5	"Alo_pra_Gal_mol_Bra_pin"
0.653838334697517	159.099374156771	0	0	0	0	0	0	0	0.5	"Alo_pra_Hol_lan_Hel_pub"
0.780261228512907	153.548116606569	0	0	0	0	0	0	0	0.5	"Alo_pra_Hol_lan_Car_hir"
0.737813435425335	157.078959133582	0	0	0	0	0	0	0	0.5	"Alo_pra_Hol_lan_Bra_pin"
0.747644008988113	164.027605105869	0	0	0	0	0	0	0	0.5	"Alo_pra_Hel_pub_Bra_pin"
0.847658972800899	163.630203330179	0	0	0	0	0	0	0	0.5	"Dac_glo_Arr_ela_Fes_rub"
1.15812899888288	145.678692999548	0	0	0	0	0	0	0	0.5	"Dac_glo_Arr_ela_Fes_pra"
1.09527463967787	144.884679821298	0	0	0	0	0	0	0	0.5	"Dac_glo_Arr_ela_Tri_pra"
0.875898812872681	148.504545420417	0	0	0	0	0	0	0	0.5	"Dac_glo_Arr_ela_Ran_rep"
1.07556261408294	149.489500067086	0	0	0	0	0	0	0	0.5	"Dac_glo_Arr_ela_Bro_ere"
1.28378557697678	138.354660040757	0	0	0	0	0	0	0	0.5	"Dac_glo_Arr_ela_Bro_hor"
0.996358698023046	171.657671550484	0	0	0	0	0	0	0	0.5	"Dac_glo_Arr_ela_Pla_lan"
1.40883950734036	152.345425367723	0	0	0	0	0	0	0	0.5	"Dac_glo_Arr_ela_Ach_mil"
1.64644864655683	124.79737357854	0	0	0	0	0	0	0	0.5	"Dac_glo_Arr_ela_Her_sph"
1.0653763733166	160.432710088765	0	0	0	0	0	0	0	0.5	"Dac_glo_Arr_ela_Gal_mol"
1.42434688431385	152.511454050643	0	0	0	0	0	0	0	0.5	"Dac_glo_Arr_ela_Hol_lan"
0.949995769478336	138.616514602221	0	0	0	0	0	0	0	0.5	"Dac_glo_Arr_ela_Hel_pub"
0.960272319520467	153.343115763354	0	0	0	0	0	0	0	0.5	"Dac_glo_Arr_ela_Car_hir"
0.901472004212827	152.792845357603	0	0	0	0	0	0	0	0.5	"Dac_glo_Arr_ela_Bra_pin"
0.777328917839819	143.948630231348	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_rub_Fes_pra"
0.735444977390029	155.56705101639	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_rub_Tri_pra"
0.475955520511017	148.772854009102	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_rub_Ran_rep"
0.697447510506554	163.336141281861	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_rub_Bro_ere"
0.682701728992458	146.314430497652	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_rub_Bro_hor"
0.494229633054646	154.407415564992	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_rub_Pla_lan"
0.561266337576217	157.912474093797	0	0	0	0	0	0	0	0.5	"Dac_glo_Fes_rub_Ach_mil"
