"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Tri_rep"	"Tar_sp"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Bro_ere"	"Ran_acr"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hol_lan"	"Hel_pub"	"Car_hir"	"Bra_pin"	"Pha_aru"	"Ant_odo"	"Ver_cha"	"Fes_ovi"	"Rum_ace"	"Des_ces"	"Phl_pra"	"Agr_sto"	"Cyn_cri"	"Cir_ole"	"Cre_bie"	"Cer_hol"	"Pla_med"	"Thy_pul"	"Urt_dio"	"Lol_mul"	"Cir_arv"	"Ran_bul"	"Tri_dub"	"Lot_cor"	"Car_car"	"Leo_his"	"Vic_sep"	"Med_lup"	"Pru_sp"
"Her_sph"	0.0240043308031082	0.0197917143006859	0.0300941793396245	0.0119565121536503	0.0180433280869853	0.01975707223755	0.0166292906747459	-0.00156808391144307	0.0319515176931398	0.0206495877922962	0.0436904946607044	0.00764722064530687	0.0642312479655605	-0.0120496575754308	0.0233945691488534	0.07985939606035	0.013872013471976	-0.00686861534498551	0.037571367784209	0.126253410540537	-0.0546574939744814	0.0150255847589358	0.0140004752963505	0.0457989400779652	0.0983162406168196	0.00913056418122587	-0.00930467567857391	0.0106413114640338	0.0352890433176582	0.0182222928051627	0.0184468719511416	-0.104656731682543	0.0315501941141425	-0.00772543966124214	-0.0535019746186388	0.142077985321764	-0.0497845262568377	-0.0594586780353887	0.0142328329715166	0.064899614169409	-0.0492954833816924	0.0200060098479162	0.283331242455956	0.155693835746205	0.0766705155424247	-0.0158828969222614	0.0429438613578649	-0.00998054263348491	0.301512200719577	0.0349507568369224	0.024184986891099
"Gal_mol"	-0.0130946925160055	-0.0247446060140256	-0.0112387183194913	-0.00347433511488616	-0.00240347457783107	-0.0143460108320892	-0.00929475731851902	-0.0116095999689211	-0.0142782953728214	-0.00878980927728851	0.0521722411507081	0.000127843191819803	0.0133988015725446	-0.0159902038233815	-0.0393055444332947	-0.0457254315580372	-0.0213120647931393	-0.0854083617973132	-0.00494768869691609	-0.0299809629002938	-0.0620554685956323	0.127773887334123	-0.00178524659100975	0.00213635617820517	-0.0263765878273717	0.0302676738597376	0.00396009933301235	0.0171623955002919	-0.0921352789051558	0.143856159324621	0.0900612255152531	-0.0399952331304265	0.0132964693661376	0.0177592150856503	0.0840177735289715	-0.00292121746681273	-0.0258152586788942	0.0977031523358598	-0.042905796256004	-0.131002812424196	0.0071625449594478	-0.0105610740906491	-0.0323449341649212	-0.134546803098887	-0.0231254374138803	0.100043144298716	-0.033336457546248	-0.0272662842787405	-0.279008187740638	-0.0115167110336136	-0.0609035489971299
"Hol_lan"	-0.0295203105543655	-0.0136947600810725	-0.00657148008708238	0.000983078432503065	-0.0109533371027281	0.00841718084208778	0.020576635141121	-0.000935640038997637	-0.0186173822333507	-0.00525076549590518	-0.019533245299167	0.00128053666708075	-0.0298460711152399	0.0430101386395398	-0.00203678679395895	0.0133249790658536	0.0108059833902336	0.140234465467788	-0.059394580290396	-0.000711043828202125	0.0308963549698958	0.0262099253032511	-0.0303617685251509	-0.0216771598999822	-0.0452341933149042	0.0265392141609657	-0.0349107226005263	0.128500310154975	0.0747149389745789	0.0170008871141311	0.0675276746973546	0.0790652437841207	0.0060324930803275	0.00570274303960424	-0.0308567566682034	-0.0265932641998165	0.0329097324680644	-0.00893511936864892	-0.0223207286332109	-0.0559951544116627	0.0545902873931069	-0.00807543953410339	0.11293803797081	-0.111995608086851	-0.0823132287646186	-0.0108374321425032	0.0153390817061902	0.11651329656341	0.0862469988335212	-0.00176025790865364	-0.0174080610945758
"Hel_pub"	0.0384472386985009	0.0608698172356433	0.0429253174909813	0.0434292249792827	0.0359549727143908	0.0447164195352003	0.0368516851873456	0.0534553464289659	0.0020300604944905	0.0350688659363287	0.0226271370671965	0.0336829399115008	0.0465696920951507	0.0458381054519826	0.192315712711352	0.0670345944049117	0.0624578016922747	-0.0551236000433256	0.0645847279079489	-0.00109371308337966	0.0207425942220298	0.101497522343573	0.0265818899843962	-0.103441335564505	0.0392485169632534	0.0197721959496381	0.0383655643399346	0.175871274659846	-0.156451018640306	-0.0251083236095352	0.0313339842144931	0.230516639441813	0.00297273391142947	0.0257995454139185	0.251294239490305	-0.0166769296416597	-0.0299095553321866	-0.0988353354627587	0.0818484199348679	-0.0129684920713656	0.0432647561858234	0.0445813652916796	0.100963227336069	-0.0095406339912681	0.142394596589327	0.227515093649263	-0.0202099810935399	0.0330989992822211	-0.478389577471238	0.00794478879387161	0.108054227214265
"Car_hir"	-0.0346145812599133	-0.0216792103968711	-0.00238136228030517	0.00011205954444126	-0.00307405745772011	-0.018761058440993	0.00250357224726806	-0.0157218130980791	-0.00997997352917132	-0.0170958629526439	0.00574935286141737	6.04887808775749e-05	-0.0098631948868085	0.0556289973958433	-0.0111717902757506	-0.026435770798815	0.0112428652029919	0.0144039164153584	0.0219999000690673	-0.0110649876683151	-0.00773063679526183	-0.00288279836231516	-0.14921442320654	-0.0222609024681644	-0.099280998303993	-0.0132016278097931	0.0766205509531303	0.0257081520130711	-0.0757052072599562	0.00649511461035797	0.0129923438367209	0.0712867243674569	-0.398035201055911	0.0238467390886849	0.00859721918803644	0.0325481754792444	0.0119419977552744	-0.248350757140388	-0.0458726763161326	-0.0309707357602921	-0.0526417279220854	-0.00909503008018097	-0.0925309098475532	-0.0281711634898768	0.00357460215372208	-0.17920411867873	0.0481567091298075	0.0411696720195217	0.0197307506892775	-0.027906508169743	-0.0626979834594349
"Bra_pin"	0.0296004496323943	0.020472984565233	0.0283792914101638	0.0273619381494965	0.0299222756458247	0.0263248182840274	0.0291174067534829	0.0238839930204392	0.0382750459957012	0.0182900362517818	0.0424013464641904	0.0372374153302151	0.0437760862026734	0.0360664138400975	0.0123693919091852	0.0128670480152384	0.0269223791946134	0.13821870217779	0.0135749330072136	0.029638529995152	0.0181343224814917	0.0641932033648804	0.025757906976966	-0.0228334932759245	0.038202347791561	0.186366363645491	0.0325735832590029	0.0428512788089396	0.0408047349759177	-0.291308796036698	0.026014048414554	0.00644635381725972	0.0352687666913787	0.0404414073893438	0.219546750230891	0.0393902175582363	0.0951154670524197	-0.0643056012323116	-0.240504831762313	0.435466464048276	0.036210459697572	0.0294108699035744	0.042940798096858	0.0847302833149026	0.115876332173363	0.15055988835885	0.0358561249894563	0.397209989706346	0.0452916571452846	0.163224971776477	-0.153431801230437
"Pha_aru"	-0.0250295008888422	0.00633806496806821	0.00255740439417057	0.00414621212521919	0.00277851887877071	0.000520272224699663	0.00389327106839902	-0.0136847647092736	0.00647614497378844	0.015068198648786	-0.00209295490660465	0.0124502381149861	0.00260616181407069	0.00597686863725237	-0.00137963686039597	0.013143485372718	0.0332457343303131	0.00153208730604125	0.0491620510215082	-0.0772620394806375	0.0264482526344777	-0.0118199206342322	0.0620980043205285	0.0233360021140352	-0.0458695650612129	0.0032848183191156	0.259925532486026	-0.000355551530943668	-0.0113311234360624	-0.00799294811275082	0.00478771991209432	0.00490017395965925	0.0631238952858985	-0.0493808351983417	0.00624269170993886	0.0481047699517579	0.00687659190954847	0.0499892161806957	0.0254972861615996	0.0197165460395142	0.166949752241409	-0.00198574059002745	-0.715473421999178	0.0339961623197207	0.0346274629098657	-0.0250358214308215	-0.0480892586239427	-0.0198979373805	0.0286212528652611	-0.0113439276452424	-0.0151813458617015
"Ant_odo"	0.0111235510271704	-0.00088834005564704	0.00710045523890346	0.0179240636718311	0.00405952668253072	0.0266342745577032	0.00777263307087673	0.0130514817723968	-0.0119116200199667	0.00189182119552194	-0.0120831430098331	0.0148539548284751	-0.0193955045690538	-0.00860110656888068	0.0551058820891722	-0.0159112855908584	0.013458956696824	0.0374750675611978	0.000198637643048683	-0.00109031089743074	-0.00594190673554903	0.0355561523416326	0.136792618698035	-0.0148504021380388	0.0128086040426486	0.0622016623985563	0.0175272741405267	0.210202870652737	0.064421207307274	-0.021755005718516	0.0871931252883813	0.0273794931959029	0.00901386018066604	-0.00252184109001084	-0.243680362491443	0.00140411598406277	0.0560745958302667	0.0669018096233663	0.0979967594327897	0.0602888751438163	0.00743938586211066	0.00108580870186173	0.0185399214620432	0.105970089178056	-0.0684891006884847	-0.1548356821671	0.0660350014705271	-0.0852272749656822	-0.160768408231799	-0.145122247535483	0.00649184411880198
"Ver_cha"	0.0100518688310955	0.0168145836964156	0.0048056184009423	0.00750208485993879	0.00650648279010037	0.0180560179536222	0.018224004620514	0.00352370273017323	-0.00151362453907429	0.00722883281733085	0.0173417267520413	0.0181002507643791	0.0170935110934235	0.00499465731310303	0.0392970569812158	0.0185574742263688	0.0258917094407581	0.0220431873415883	0.0106535404584052	0.00733858950793721	0.0281461155881478	0.016435850180633	0.0510965287142932	0.0302352260246922	-0.0399809267180869	0.0249408081921023	0.0196669540446234	0.0199116075395042	-0.0984397730425932	-0.000327609215138231	0.0183433634719895	0.0804375484428472	-0.00277758442135312	0.0176172816300859	0.057003290148373	0.00728383088007839	0.0204168705034998	-0.0341173350485798	0.0682815637802706	0.0478182815000532	0.0208804958849621	0.0288652702794083	0.0199423063946744	-0.00860618019345974	-0.00553037302384751	0.0634816506943469	0.00290484117692462	-0.0331085582086205	-0.079411518953755	0.0165269739790144	0.0193165485207813
"Fes_ovi"	0.0236687455313898	0.0209285747090301	0.0278605559606932	0.032802202688739	0.0229529646614441	0.0265698187938733	0.0360152207912237	0.0375826864016586	0.0105250651898656	0.0257422410911018	0.069713264953397	0.0240090152601921	0.00478637331363809	0.0324247669964154	0.00327052103492356	0.0290337802225582	0.0392366511709768	0.0159567439988346	-0.0544273399243034	0.0277880754454591	0.0204880659765726	-0.142828134376692	0.0216053543895748	0.0780808524568906	0.0303328507350348	0.257406255737088	0.0255969451429193	0.0666529785655096	0.0654740624672136	-0.000210517431224256	0.0544893771739185	0.0917094289902259	0.0526421821946279	0.029161516189864	-0.0721784738173671	0.0110504648779863	0.0812385512382763	0.0457611276137897	0.227780454461748	-0.266165464259291	0.0226434809361288	0.0432264250193079	0.0641247012076965	0.0214545121149893	-0.23130734559354	-0.00271616771420875	0.0079221922709628	-0.0510887357046208	0.113581934490577	-0.00993887743343698	-0.31112729848433
"Rum_ace"	0.0193402146709126	-0.00217452743090519	0.00590612180796414	0.0164137043326144	0.0047270460325139	0.0146568294159476	0.00130792347883076	0.00106744965165584	0.0241381118148931	-0.00272811231086982	0.00502693235850485	-0.00164596650094279	-0.0175282513764283	-0.0164455372260634	-0.00564152229832387	0.0360924364934609	-0.0208404176397741	0.039124596667927	-0.00899268389157085	0.0156362109961815	0.022895209315886	0.0384135190472703	-0.0843442163995203	0.0554583038847786	0.00526130229269788	-0.00886923136162321	0.00836531115039956	0.0559099328219147	0.0174841217633524	0.00568464181441773	-0.215314698434585	-0.0317861243253869	0.0248724131144013	0.0202651454943985	0.0640267510892202	0.0156113535542167	-0.00179432819777554	-0.253385595451034	-0.0272831487018917	0.025975624557643	-0.0077702924141084	0.0142693036142676	0.00768910087749603	0.0888357988810636	-0.0176479811727103	-0.0308679426672758	0.0103842923306844	-0.0391567337637297	-0.078047644996845	0.00590035652884143	-0.00233942677891826
"Des_ces"	-0.0147042649726994	-0.00831634840720637	0.00359543407355576	0.00439991476904831	0.00069884354270213	0.00303180584004344	0.00792030343813354	0.0043808361375283	-0.00509258065492493	-0.00337615358303315	0.0169654898042246	0.00403588480052229	-0.00331776719760641	0.00728428549104303	0.00341598559276051	-0.00672332896845896	0.0083191575032223	-0.00528844289228012	0.00760083482731634	-0.000139485142803179	0.0255962501722761	0.015002170647324	-0.0174226498802991	-0.0274309217079293	-0.047748523855901	0.0153567530340305	-0.0308810961926111	0.010276364587896	-0.0112999842415334	0.00735417612459089	0.00847198311906956	-0.0447446608456331	0.0433137621575659	-0.00817153242344984	-0.00174136798839283	0.204775704665302	0.0143485375749546	0.0724702916288973	0.0169388411721817	0.00781037870534414	-0.0379515364818305	0.00112645527568312	-0.0360213122610733	-0.0117279477513797	-0.0136844706855596	-0.000519521007355462	-0.0296110039794235	-0.0573828834210372	0.133974368124539	0.0301174983527042	-0.0112585222882854
"Phl_pra"	0.0144052850780948	0.0629969381199828	-0.00347999804757217	-0.00314678765414058	-0.0135642433814987	-0.00409074512089925	0.0171624764201191	0.0224797799751069	-0.00637582640502618	0.0661734579995809	0.0176098874843278	-0.0729706147531818	-0.0179762913121096	-0.0212172412323756	0.00165715923113301	-0.043803988010028	-0.0234909235153652	0.107584480191146	0.0404721129071395	-0.054928255728741	0.0236959900986646	0.0303342455634039	0.0120744691595267	0.0245380890989859	0.0749899104181394	0.010801761423317	-0.0409980928708325	0.0153579479528853	-0.0639689357452947	0.00859134081180721	-0.0498029237148247	-0.129854631122378	-0.366948455117426	-0.0111519716260827	0.0204192253017848	-0.132036210463891	0.0143305105284356	-0.14010621463274	-0.0998773084610816	0.00322501565310732	0.0268481757303325	0.0251528795952063	0.110794794956478	-0.17457997368278	0.00277022075085271	-0.0562381881541738	0.266697334727283	0.018347317406919	-0.0423650422658982	0.0255695133993171	-0.0331695223985374
"Agr_sto"	-0.0186763487989656	-0.0199430438825555	-0.0183447894871703	-0.0309125778015805	-0.0100277534999001	0.00416269608752208	-0.00884327592692742	-0.000209463151335104	-0.019350539639431	0.00184777722374236	-0.0213607291294398	-0.0137107962739316	0.0207392717535594	-0.000192488189896027	-0.0189292069869998	-0.0275692477659795	-0.0129027565306968	-0.0548624492399868	-0.0129676438164614	-0.00163178314807074	-0.0351290831234856	-0.0255578778217426	-0.00668216574317233	0.00339136202480754	0.019008764835707	0.0430260442336153	0.11172882816471	-0.0225151135709272	-0.0345939196561798	-0.045841533715229	-0.052064003234133	0.0356592308056038	0.0850877654013106	-0.162036884575784	-0.00868797030794662	-0.109955801414235	-0.0661194555123645	-0.0363254489361376	-0.00922265057197084	0.00117849989107161	-0.0243098395358781	-0.0906792129274844	-0.0358296394142977	0.155230410996415	-0.0200379736328221	-0.150159354105178	-0.302693169617123	0.109139081498866	0.287395053256251	-0.1105982676884	-0.0226628104994214
"Cyn_cri"	0.00200027805342242	-0.00595580371066635	-0.00340670505844977	-0.00292798570782354	-0.0084573819514345	-0.0142094709088605	0.00153982381538769	-0.00174726886060653	0.00545298866446306	-0.00502646310747844	-0.0237637843912615	-0.00018648502309696	-0.0690688727125789	-0.0192217210861622	0.0338418127562181	-0.00962403096518773	0.0128863301958941	0.146159337960088	-0.0478855773868207	0.00365123559290894	-0.0297160962012735	-0.0491306866277303	0.0163543882120699	0.0191146220907703	0.00922471071921838	0.0316356579032687	-0.00387350275895545	-0.0153239505434296	0.0268475053358083	-0.00450119256814143	-0.0624166347784217	0.029371884989389	0.00404986505422889	0.00121682889533974	0.0226994449240304	-0.00812320299762371	0.00374687725550288	0.0419813756844081	-0.0502619781672174	0.0428766592265512	-0.0113577082597067	-0.00897336739382833	0.0202222695360028	-0.0223952884597403	-0.0393034262564808	0.0432135137750646	-0.0185536794997511	-0.376260006954731	0.214656348296802	0.00892235064335879	-0.0481750232371767
"Cir_ole"	-0.0220595623645653	-0.00555023254185068	-0.00605616375621737	-0.0172035827871726	-0.0046378568987159	-0.00609800315978862	-0.00696638353355195	-0.00119087267666765	-0.00333059126582445	-0.018030987060842	-0.00319572052926649	0.0170029968218581	-0.00596876640143821	-0.0359023785369508	-0.0089044783014532	0.000384686780400596	-0.0101986504100859	0.00352103643798363	-0.0160173374055375	-0.0158329181303943	-0.0348346152714994	-0.00597652409479338	-0.0333548051345861	-0.0229263246654566	-0.0452659517874494	-0.0126972242981928	0.100173976754356	-0.0064602129120245	-0.00384364522724329	-0.0142980743019009	-0.00433541071251291	0.226816121848646	-0.0101939260028015	-0.0312946595646038	0.00906444862609887	-0.129380446615597	-0.00798703648867457	0.0597017750021777	-0.01882370213381	-0.0404871327283594	-0.0162776145122171	-0.0037162578421779	0.136795450954882	-0.0386482446957554	-0.0179719652436108	-0.0277380878453394	-0.00824397150531019	0.000250208782848102	0.0283574922335101	-0.0066102917952913	-0.00333468290578388
"Cre_bie"	0.0149625883203189	-0.00334534849284254	0.00118638712132245	0.00183035427475497	0.0144138637818274	0.00284866558254	0.0142675785674412	0.0189491417078455	0.0777266023204088	-0.00962207801413423	-0.0193207066860382	0.00881025495722836	-0.0688050823058582	-0.00390303591052404	0.0107756473115891	0.0383790537527256	0.0394925314666805	-0.0182403713974202	0.00500730094595394	0.0170280668536705	0.0208358351252092	0.0586909299590729	-0.00365737692529063	0.0286202357896347	0.00306235265897044	0.0193928473691523	0.00845978261755885	-0.00907412210132745	-0.0012401819773314	-0.0200091308362328	-0.00225977994399741	-0.0285221029302159	0.00283611043595343	-0.014926667730344	-0.0541506980534737	0.0704930712013747	-0.213224855255862	0.0224218610579738	0.0997054008357548	-0.0651079769093237	-0.00217939421395624	-0.018038637743147	0.0205533269078888	0.12479401797677	-0.00546474504438827	0.1008053776357	-0.00528702672734447	0.214177059475916	0.098846843706955	0.113179769291968	0.0520942545308122
"Cer_hol"	-0.000450601829996395	-0.0139531647508525	-0.00636035877465432	-0.00482775233650435	-0.00711161414574414	0.0018361206335901	-0.00913205960931122	-0.0100206287209395	-0.00338659086698598	-0.00590539685958174	0.00226523672582311	-0.00148854007762724	-0.00269384099473611	-0.0387246209352143	-0.00286577565901368	-0.0224440815830036	-0.00769888443546879	-0.0308245559711392	0.00650973009230808	0.01172548637292	-0.020055612927377	-0.0104080094731457	-0.00913178880571842	0.0231462344147153	0.0105538251832334	-0.0038750835637848	-0.0236712264773054	0.00132204095029589	-0.00715243858806924	-0.0131449302908133	-0.00228520700909353	0.063367664940989	-0.0117318176972974	-0.00858761633728433	-0.0337037034631444	0.036757064299813	-0.00354987111890032	0.198890055099344	0.0092722085942984	-0.0305976649628276	-0.00831054609306902	-0.00200597200973632	-0.0139497884890188	-0.00701997344409207	-0.0348810639344152	-0.0521997887091359	0.022264227284622	-0.00933051849465934	0.00846298569304256	-0.00777511710287746	-0.00239263052794165
"Pla_med"	-0.00093697481184438	0.00116979208439429	0.000992894537422325	0.00351288855298082	-0.00425675895412561	-0.00378122795606118	0.000289725376741763	-0.0047364675181957	2.94224132946168e-05	-0.00174982436703938	-0.0180685499269557	-0.00135411241420318	0.0323947080901412	0.00521315507759955	-0.00434744450063264	0.00852892687982521	0.00271608346473306	0.0531426047716149	-0.0207278764701658	0.0105426528426232	-0.0105253135726168	-0.0426056162678705	-0.00473142723974648	-0.034733166745765	0.00511138381837571	0.264220402297233	0.000982126095006112	-0.00144643482876579	0.019663606539449	0.0946761451689298	0.00813980678237145	0.0231712502648806	3.98968309924189e-05	-0.00480090287240004	0.149497919005228	0.00545159007933724	-0.00036249135435708	-0.0242883635991677	-0.171826068591621	-0.19799424793121	-0.00250944860029825	-0.00310042526813664	0.0074288999348832	-0.0897451995246888	-0.0801439671407707	0.13524795329277	0.0124857721433006	-0.58298271133881	-0.037936905937327	-0.0538815198854286	0.0823072918009947
"Thy_pul"	0.0180451975901252	0.0146800077036764	0.016919013253642	0.0206052398839697	0.0161821090172448	0.0225937867880714	0.0206348234787841	0.0181689458792773	0.0272631498913302	0.0151890471787499	0.0213842701750857	0.020761088601421	0.0341976400151755	0.0187762962432858	-0.0178567104816254	0.00588057175921225	0.0183884110658242	0.00921486619506023	0.0151203828234957	0.0224948336197365	0.0186556909388718	0.0410545138988481	0.0182045187332639	0.00783733011108473	0.0225537952827372	-0.00659119377978264	0.0261943397799088	0.0291868950266003	0.0417469720161012	-0.0106280559169296	0.0245421890196967	0.0284522476621786	0.0164386451776381	0.020769254967381	-0.00885488631307554	0.0124664847293028	0.0609628056730193	0.0390735268919676	-0.00346255138689005	-0.0412996285888756	0.0214187508654821	0.0165806276383023	0.00358571154146128	-0.0299630363227009	0.0343551485682367	0.0215300186856106	0.0280041819687617	0.701680717092653	0.0819114186149977	0.0175122287183047	-0.0607083628517301
"Urt_dio"	0.0109436509328489	0.00663829724251487	0.00877917131983315	0.02422455612605	0.0157824453329729	0.0053150956508618	0.0070510111984968	-0.0144302807184027	0.0231716130217977	0.021394074221973	0.0103537795080055	0.00509449170795522	0.0242079677367516	0.00899849082776368	0.0173385345847048	0.0136573981827198	-0.0174781115622095	0.0254861933693694	0.0183352988652256	-0.0393368897032473	0.00988444580983366	0.0239282215315127	-0.0178826815905726	0.00546697333511749	-0.130712158108821	0.0132024022078559	0.247976155993613	0.0167612627308464	0.037990422385408	0.0173707210081506	0.00879609206703078	0.0373652635081742	0.0327321996128039	-0.0198602042017765	-0.00141697245417368	0.325762095223525	0.0202426400544476	-0.0392861176193568	0.0084513845018598	0.0412157527045728	-0.595604065141719	0.000301610878977192	-0.0270736864482729	0.0344359926995848	0.00644387780675394	0.00152521012023654	0.0406084372114603	-0.027311804747629	0.0328203913047808	0.0241091607875013	0.0208944039662685
"Lol_mul"	0.00992201620239489	0.034464498970619	0.0186354848580618	0.0596354005822873	0.0105433600251106	0.0215688258946128	0.0231035181634885	0.0236113311731156	-0.00305500986415948	0.0041996652016743	0.0322434803875488	0.0220138205950039	0.0260759764099469	0.188697450585435	0.00135178671687008	0.0199212149063568	-0.0109376660273983	-0.00430609496188373	0.0568774064740395	0.0437276979797618	0.0210193939937206	0.0317552124515545	0.169085473575694	0.0305969502080115	-0.0758008516118024	0.0504346156700489	0.017309603015401	0.00245999230673118	-0.0376992265002394	-0.0365144554163953	0.00691841447249346	-0.11080589477433	-0.0849025241418597	-0.0163600750692137	0.0654521678606704	0.0151938266131856	0.0087584396472858	-0.562429515910473	0.0526006388134568	0.0110031834347007	0.0206374973543938	-0.0121618942625993	-0.247606338533102	0.116860474197534	0.0407198888911861	1.0296780186971	0.0313714558231136	-0.0526068693076757	-0.0437414832541826	0.0124236908905747	0.0516035286369108
"Cir_arv"	0.00412698579743769	0.00525640453148863	0.0027786280820479	-0.0197899545135262	-0.00258234925572441	0.00776583326891768	-0.00131860393710148	0.00213527600029178	-0.000919407731469046	0.00362815676978662	-0.00241547404129697	-0.00121264900275571	-0.00171352782425691	-0.00923211080982868	0.00170102731173289	-0.0083215019838542	-0.028348137086076	0.00797941308160265	0.015391036660713	0.0607027782481245	0.0119634279821409	0.00975275973613334	0.0155352816506576	-0.000298720768819713	0.000951461127745858	0.00923373210732163	-0.0625885743281653	0.00405638818168111	-0.00130532987548954	0.0064146380822009	-0.0166503469975087	-0.011045830221713	0.00812840474035352	0.00101054654627744	-0.00139877622709601	0.0922022743707082	-0.023100108142167	0.0576199154470756	0.0210475244660819	-0.0133041280561753	0.00316587927071149	0.0141967531544058	-0.262287095127959	0.0148978334993901	-0.021894433240239	-0.0277619623994655	-0.00998949899754653	0.00910762372549638	0.00974348729738747	0.00799222140805193	-0.00445358757714721
"Ran_bul"	-0.00358051818360289	-0.00271740202696241	-0.00589443266693599	-0.0227792447264931	-0.00695042325462114	-0.0100208171252581	-0.000389026125885833	-0.00463281409942692	-0.0126484018801779	-0.0155467017085852	-0.00855525155953572	-0.00461214852456045	-0.0326134004254578	-0.0112225873609134	-0.00923530213612216	-0.0175615481657129	0.000337674433796375	-0.02058192712285	-0.00749386905344125	-0.00752666099095953	-0.0128587883539804	-0.0277606923088423	-0.00825289792664908	-0.0314465861095687	-0.0109098399194546	-0.0333347235819624	-0.00829762350663421	-0.00451450696861123	-0.0232197680161184	0.00309516016117475	0.0906159126275702	0.0230447236981825	0.000591410370447664	-0.00936357325066223	-0.0326562526693513	-0.00426250686030404	-0.0292868986245646	-0.0337768529240121	0.0448827118596285	-0.0824340373124191	-0.00754853258011566	-0.00947988608466798	-0.037782027819091	-0.0601455255185363	0.0137722043718952	-0.0515089830703105	-0.0197067100311689	-0.0323073434831152	0.0860197171444883	0.0778242493534442	-0.0168643680853283
"Tri_dub"	0.00212230344593158	-0.00953110850765494	-8.54648311016008e-05	-0.00495124912930893	-0.00166831007260579	-0.000269572103989544	-0.000425600070933308	-0.00604848551462704	0.00719716340904638	0.00642105073889268	-0.0298719216865679	0.00840677694064151	-0.00681612182565888	-0.00557272778675824	0.02379755604848	0.00915830348233189	-0.0163067222213044	-0.0261829551976798	0.00318625139910644	0.0252234995460928	-0.0233122866577525	0.0167642093569754	-0.00764528464443589	0.00135257740224105	-0.0102332858466519	-0.0146890944658148	0.0142845877129336	0.00363116635390922	-0.044627948807863	0.0461758626785257	0.00529054908331954	0.00936201723467177	-0.0201108517591247	-0.0044286101240498	-0.041697663317604	-0.0126605034619079	-0.0527750474437666	0.0673411521791489	-0.051470671432941	-0.0118467872829124	-0.00041155882499734	-0.00101766977586843	-0.029053140174009	-0.0169539355810934	-0.161520538210226	0.0941177419472266	0.00170099619633295	-0.120888176383078	-0.0031782517073354	-0.038970010017862	-0.034856143616303
"Lot_cor"	0.0212087452054183	0.0275846424087998	0.0237255253194364	0.0185951176721808	0.0186212431077628	0.02409895603938	0.0237463984674581	0.0213268160825447	0.0318427468914009	0.0116091992249037	-0.0013792910339384	0.0240629040684705	0.000327942045917986	0.00627407234756443	-0.0554808406881124	0.050382625715106	0.0238801765918244	0.0341369754808338	-0.0442308038633855	0.0244029147227804	0.0271247356203916	0.0375624403510753	0.0242990339268612	0.0461120911583054	0.0356343117600205	0.0504954577709159	0.0284495344058549	0.00196945836178699	0.0136301595412333	-0.0542590411655462	0.0108663804829005	0.0350738646740075	0.00876352772035107	0.0256842383911782	-0.00264432068927936	0.00382418048534086	-0.0455696713115012	0.0822050225137538	0.0787974937828829	0.174849454783139	0.023246598887514	0.0199562302347818	-0.0024460208304865	0.0850430111847938	0.0113939485245588	0.609083666488815	-0.00525391157610471	0.12580129562892	0.10113525938245	0.063464411148765	0.0467008722908589
"Car_car"	0.0174576544169206	0.00611663051910532	0.0044429130078423	0.00150851208618578	0.0079764900307554	0.0211197163389148	-0.00144192391118682	0.00650428521260622	0.00123866622743432	0.00589651659916979	0.0104092026900298	0.0034648822219345	0.016518781828081	0.00581892477298783	0.00452816603694621	0.0371727526693744	0.00511748669004932	-0.0570088049485781	0.0278835930437695	-0.00125228271366921	0.00224158606367379	0.00134919923532919	0.0130454758118649	0.0402449563459136	-0.0103381026733457	-0.00239456333294933	-0.00148069800837287	-0.0049954583904879	0.00306515836147484	-0.0154046620740374	-0.0157270103135526	-0.0214959115477535	-0.00999802757040705	-0.0166413397031982	-0.0162653358334565	-0.00651777376919648	-0.00407276988794534	0.322369625487385	0.0674740813450778	0.0516381534779819	0.00733544582855212	0.0537491352405489	0.0245210248873545	0.0515209023332406	-0.0266066416662666	0.0409729780323714	-0.226039834051337	-0.0580582923873248	-0.0196322505212203	0.0183839774049338	0.022942026439777
"Leo_his"	0.0251171803852007	0.0211248969758218	0.0206293276570105	0.017930295149753	0.0175045291992467	0.0288176138642679	0.0205658554251032	0.0224080404288206	0.0219716092834159	0.0342998691608809	0.00901134185894769	0.0178130784673871	0.00532567000090476	0.0242574053106766	-0.00780216796988289	0.0308479731609272	0.0164982803015592	0.222252322208685	0.0369546535645488	0.0324431336820219	0.00952028440767783	-0.0264962899799392	0.00388086822677182	0.0296697915875269	0.0351994580401336	0.149237037940822	0.0260787162989946	0.0185770981821446	0.0838084029316258	0.0762128692120184	0.0136569535180065	0.0253013440106561	0.000650603884680252	0.0153178925092338	0.0265566810200847	0.026414495128198	0.0458945488007832	0.0505845794818533	-0.000411258247065725	0.123419704596476	0.0165594673295445	0.0231580087774186	0.0463159706908649	0.00671398839277316	-0.126990978240383	-0.127099059660519	0.0150964893748378	0.434221096092621	0.125208376800444	-0.0105723119337446	-0.104478896823224
