"PlotID"	"Year"	"EP_PlotID"	"Useful_EP_PlotID"	"Poa_tri"	"Poa_pra"	"Alo_pra"	"Dac_glo"	"Tri_rep"	"Tar_off"	"Lol_per"	"Arr_ela"	"Fes_rub"	"Fes_pra"	"Tri_fla"	"Ely_rep"	"Tri_pra"	"Ran_rep"	"Bro_ere"	"Ran_acr"	"Bro_hor"	"Pla_lan"	"Ach_mil"	"Ant_syl"	"Her_sph"	"Gal_mol"	"Hol_lan"	"Hel_pub"	"Car_hir"	"Bra_pin"	"rest"
"A24854"	2010	"AEG7"	"AEG07"	0	0.00476190476190476	0	0	0.00952380952380952	0	0	0	0	0	0	0	0.00476190476190476	0	0.019047619047619	0	0	0.00476190476190476	0.00476190476190476	0	0	0	0	0	0	0.142857142857143	0.80952380952381
"A42131"	2010	"AEG8"	"AEG08"	0	0.00966183574879227	0	0.0193236714975845	0.0483091787439614	0.0483091787439614	0	0	0	0.0772946859903382	0.00966183574879227	0	0.0386473429951691	0	0.386473429951691	0	0	0.00966183574879227	0.0386473429951691	0	0	0.00483091787439614	0	0.0193236714975845	0	0.00483091787439614	0.285024154589372
"A43687"	2010	"AEG9"	"AEG09"	0	0.004739336492891	0	0	0.004739336492891	0	0	0	0	0	0	0	0.018957345971564	0	0.23696682464455	0	0	0.037914691943128	0.004739336492891	0	0	0	0	0.004739336492891	0	0.0947867298578199	0.592417061611374
"A2277"	2010	"AEG10"	"AEG10"	0	0.0048030739673391	0	0.0048030739673391	0.0048030739673391	0.0048030739673391	0	0.0048030739673391	0.0192122958693564	0.0048030739673391	0.0048030739673391	0	0	0	0.576368876080692	0.00960614793467819	0	0.00960614793467819	0	0.0048030739673391	0.0048030739673391	0.00960614793467819	0	0.0192122958693564	0	0	0.313160422670509
"A20470"	2010	"AEG11"	"AEG11"	0.0259571706683971	0.00648929266709929	0.0648929266709929	0.0259571706683971	0.00648929266709929	0.0129785853341986	0.045425048669695	0	0.129785853341986	0.0778715120051914	0.0778715120051914	0	0.0259571706683971	0	0	0.0648929266709929	0	0.00324464633354964	0	0.0129785853341986	0.045425048669695	0.00648929266709929	0.00648929266709929	0.0129785853341986	0	0	0.347826086956522
"A20771"	2010	"AEG12"	"AEG12"	0.0353356890459364	0	0.0424028268551237	0.141342756183746	0.212014134275618	0.0565371024734982	0.0141342756183746	0.0353356890459364	0	0	0.141342756183746	0	0.0282685512367491	0	0	0.0212014134275618	0.00353356890459364	0.0141342756183746	0	0.00706713780918728	0.0282685512367491	0.113074204946996	0	0.00353356890459364	0	0	0.102473498233216
"A22610"	2010	"AEG13"	"AEG13"	0.0986842105263158	0.0328947368421053	0.164473684210526	0.131578947368421	0.0328947368421053	0.0263157894736842	0.0460526315789474	0.00328947368421053	0	0	0.164473684210526	0	0.0460526315789474	0	0	0.0986842105263158	0.00328947368421053	0.0131578947368421	0	0.0394736842105263	0.0131578947368421	0.0131578947368421	0	0	0	0	0.0723684210526316
"A46088"	2010	"AEG14"	"AEG14"	0.0531914893617021	0.0531914893617021	0.0425531914893617	0.106382978723404	0.0531914893617021	0.0797872340425532	0.0531914893617021	0.0265957446808511	0	0	0.159574468085106	0	0.0797872340425532	0	0	0.0372340425531915	0.0159574468085106	0.0425531914893617	0.0106382978723404	0.0159574468085106	0.0265957446808511	0.0372340425531915	0	0	0	0	0.106382978723404
"A35767"	2010	"AEG15"	"AEG15"	0	0.0197044334975369	0.0788177339901478	0.197044334975369	0.147783251231527	0.0394088669950739	0.0197044334975369	0	0.0197044334975369	0	0.246305418719212	0	0.0295566502463054	0	0	0.0689655172413793	0	0.00985221674876847	0	0.0197044334975369	0.00492610837438424	0.00985221674876847	0	0	0	0	0.0886699507389163
"A36692"	2010	"AEG16"	"AEG16"	0.0340136054421769	0	0.0340136054421769	0.102040816326531	0.0204081632653061	0.136054421768707	0	0.0680272108843537	0	0	0.0680272108843537	0	0.0340136054421769	0	0	0.136054421768707	0	0	0.272108843537415	0.0340136054421769	0.00340136054421769	0.0136054421768707	0	0	0	0	0.0442176870748299
"A46114"	2010	"AEG17"	"AEG17"	0.116550116550117	0.00777000777000777	0	0.00777000777000777	0.0388500388500389	0.00777000777000777	0.0543900543900544	0.00777000777000777	0	0.0155400155400155	0.116550116550117	0	0.0543900543900544	0	0	0.0388500388500389	0	0.0310800310800311	0.0388500388500389	0.00388500388500389	0.00777000777000777	0.0388500388500389	0	0.0388500388500389	0	0	0.374514374514375
"A46500"	2010	"AEG18"	"AEG18"	0.119047619047619	0.0396825396825397	0.0555555555555556	0.0396825396825397	0.119047619047619	0.0396825396825397	0.00396825396825397	0.0238095238095238	0	0	0.0793650793650794	0	0.0793650793650794	0	0	0.0396825396825397	0.0793650793650794	0.0238095238095238	0.0396825396825397	0.00793650793650794	0.0396825396825397	0.119047619047619	0	0	0	0	0.0515873015873016
"A35463"	2010	"AEG19"	"AEG19"	0.204081632653061	0.0408163265306122	0.170068027210884	0.170068027210884	0.00680272108843537	0.0136054421768707	0.0476190476190476	0.0340136054421769	0	0.0476190476190476	0.0816326530612245	0	0.00680272108843537	0.0340136054421769	0	0.0136054421768707	0	0	0	0.00680272108843537	0.00680272108843537	0.00680272108843537	0	0	0	0	0.108843537414966
"A21699"	2010	"AEG20"	"AEG20"	0.0321543408360129	0.0128617363344051	0	0.0321543408360129	0.0643086816720257	0.00643086816720257	0	0.0321543408360129	0.0964630225080386	0.0964630225080386	0.0643086816720257	0	0.00321543408360129	0.0643086816720257	0	0.128617363344051	0	0	0	0	0	0.0257234726688103	0	0	0	0	0.340836012861736
"A21850"	2010	"AEG21"	"AEG21"	0.283400809716599	0.0404858299595142	0.0809716599190283	0.0242914979757085	0.202429149797571	0.121457489878543	0.0809716599190283	0	0	0	0	0.0161943319838057	0.0404858299595142	0.000809716599190283	0	0.00404858299595142	0	0	0.0161943319838057	0.00809716599190283	0.0161943319838057	0	0	0	0	0	0.0639676113360324
"A45310"	2010	"AEG22"	"AEG22"	0	0	0	0.00578034682080925	0	0.00578034682080925	0	0.00578034682080925	0.0115606936416185	0	0.00578034682080925	0	0.023121387283237	0	0.404624277456647	0.0115606936416185	0	0.0115606936416185	0.00578034682080925	0	0	0.0578034682080925	0	0.0115606936416185	0	0	0.439306358381503
"A45122"	2010	"AEG23"	"AEG23"	0.125187781672509	0.0250375563345018	0.100150225338007	0.0250375563345018	0.0751126690035053	0.00500751126690035	0.0500751126690035	0	0.0500751126690035	0.0250375563345018	0.0100150225338007	0	0.100150225338007	0	0	0.250375563345018	0.00500751126690035	0	0.00500751126690035	0	0.00250375563345018	0.00500751126690035	0	0	0	0	0.14121181772659
"A42306"	2010	"AEG24"	"AEG24"	0.19672131147541	0.0327868852459016	0.19672131147541	0.0327868852459016	0.0655737704918033	0.0524590163934426	0	0	0	0	0	0	0.019672131147541	0	0	0.0327868852459016	0.0327868852459016	0.0327868852459016	0.00327868852459016	0	0.163934426229508	0	0	0	0	0	0.137704918032787
"A7116"	2010	"AEG25"	"AEG25"	0	0.00471253534401508	0	0.00471253534401508	0.0188501413760603	0.00471253534401508	0	0	0	0	0	0	0.00471253534401508	0	0.141376060320452	0.00471253534401508	0	0.0377002827521206	0.00471253534401508	0	0	0	0.000942507068803016	0.0377002827521206	0	0	0.735155513666353
"A28932"	2010	"AEG26"	"AEG26"	0	0	0	0	0	0	0	0	0	0	0	0	0.019047619047619	0	0.238095238095238	0	0	0.00952380952380952	0	0	0	0	0	0.00476190476190476	0	0.00952380952380952	0.719047619047619
"A40320"	2010	"AEG27"	"AEG27"	0	0	0	0	0.00823045267489712	0.00411522633744856	0	0	0	0	0	0	0.0164609053497942	0	0.205761316872428	0	0	0.00823045267489712	0.00823045267489712	0	0	0	0	0	0	0.0164609053497942	0.732510288065844
"A42175"	2010	"AEG28"	"AEG28"	0	0.040650406504065	0	0.0040650406504065	0.121951219512195	0.0040650406504065	0.00813008130081301	0	0.00813008130081301	0.024390243902439	0.0487804878048781	0	0.040650406504065	0	0.121951219512195	0.0040650406504065	0	0	0.0650406504065041	0	0	0	0	0.016260162601626	0	0.016260162601626	0.475609756097561
"A22026"	2010	"AEG29"	"AEG29"	0.043859649122807	0.043859649122807	0	0.0087719298245614	0.0219298245614035	0.0087719298245614	0	0	0.0657894736842105	0.0526315789473684	0.0307017543859649	0	0.0219298245614035	0	0.175438596491228	0.219298245614035	0	0.0043859649122807	0.00219298245614035	0.0043859649122807	0	0.0087719298245614	0.0043859649122807	0.0087719298245614	0	0	0.274122807017544
"A36956"	2010	"AEG30"	"AEG30"	0	0	0	0.0314465408805031	0.0314465408805031	0.00628930817610063	0	0	0.157232704402516	0.0314465408805031	0	0	0.0628930817610063	0	0	0.0943396226415094	0	0.00628930817610063	0	0	0.00628930817610063	0.0314465408805031	0	0.188679245283019	0	0	0.352201257861635
"A37367"	2010	"AEG31"	"AEG31"	0	0.0293255131964809	0	0.0293255131964809	0.0410557184750733	0.00586510263929619	0	0.0410557184750733	0.175953079178886	0.0117302052785924	0.0117302052785924	0	0.0879765395894428	0	0	0.0879765395894428	0	0.0293255131964809	0.00586510263929619	0.00586510263929619	0	0.0410557184750733	0	0.0586510263929619	0	0	0.337243401759531
"A41172"	2010	"AEG32"	"AEG32"	0	0.0248756218905473	0	0.0248756218905473	0.00414593698175788	0.00414593698175788	0	0	0.497512437810945	0.124378109452736	0.0497512437810945	0	0	0.00414593698175788	0	0.0248756218905473	0	0.00414593698175788	0.00414593698175788	0	0	0.00414593698175788	0.00414593698175788	0.0414593698175788	0	0	0.183250414593698
"A41959"	2010	"AEG33"	"AEG33"	0.018018018018018	0.036036036036036	0	0.045045045045045	0.0045045045045045	0.00900900900900901	0.0720720720720721	0	0.18018018018018	0.18018018018018	0.0720720720720721	0	0.00900900900900901	0	0	0.018018018018018	0	0.027027027027027	0.0720720720720721	0	0	0	0	0	0	0	0.256756756756757
"A43366"	2010	"AEG34"	"AEG34"	0.00339904826648538	0.00679809653297077	0	0.0679809653297077	0.475866757307954	0.0271923861318831	0.0543847722637661	0	0.00339904826648538	0.0135961930659415	0.135961930659415	0	0.00679809653297077	0	0	0.0679809653297077	0.0135961930659415	0.00339904826648538	0.00679809653297077	0	0	0.00339904826648538	0	0	0	0	0.109449354180829
"A11495"	2010	"AEG35"	"AEG35"	0.167926112510495	0.0587741393786734	0.0251889168765743	0.0839630562552477	0.0251889168765743	0.00419815281276238	0.0419815281276238	0.0419815281276238	0.0587741393786734	0.0587741393786734	0.0587741393786734	0	0.0419815281276238	0	0	0.0335852225020991	0.00839630562552477	0.0419815281276238	0	0.00419815281276238	0	0.0335852225020991	0.0587741393786734	0	0	0	0.151973131821998
"A13124"	2010	"AEG36"	"AEG36"	0.0469483568075117	0.0134138162307176	0.0670690811535882	0.0670690811535882	0.0335345405767941	0.00670690811535882	0.0469483568075117	0.0335345405767941	0.0670690811535882	0.0335345405767941	0.16767270288397	0	0.00335345405767941	0	0	0.0804828973843058	0.00335345405767941	0.0469483568075117	0	0.0201207243460765	0	0.0469483568075117	0.0335345405767941	0.0335345405767941	0	0	0.14822266934943
"A30361"	2010	"AEG37"	"AEG37"	0.051063829787234	0.0425531914893617	0.212765957446809	0.127659574468085	0.0170212765957447	0.0680851063829787	0.00851063829787234	0	0	0	0.0680851063829787	0	0.025531914893617	0	0	0.0340425531914894	0.00425531914893617	0	0	0.0595744680851064	0.170212765957447	0	0	0	0	0	0.11063829787234
"A32042"	2010	"AEG38"	"AEG38"	0	0.0882352941176471	0.0441176470588235	0	0.0147058823529412	0.00367647058823529	0.0441176470588235	0	0.147058823529412	0.00367647058823529	0	0	0.00367647058823529	0	0	0.0441176470588235	0	0.0588235294117647	0	0	0	0.0588235294117647	0	0.00367647058823529	0	0	0.485294117647059
"A32195"	2010	"AEG39"	"AEG39"	0.220848056537102	0	0.176678445229682	0.106007067137809	0.0265017667844523	0.0265017667844523	0.0265017667844523	0	0	0	0.132508833922261	0	0	0	0	0	0.00088339222614841	0.00441696113074205	0	0.0353356890459364	0.0353356890459364	0.00441696113074205	0	0	0	0	0.204063604240283
"A53417"	2010	"AEG40"	"AEG40"	0.0174216027874564	0.00871080139372822	0	0.0261324041811847	0.104529616724739	0.0871080139372822	0.0522648083623693	0	0	0	0.0696864111498258	0	0.14808362369338	0	0	0.0522648083623693	0	0.00435540069686411	0.0696864111498258	0.0174216027874564	0.0609756097560976	0.00435540069686411	0	0	0	0	0.277003484320557
"A28088"	2010	"AEG41"	"AEG41"	0.0512820512820513	0.0512820512820513	0.179487179487179	0.0205128205128205	0.102564102564103	0.0769230769230769	0	0	0	0.0512820512820513	0.0512820512820513	0	0.102564102564103	0	0	0.0358974358974359	0.0256410256410256	0.00512820512820513	0	0.0358974358974359	0.0153846153846154	0.0512820512820513	0	0	0	0	0.143589743589744
"A24657"	2010	"AEG42"	"AEG42"	0	0	0.170940170940171	0	0.0854700854700855	0.170940170940171	0	0	0.00427350427350427	0.128205128205128	0.0427350427350427	0	0.0256410256410256	0.0170940170940171	0	0.170940170940171	0	0.0170940170940171	0	0.0854700854700855	0.0427350427350427	0.0170940170940171	0	0	0	0	0.0213675213675214
"A49542"	2010	"AEG43"	"AEG43"	0.137614678899083	0.018348623853211	0.0458715596330275	0.137614678899083	0.0275229357798165	0.018348623853211	0.0275229357798165	0	0	0	0.18348623853211	0	0.0458715596330275	0.018348623853211	0	0.0458715596330275	0	0.0642201834862385	0	0.00458715596330275	0.055045871559633	0.0917431192660551	0	0	0	0	0.0779816513761468
"A33605"	2010	"AEG44"	"AEG44"	0	0.0232558139534884	0.0387596899224806	0.0387596899224806	0.0465116279069767	0.0465116279069767	0.0232558139534884	0.0775193798449612	0.155038759689922	0	0.0775193798449612	0	0.0387596899224806	0	0	0.062015503875969	0.0387596899224806	0.0465116279069767	0	0.0155038759689922	0.0387596899224806	0.116279069767442	0	0	0	0	0.116279069767442
"A37099"	2010	"AEG45"	"AEG45"	0.191204588910134	0.000637348629700446	0	0.0318674314850223	0.0956022944550669	0.0446144040790312	0.0956022944550669	0	0	0.127469725940089	0.0956022944550669	0	0.000637348629700446	0	0	0.0764818355640535	0.0191204588910134	0	0	0.0382409177820268	0.0956022944550669	0.000637348629700446	0	0	0	0	0.0866794136392607
"A33626"	2010	"AEG46"	"AEG46"	0.177777777777778	0.0177777777777778	0.133333333333333	0.0888888888888889	0.0622222222222222	0.0711111111111111	0.133333333333333	0	0.0444444444444444	0.0444444444444444	0.0444444444444444	0	0.00888888888888889	0.00888888888888889	0	0.0533333333333333	0	0	0	0.0177777777777778	0	0.00444444444444444	0	0	0	0	0.0888888888888889
"A35283"	2010	"AEG47"	"AEG47"	0	0.00995024875621891	0	0	0.00995024875621891	0	0	0	0	0	0	0	0.0298507462686567	0	0.149253731343284	0	0	0.00497512437810945	0.00497512437810945	0	0	0	0	0	0	0.0796019900497512	0.711442786069652
"A43134"	2010	"AEG48"	"AEG48"	0	0	0	0	0.00523012552301255	0.00523012552301255	0	0	0	0	0	0	0.0104602510460251	0	0.0732217573221757	0	0	0.00523012552301255	0	0	0	0	0	0	0	0.209205020920502	0.691422594142259
"A43953"	2010	"AEG49"	"AEG49"	0	0.0091324200913242	0	0.0182648401826484	0.045662100456621	0.0045662100456621	0.0045662100456621	0	0.0730593607305936	0.0547945205479452	0.0273972602739726	0	0	0	0	0.0182648401826484	0	0.0045662100456621	0.0091324200913242	0	0	0.0045662100456621	0	0.182648401826484	0	0	0.54337899543379
"A38525"	2010	"AEG50"	"AEG50"	0.0603500301750151	0.0603500301750151	0.301750150875075	0	0.0905250452625226	0.00603500301750151	0	0	0.0603500301750151	0	0.12070006035003	0	0.0905250452625226	0	0	0.0724200362100181	0	0.00603500301750151	0	0	0.0301750150875075	0.0181050090525045	0	0	0	0	0.0826795413397707
"H4580"	2010	"HEG1"	"HEG01"	0.406804733727811	0.00739644970414201	0	0.0517751479289941	0.00369822485207101	0	0.406804733727811	0	0	0.014792899408284	0	0.0369822485207101	0	0	0	0	0	0.00369822485207101	0	0	0	0	0	0	0	0	0.0680473372781065
"H8302"	2010	"HEG2"	"HEG02"	0.0560538116591928	0	0	0	0.336322869955157	0.280269058295964	0.168161434977578	0	0	0	0	0	0	0	0	0	0	0	0.00560538116591928	0	0	0	0	0	0	0	0.153587443946188
"H8709"	2010	"HEG3"	"HEG03"	0	0.030060120240481	0	0	0.250501002004008	0.0100200400801603	0.200400801603206	0	0	0.200400801603206	0	0.0100200400801603	0	0	0	0	0.00501002004008016	0	0	0	0	0	0	0	0	0	0.293587174348697
"H20510"	2010	"HEG4"	"HEG04"	0.0357142857142857	0.0714285714285714	0.392857142857143	0	0.0285714285714286	0.0357142857142857	0.392857142857143	0	0	0.00714285714285714	0	0.0142857142857143	0	0.00357142857142857	0	0.00357142857142857	0	0	0	0	0	0	0	0	0	0	0.0142857142857143
"H20816"	2010	"HEG5"	"HEG05"	0	0.0602409638554217	0	0.00602409638554217	0.180722891566265	0.421686746987952	0	0	0.180722891566265	0.0602409638554217	0	0.00602409638554217	0	0	0	0	0	0.00602409638554217	0	0	0.00602409638554217	0	0	0	0	0	0.072289156626506
"H30409"	2010	"HEG6"	"HEG06"	0.0714285714285714	0.0714285714285714	0	0.0238095238095238	0.142857142857143	0.0952380952380952	0.238095238095238	0.0142857142857143	0	0.0380952380952381	0	0	0.19047619047619	0	0	0	0.00238095238095238	0.019047619047619	0.00476190476190476	0	0.00952380952380952	0	0.0238095238095238	0	0	0	0.0547619047619048
"H12850"	2010	"HEG7"	"HEG07"	0	0.0938086303939963	0.00469043151969981	0.0375234521575985	0.0187617260787993	0.328330206378987	0.075046904315197	0	0.00469043151969981	0.0375234521575985	0	0.0938086303939963	0.0938086303939963	0	0	0	0.00469043151969981	0.00469043151969981	0	0.0187617260787993	0	0	0	0	0	0	0.183864915572233
"H14707"	2010	"HEG8"	"HEG08"	0.0072202166064982	0.288808664259928	0.0577617328519856	0.108303249097473	0.0072202166064982	0.0722021660649819	0.144404332129964	0	0	0.036101083032491	0.0036101083032491	0.144404332129964	0.0216606498194946	0.0072202166064982	0	0	0.0036101083032491	0.0144404332129964	0	0.0072202166064982	0	0	0	0	0	0	0.075812274368231
"H30212"	2010	"HEG9"	"HEG09"	0	0.0336322869955157	0	0.0112107623318386	0.0336322869955157	0.0112107623318386	0	0.0336322869955157	0.0224215246636771	0.00560538116591928	0.00560538116591928	0	0.0112107623318386	0	0	0.00560538116591928	0	0.0224215246636771	0.00560538116591928	0	0	0.00560538116591928	0.00560538116591928	0.112107623318386	0	0.280269058295964	0.394618834080718
"H22151"	2010	"HEG10"	"HEG10"	0.0360144057623049	0.0840336134453782	0.14405762304922	0.00600240096038415	0	0.00600240096038415	0	0.240096038415366	0.0120048019207683	0.00600240096038415	0.0120048019207683	0	0.0360144057623049	0.00600240096038415	0	0	0.00600240096038415	0	0.00600240096038415	0.00600240096038415	0	0.00600240096038415	0	0	0	0	0.387755102040816
"H24761"	2010	"HEG11"	"HEG11"	0.0529100529100529	0.0529100529100529	0	0.0317460317460317	0	0.0105820105820106	0.105820105820106	0.211640211640212	0.158730158730159	0.158730158730159	0.00529100529100529	0.00529100529100529	0.0105820105820106	0	0	0	0.00529100529100529	0.00529100529100529	0.00529100529100529	0	0	0.00529100529100529	0	0	0	0	0.174603174603175
"H20116"	2010	"HEG12"	"HEG12"	0.153846153846154	0.153846153846154	0.00769230769230769	0.0769230769230769	0.307692307692308	0.0384615384615385	0.192307692307692	0	0.00384615384615385	0	0	0	0	0.00384615384615385	0	0	0.00384615384615385	0	0	0	0	0	0	0	0	0	0.0576923076923077
"H4651"	2010	"HEG13"	"HEG13"	0	0.0671140939597315	0	0.0447427293064877	0.357941834451902	0.223713646532438	0.156599552572707	0	0	0.00447427293064877	0	0.0178970917225951	0.0223713646532438	0.00447427293064877	0	0	0	0.00223713646532438	0.00447427293064877	0	0	0.00447427293064877	0	0	0	0	0.0894854586129754
"H19568"	2010	"HEG14"	"HEG14"	0.0378787878787879	0.0568181818181818	0.142045454545455	0.113636363636364	0.0189393939393939	0.170454545454545	0	0.0473484848484848	0	0.189393939393939	0.00946969696969697	0.00473484848484848	0.00946969696969697	0	0	0	0.00473484848484848	0.00473484848484848	0	0.0757575757575758	0	0.00946969696969697	0	0	0	0	0.105113636363636
"H16781"	2010	"HEG15"	"HEG15"	0	0.24370430544273	0.024370430544273	0.00406173842404549	0.0406173842404549	0.203086921202275	0.24370430544273	0	0.00812347684809098	0	0.0406173842404549	0	0.016246953696182	0	0	0.00406173842404549	0.00812347684809098	0.00406173842404549	0.024370430544273	0.024370430544273	0.0649878147847279	0	0	0	0	0	0.0454914703493095
"H12643"	2010	"HEG16"	"HEG16"	0.0485436893203883	0.145631067961165	0	0.0194174757281553	0.0970873786407767	0.029126213592233	0.145631067961165	0	0	0.00970873786407767	0	0.00485436893203883	0.0970873786407767	0.00485436893203883	0	0.00485436893203883	0.00970873786407767	0.0485436893203883	0.0485436893203883	0.00485436893203883	0	0	0	0	0	0	0.281553398058252
"H14529"	2010	"HEG17"	"HEG17"	0	0.0117233294255569	0.00586166471277843	0.00586166471277843	0.00586166471277843	0.0586166471277843	0.00586166471277843	0.00586166471277843	0.175849941383353	0.0586166471277843	0	0.0937866354044549	0.0117233294255569	0	0	0.0117233294255569	0.00586166471277843	0.00586166471277843	0.00586166471277843	0	0	0	0.0234466588511137	0.0234466588511137	0	0	0.484173505275498
"H16581"	2010	"HEG18"	"HEG18"	0	0.0060459492140266	0	0.0060459492140266	0.0060459492140266	0.0120918984280532	0	0.0060459492140266	0	0	0	0	0.060459492140266	0	0.30229746070133	0	0	0.0060459492140266	0.0060459492140266	0	0	0.0060459492140266	0	0.0060459492140266	0	0.0241837968561064	0.552599758162031
"H20606"	2010	"HEG19"	"HEG19"	0	0.0202634245187437	0.00506585612968592	0.00506585612968592	0.00506585612968592	0.00506585612968592	0	0.0101317122593718	0.253292806484296	0.151975683890578	0	0.0506585612968592	0.00506585612968592	0.0101317122593718	0	0.00506585612968592	0.00506585612968592	0	0.00506585612968592	0	0	0	0.151975683890578	0.00506585612968592	0	0	0.305977710233029
"H30205"	2010	"HEG20"	"HEG20"	0	0.0220507166482911	0	0.00551267916207277	0.220507166482911	0.0110253583241455	0	0.0771775082690187	0.0220507166482911	0.0220507166482911	0	0.00551267916207277	0	0.00551267916207277	0	0.00551267916207277	0	0.0771775082690187	0.0220507166482911	0	0	0.0110253583241455	0.0220507166482911	0	0	0	0.470782800441014
"H30909"	2010	"HEG21"	"HEG21"	0.154479917610711	0.205973223480947	0	0.102986611740474	0.00514933058702369	0.0617919670442842	0	0.123583934088568	0.0102986611740474	0.0617919670442842	0.00514933058702369	0.00514933058702369	0	0	0	0	0.00514933058702369	0.0205973223480947	0.00514933058702369	0	0	0.0720906282183316	0	0	0	0	0.160659114315139
"H37447"	2010	"HEG22"	"HEG22"	0	0.0965250965250965	0.241312741312741	0.28957528957529	0.0482625482625483	0.144787644787645	0.00965250965250965	0	0	0.0482625482625483	0	0.00482625482625483	0.00482625482625483	0.00482625482625483	0	0	0	0	0.0482625482625483	0.00482625482625483	0	0	0	0	0	0	0.0540540540540541
"H20426"	2010	"HEG23"	"HEG23"	0.0464756003098373	0.0387296669248644	0	0.00774593338497289	0.0774593338497289	0.232378001549187	0.100697134004648	0	0.00387296669248644	0.00774593338497289	0	0	0.139426800929512	0.00774593338497289	0	0	0.00387296669248644	0.0154918667699458	0	0	0	0.00387296669248644	0.00387296669248644	0	0	0	0.310611928737413
"H20438"	2010	"HEG24"	"HEG24"	0.150753768844221	0.0251256281407035	0.050251256281407	0.0301507537688442	0.201005025125628	0.110552763819095	0.0753768844221105	0	0	0.0402010050251256	0	0	0.0603015075376884	0.0753768844221105	0	0	0	0.0351758793969849	0.0351758793969849	0	0.0100502512562814	0.00251256281407035	0	0	0	0	0.0979899497487437
"H37029"	2010	"HEG25"	"HEG25"	0.008	0.24	0	0.08	0.016	0.008	0	0.016	0.032	0.008	0.016	0	0.24	0	0	0.008	0	0.008	0	0.008	0	0.08	0	0.016	0	0	0.216
"H2815"	2010	"HEG26"	"HEG26"	0	0.0606060606060606	0.303030303030303	0.101010101010101	0	0.0606060606060606	0	0.303030303030303	0	0.0202020202020202	0	0.0101010101010101	0	0	0	0	0.0101010101010101	0	0.0101010101010101	0.0101010101010101	0	0.0101010101010101	0	0	0	0	0.101010101010101
"H20121"	2010	"HEG27"	"HEG27"	0.074019245003701	0.074019245003701	0.148038490007402	0.00370096225018505	0	0.185048112509252	0	0.111028867505551	0.0074019245003701	0.0370096225018505	0	0	0.00370096225018505	0	0.0148038490007402	0	0.0592153960029608	0.0444115470022206	0.103626943005181	0	0	0.0074019245003701	0	0.0074019245003701	0	0	0.119170984455959
"H20535"	2010	"HEG28"	"HEG28"	0	0.165745856353591	0.00460405156537753	0.184162062615101	0.0184162062615101	0.184162062615101	0.0276243093922652	0	0.230202578268877	0.00460405156537753	0	0.0460405156537753	0.00460405156537753	0	0	0	0.00460405156537753	0.00460405156537753	0	0	0	0.00920810313075507	0	0	0	0	0.111418047882136
"H20537"	2010	"HEG29"	"HEG29"	0.00485908649173955	0.194363459669582	0.00485908649173955	0.0485908649173955	0.00485908649173955	0.0485908649173955	0.194363459669582	0	0.21379980563654	0.0194363459669582	0	0.116618075801749	0.00485908649173955	0	0	0	0	0	0.00485908649173955	0	0	0.00485908649173955	0	0	0	0	0.13508260447036
"H20825"	2010	"HEG30"	"HEG30"	0	0.181818181818182	0	0	0.0909090909090909	0.318181818181818	0.0272727272727273	0	0.136363636363636	0.0272727272727273	0	0.00909090909090909	0.0454545454545455	0	0	0	0	0.00454545454545455	0.0272727272727273	0	0	0	0	0	0	0	0.131818181818182
"H20003"	2010	"HEG31"	"HEG31"	0	0.0930232558139535	0	0.325581395348837	0	0.186046511627907	0.0930232558139535	0.00465116279069767	0.00465116279069767	0	0.00465116279069767	0.0930232558139535	0	0.00465116279069767	0	0	0	0.0465116279069767	0.0186046511627907	0.00465116279069767	0.027906976744186	0.00465116279069767	0	0	0	0	0.0883720930232558
"H20106"	2010	"HEG32"	"HEG32"	0.0986842105263158	0.131578947368421	0.328947368421053	0.164473684210526	0.00328947368421053	0.131578947368421	0	0	0	0	0	0	0.00328947368421053	0	0	0	0.00328947368421053	0	0	0	0	0	0	0	0	0	0.134868421052632
"H20508"	2010	"HEG33"	"HEG33"	0.0288184438040346	0.0288184438040346	0.172910662824208	0.0172910662824208	0.201729106628242	0.201729106628242	0.144092219020173	0	0.0115273775216138	0	0.0461095100864553	0.0345821325648415	0.00288184438040346	0	0	0	0	0.00288184438040346	0	0	0	0.0576368876080692	0	0	0	0	0.0489913544668588
"H30402"	2010	"HEG34"	"HEG34"	0.0619674670797831	0.0929512006196747	0	0.0619674670797831	0.232378001549187	0.0542215336948102	0.193648334624322	0	0	0.116189000774593	0	0	0.00387296669248644	0.00387296669248644	0	0	0.00774593338497289	0.00387296669248644	0	0	0	0	0	0	0	0	0.167312161115414
"H30417"	2010	"HEG35"	"HEG35"	0	0.0703894885030502	0.0234631628343501	0.0469263256687001	0.187705302674801	0.1407789770061	0.234631628343501	0	0	0.01407789770061	0	0.0234631628343501	0	0.00234631628343501	0	0	0.0234631628343501	0.00469263256687001	0.11731581417175	0.00469263256687001	0	0	0	0	0	0	0.106053496011262
"H20241"	2010	"HEG36"	"HEG36"	0	0.312221231043711	0.00446030330062444	0.00892060660124889	0.00446030330062444	0.133809099018733	0.178412132024978	0	0.00892060660124889	0.0178412132024978	0	0.00892060660124889	0.0178412132024978	0	0	0	0.0446030330062444	0.00892060660124889	0.0713648528099911	0	0	0	0	0	0	0	0.179304192685103
